Result of replaying M3.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
139,"instance_39",1,Yes,"449.00","11.00","91.00","45.00","172.00","0.85","0.81","59.00","0.91","45.00","357.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L]BB|[L/M]AF|[L/M]AU|[L/M]AW|[L/M]BA|[M-REAL]BB|[L/M]AY|[L/M]AX|[L/M]AV|[M-REAL]AG|[M-REAL]BC|[L]BF|[L/M]BE|[L/M]BI|[L/M]BF|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]AW|[L/M]BA|[L/M]BB|[L/M]AY|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BH|[M-REAL]BF|[L]BC|[L]AG|[L/M]BD|[L/M]AF|[L/M]AH|[L/M]AQ|[L/M]AN|[L/M]AJ|[L/M]AT|[L/M]AO|[M-REAL]t40t34|[L/M]AM|[L/M]AL|[L/M]AR|[L/M]AK|[L/M]AI|[L/M]AG|[M-REAL]t32t3|[L/M]D|[L/M]B
140,"instance_395",1,Yes,"2,317.00","8.00","346.00","48.00","614.00","0.92","0.87","62.00","0.92","48.00","1,228.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CR|[L/M]CJ|[L/M]CQ|[L/M]CS|[L/M]CT|[L/M]CP|[L/M]CO|[L/M]CI|[L]CS|[L/M]CR|[L/M]CN|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L]CT|[L]BQ|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[M-REAL]BQ|[M-REAL]t68t3|[L]CR|[L/M]D|[L/M]B
141,"instance_169",1,Yes,"1,441.00","9.00","283.00","45.00","427.00","0.88","0.85","59.00","0.93","45.00","818.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AH|[L/M]AN|[L/M]AQ|[L/M]AJ|[L/M]AO|[M-REAL]t40t34|[L/M]AL|[L/M]AT|[L/M]AM|[L/M]AR|[L/M]AK|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BH|[L]BA|[L/M]BF|[L/M]BD|[L/M]AF|[L/M]AU|[M-REAL]BA|[L/M]BB|[L/M]AW|[M-REAL]AY|[L]D|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BI|[L/M]BF|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AG|[M-REAL]t32t3|[M-REAL]D|[L]AY|[L/M]B
142,"instance_182",1,Yes,"295.00","9.00","63.00","45.00","96.00","0.88","0.85","59.00","0.93","45.00","261.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AU|[L]BN|[L/M]AW|[M-REAL]BA|[L/M]BB|[L]BO|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BL|[M-REAL]BN|[M-REAL]BO|[L]BA|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AH|[L/M]AQ|[L/M]AN|[L/M]AJ|[L/M]AS|[L/M]AO|[M-REAL]t40t34|[L/M]AR|[L/M]AL|[L/M]AM|[L/M]AK|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BJ|[L/M]BK|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]AW|[L/M]BA|[L/M]AZ|[L/M]BB|[L/M]AX|[L/M]AV|[L/M]AG|[M-REAL]t32t3|[L/M]D|[L/M]B
143,"instance_450",1,Yes,"301.00","10.00","66.00","44.00","123.00","0.85","0.83","58.00","0.93","44.00","264.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[L]BQ|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[L/M]BS|[M-REAL]BQ|[L/M]CU|[L/M]CY|[L]BW|[L]DC|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[M-REAL]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[M-REAL]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
144,"instance_102",1,Yes,"519.00","18.00","112.00","38.00","261.00","0.73","0.65","52.00","0.84","38.00","399.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L]BS|[L/M]BP|[M-REAL]BR|[L/M]BT|[L]BZ|[L]CA|[L/M]BW|[L/M]BV|[L/M]BU|[M-REAL]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[M-REAL]DD|[L]BZ|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[M-REAL]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[M-REAL]BZ|[L]DD|[L/M]BY|[L/M]CB|[L/M]BX|[M-REAL]BZ|[L]BR|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
145,"instance_340",1,Yes,"233.00","7.00","65.00","45.00","70.00","0.90","0.88","59.00","0.96","45.00","215.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AU|[L]B|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L]AN|[L/M]BE|[L/M]BI|[L/M]BF|[L/M]BD|[L/M]AF|[L/M]AH|[M-REAL]AN|[L/M]AJ|[L/M]AQ|[L/M]AO|[M-REAL]t40t34|[L/M]AS|[L/M]AL|[L/M]AM|[L/M]AR|[L/M]AK|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BG|[L/M]BF|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]AY|[L/M]BB|[L/M]AX|[L/M]AV|[L/M]AG|[M-REAL]t32t3|[L/M]D|[M-REAL]B
146,"instance_310",1,Yes,"284.00","6.00","47.00","45.00","79.00","0.90","0.90","59.00","0.98","45.00","259.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AH|[L/M]AN|[L/M]AQ|[L/M]AO|[M-REAL]t40t34|[L/M]AJ|[L/M]AL|[L/M]AT|[L/M]AM|[L/M]AK|[L/M]AR|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BN|[L/M]BO|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AH|[L/M]AQ|[L/M]AJ|[L/M]AN|[L/M]AM|[L/M]AL|[L/M]AS|[L/M]AO|[L/M]AK|[L/M]AR|[L]AI|[L/M]AP|[L/M]AN|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AO|[M-REAL]t40t34|[M-REAL]AI|[L/M]AG|[M-REAL]t32t3|[L/M]D|[L/M]B
147,"instance_75",1,Yes,"194.00","3.00","48.00","46.00","52.00","0.94","0.95","60.00","1.00","46.00","185.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]BB|[L/M]AW|[L/M]AY|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BN|[L/M]BO|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]BB|[L/M]AW|[L/M]AY|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BH|[L/M]BF|[L/M]BD|[L/M]AF|[L/M]AH|[L/M]AN|[L/M]AQ|[L/M]AJ|[L/M]AM|[L/M]AL|[L/M]AO|[M-REAL]t40t34|[L/M]AS|[L/M]AK|[L/M]AR|[L/M]AI|[L/M]AG|[M-REAL]t32t3|[L/M]D|[L/M]B
148,"instance_109",1,Yes,"1,052.00","11.00","195.00","41.00","293.00","0.83","0.80","55.00","0.93","41.00","693.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]BZ|[L]CR|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CH|[L/M]CO|[L]CT|[L/M]CR|[L/M]CQ|[L/M]CL|[L/M]CS|[L/M]CI|[L/M]CT|[M-REAL]CP|[L/M]CN|[M-REAL]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]CT|[L]CP|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
149,"instance_241",1,Yes,"418.00","9.00","93.00","41.00","169.00","0.85","0.84","55.00","0.95","41.00","332.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L]D|[L/M]CK|[L/M]CM|[L/M]CQ|[L/M]CI|[M-REAL]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CP|[L/M]CO|[L/M]CN|[L/M]CG|[L/M]BQ|[M-REAL]t68t3|[M-REAL]D|[L]CR|[L/M]B
150,"instance_442",1,Yes,"522.00","10.00","133.00","42.00","230.00","0.86","0.82","56.00","0.90","42.00","386.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AU|[L/M]AW|[L/M]BA|[L/M]BB|[L/M]AZ|[L/M]AX|[M-REAL]AV|[L/M]AG|[L]AG|[L/M]BC|[L/M]BL|[L/M]BN|[L/M]BO|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]BB|[L/M]AW|[L/M]AY|[L/M]AX|[L]BD|[L/M]AV|[L/M]AG|[M-REAL]BC|[L]AV|[L/M]BE|[L/M]BH|[L/M]BF|[M-REAL]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]BB|[L/M]AW|[L/M]AY|[L/M]AX|[L/M]AV|[M-REAL]AG|[M-REAL]t32t3|[L]BC|[L/M]D|[L/M]B
151,"instance_454",1,Yes,"488.00","14.00","97.00","38.00","252.00","0.77","0.73","52.00","0.89","38.00","383.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]CB|[L/M]BX|[L]BX|[L/M]CA|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]CB|[L]BS|[L/M]BX|[L/M]CA|[L/M]BY|[L]CB|[L/M]CB|[M-REAL]BX|[L/M]CA|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]t76t70|[M-REAL]BS|[L]CB|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
152,"instance_247",1,Yes,"210.00","7.00","47.00","41.00","56.00","0.85","0.87","55.00","1.00","41.00","202.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CR|[L/M]CK|[L/M]CI|[L/M]CS|[L/M]CP|[L/M]CQ|[L/M]CT|[L/M]CO|[L/M]CR|[L/M]CN|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
153,"instance_96",1,Yes,"400.00","10.00","96.00","41.00","166.00","0.86","0.82","55.00","0.90","41.00","302.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]BB|[L/M]AW|[L/M]AZ|[M-REAL]AX|[L]AU|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BI|[L/M]BF|[L/M]BD|[L/M]AF|[M-REAL]AU|[L]AF|[L]AX|[L/M]BA|[L]AX|[L/M]AW|[L/M]BB|[L/M]AZ|[M-REAL]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BG|[L/M]BF|[L/M]BD|[M-REAL]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]AY|[L/M]BB|[L/M]AX|[L/M]AV|[L/M]AG|[M-REAL]t32t3|[L/M]D|[L/M]B
154,"instance_154",1,Yes,"165.00","14.00","36.00","36.00","59.00","0.75","0.72","50.00","0.92","36.00","162.00",[L/M]A|[M-REAL]C|[M-REAL]t2t67|[L]DD|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]CW|[M-REAL]CX|[L]DC|[L]C|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
155,"instance_9",1,Yes,"3,626.00","12.00","540.00","39.00","988.00","0.81","0.77","53.00","0.90","39.00","1,647.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CR|[L/M]CM|[L/M]CK|[L/M]CO|[L/M]CQ|[L/M]CS|[M-REAL]t96t84|[L/M]CP|[L/M]CI|[L/M]CN|[L/M]CG|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L]CT|[L/M]CV|[M-REAL]BP|[L]CL|[L]D|[L/M]CF|[L/M]CM|[L/M]CH|[M-REAL]CJ|[L/M]CO|[L/M]CP|[L/M]CQ|[L/M]CR|[L]BP|[L/M]CS|[M-REAL]CT|[L/M]CN|[L/M]CI|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[M-REAL]t68t3|[M-REAL]D|[L/M]B
156,"instance_451",1,Yes,"204.00","13.00","58.00","37.00","66.00","0.77","0.75","51.00","0.92","37.00","192.00",[M-REAL]A|[L]CS|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CR|[M-REAL]CS|[M-REAL]t96t84|[L/M]CJ|[M-REAL]CM|[L/M]CP|[L/M]CQ|[L]CM|[L/M]CO|[L]A|[L/M]CI|[L/M]CN|[L/M]CG|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
157,"instance_103",1,Yes,"220.00","11.00","54.00","39.00","66.00","0.82","0.79","53.00","0.92","39.00","211.00",[L/M]A|[M-REAL]C|[M-REAL]t2t67|[L]CT|[L/M]BP|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L]CL|[L/M]CF|[L/M]CH|[M-REAL]CJ|[L/M]CR|[L/M]CM|[L/M]CS|[L/M]CP|[L/M]CT|[L/M]CQ|[L/M]CO|[L/M]CN|[L/M]CI|[L/M]CR|[L/M]CS|[M-REAL]CT|[L]C|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
158,"instance_209",1,Yes,"458.00","10.00","90.00","39.00","105.00","0.82","0.81","53.00","0.95","39.00","360.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CJ|[L]D|[L/M]CQ|[M-REAL]CR|[L/M]CS|[L/M]CI|[L/M]CP|[L/M]CT|[L/M]CO|[L/M]CR|[L/M]CN|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CH|[L/M]CR|[L/M]CQ|[L/M]CJ|[L/M]CS|[M-REAL]t96t84|[L/M]CO|[L/M]CP|[L/M]CI|[L/M]CN|[L/M]CG|[L/M]BQ|[M-REAL]t68t3|[M-REAL]D|[L]CR|[L/M]B
159,"instance_356",1,Yes,"1,881.00","12.00","298.00","40.00","499.00","0.83","0.78","54.00","0.88","40.00","960.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CH|[L/M]CJ|[L/M]CO|[L]BZ|[L/M]CQ|[L/M]CP|[L/M]CI|[L/M]CN|[L]CS|[L]D|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[M-REAL]BZ|[L]CR|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[M-REAL]D|[L]CT|[L/M]B
160,"instance_78",1,Yes,"240.00","9.00","54.00","40.00","70.00","0.86","0.83","54.00","0.93","40.00","221.00",[M-REAL]A|[L]AF|[L]AP|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AH|[L/M]AN|[L/M]AQ|[L/M]AJ|[L/M]AO|[L/M]AT|[L/M]AM|[L/M]AR|[L/M]AP|[L/M]AL|[L/M]AK|[L/M]AN|[L/M]AO|[M-REAL]AP|[L/M]AN|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AO|[M-REAL]t40t34|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BG|[L/M]BF|[L/M]BD|[M-REAL]AF|[L]A|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AG|[M-REAL]t32t3|[L/M]D|[L/M]B
161,"instance_79",1,Yes,"268.00","9.00","70.00","39.00","89.00","0.84","0.83","53.00","0.95","39.00","242.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BV|[L/M]BW|[L/M]BU|[L]CN|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CJ|[L/M]CO|[L/M]CQ|[L/M]CR|[L/M]CP|[M-REAL]CN|[L/M]CS|[L/M]CI|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L]D|[L/M]BQ|[M-REAL]t68t3|[M-REAL]D|[L/M]B
162,"instance_167",1,Yes,"405.00","14.00","99.00","36.00","197.00","0.76","0.72","50.00","0.89","36.00","327.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[L/M]BQ|[M-REAL]CU|[L]BP|[L/M]CY|[L/M]DB|[L]BS|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BV|[L/M]BW|[L/M]BU|[M-REAL]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DA|[L/M]DB|[L/M]CZ|[L/M]CV|[M-REAL]BP|[L]CU|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L]BQ|[L/M]BS|[M-REAL]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
163,"instance_255",1,Yes,"268.00","6.00","75.00","42.00","100.00","0.91","0.89","56.00","0.95","42.00","228.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]BB|[L/M]AW|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BN|[M-REAL]BO|[L]AG|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BH|[L/M]BF|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]AW|[L/M]BA|[L/M]BB|[L/M]AZ|[L/M]AX|[L/M]AV|[M-REAL]AG|[M-REAL]t32t3|[L]BO|[L/M]D|[L/M]B
164,"instance_376",1,Yes,"255.00","9.00","64.00","39.00","79.00","0.84","0.83","53.00","0.95","39.00","229.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BV|[L/M]BW|[L/M]BU|[M-REAL]BS|[L]CP|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L]BS|[L/M]CH|[M-REAL]CP|[L/M]CR|[L/M]CQ|[L/M]CS|[L/M]CK|[L/M]CO|[L/M]CI|[L/M]CT|[L/M]CN|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
165,"instance_317",1,Yes,"4,148.00","13.00","611.00","38.00","1,084.00","0.80","0.75","52.00","0.87","38.00","1,895.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L]CI|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CR|[L/M]CM|[L/M]CQ|[L/M]CP|[L]CN|[L/M]CS|[L/M]CO|[M-REAL]CN|[L/M]CT|[L/M]CJ|[M-REAL]CI|[L/M]CR|[L]BS|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[M-REAL]CG|[L]BV|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DA|[L/M]DB|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[M-REAL]BV|[L/M]BW|[L]CG|[L/M]BU|[M-REAL]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
166,"instance_201",1,Yes,"1,256.00","10.00","192.00","39.00","278.00","0.84","0.81","53.00","0.92","39.00","732.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CR|[L/M]CH|[L]CX|[L/M]CK|[L/M]CP|[L/M]CQ|[L/M]CS|[M-REAL]t96t84|[L/M]CO|[L/M]CI|[L/M]CN|[L/M]CG|[L]CH|[L/M]BQ|[L/M]CU|[L/M]CW|[M-REAL]CX|[L/M]CV|[L/M]BP|[L]CQ|[L/M]CF|[M-REAL]CH|[L/M]CR|[L/M]CM|[M-REAL]CQ|[L/M]CP|[L/M]CS|[L/M]CO|[L/M]CJ|[L/M]CT|[L/M]CI|[L/M]CN|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
167,"instance_91",1,Yes,"354.00","16.00","86.00","34.00","173.00","0.71","0.67","48.00","0.88","34.00","286.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[M-REAL]BX|[L/M]BZ|[L]BZ|[L/M]BY|[L/M]CB|[L]CA|[L/M]BX|[M-REAL]BZ|[L]BP|[L/M]BY|[L/M]CB|[L]BX|[L/M]BX|[M-REAL]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[M-REAL]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
168,"instance_66",1,Yes,"372.00","9.00","87.00","39.00","119.00","0.86","0.83","53.00","0.92","39.00","315.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L]CR|[L/M]BR|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]CW|[L]CR|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CR|[L/M]CM|[L/M]CK|[L/M]CS|[L/M]CP|[L/M]CQ|[L/M]CO|[L/M]CN|[L/M]CT|[M-REAL]CR|[L/M]CI|[L/M]CS|[L/M]CT|[M-REAL]CR|[L]CW|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
