Result of replaying prAm6.tpn on Process 1

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
150,"instance_798",1,Yes,"283.00","18.00","13.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L]LV+complete|[L/M]LT+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LZ+complete|[L]LY+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MI+complete|[L/M]MK+complete|[L/M]MJ+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
151,"instance_1096",1,Yes,"291.00","18.00","41.00","34.00","152.00","0.74","0.66","53.00","0.74","34.00","243.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L]LV+complete|[L/M]LT+complete|[L]LU+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MP+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
152,"instance_1153",1,Yes,"282.00","18.00","11.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MC+complete|[L/M]MD+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MO+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MU+complete|[L/M]MT+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
153,"instance_124",1,Yes,"284.00","18.00","12.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LQ+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L/M]LT+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MQ+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MU+complete|[L/M]MT+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
154,"instance_948",1,Yes,"282.00","18.00","12.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MO+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MU+complete|[L/M]MT+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
155,"instance_880",1,Yes,"282.00","18.00","11.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LZ+complete|[L]LY+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MO+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
156,"instance_1188",1,Yes,"284.00","18.00","11.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LQ+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L]LV+complete|[L/M]LT+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LZ+complete|[L]LY+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MP+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MU+complete|[L/M]MT+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
157,"instance_920",1,Yes,"284.00","18.00","11.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L]LV+complete|[L/M]LT+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MC+complete|[L/M]MD+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MO+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MU+complete|[L/M]MT+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
158,"instance_689",1,Yes,"283.00","18.00","13.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L/M]LT+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MI+complete|[L/M]MK+complete|[L/M]MJ+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
159,"instance_813",1,Yes,"282.00","18.00","12.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LQ+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MC+complete|[L/M]MD+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MO+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
160,"instance_1135",1,Yes,"283.00","18.00","13.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L/M]LT+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MC+complete|[L/M]MD+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MI+complete|[L/M]ML+complete|[L/M]MJ+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
161,"instance_26",1,Yes,"283.00","18.00","12.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L]LV+complete|[L/M]LT+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MI+complete|[L/M]MK+complete|[L/M]MJ+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
162,"instance_393",1,Yes,"282.00","18.00","11.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MC+complete|[L/M]MD+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MP+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
163,"instance_957",1,Yes,"282.00","18.00","13.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LQ+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MC+complete|[L/M]MD+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MO+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
164,"instance_573",1,Yes,"283.00","18.00","13.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LQ+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L/M]LT+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MC+complete|[L/M]MD+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MI+complete|[L/M]ML+complete|[L/M]MJ+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MU+complete|[L/M]MT+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
165,"instance_842",1,Yes,"281.00","18.00","11.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MI+complete|[L/M]ML+complete|[L/M]MJ+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
166,"instance_914",1,Yes,"282.00","18.00","12.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LQ+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LZ+complete|[L]LY+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MQ+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
167,"instance_131",1,Yes,"282.00","18.00","12.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MQ+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MU+complete|[L/M]MT+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
168,"instance_913",1,Yes,"283.00","18.00","12.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L/M]LT+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MI+complete|[L/M]ML+complete|[L/M]MJ+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
169,"instance_544",1,Yes,"282.00","18.00","11.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MP+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MU+complete|[L/M]MT+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
170,"instance_213",1,Yes,"284.00","18.00","11.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LQ+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L]LV+complete|[L/M]LT+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MO+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
171,"instance_47",1,Yes,"284.00","18.00","12.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L/M]LT+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LZ+complete|[L]LY+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MC+complete|[L/M]MD+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MO+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
172,"instance_1105",1,Yes,"282.00","18.00","11.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LZ+complete|[L]LY+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MC+complete|[L/M]MD+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MQ+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
173,"instance_795",1,Yes,"284.00","18.00","12.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LQ+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L/M]LT+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MQ+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MU+complete|[L/M]MT+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
174,"instance_326",1,Yes,"284.00","18.00","12.00","34.00","151.00","0.74","0.66","53.00","0.74","34.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LQ+complete|[L]LO+complete|[L/M]LR+complete|[L]LU+complete|[L]LV+complete|[L/M]LT+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LY+complete|[L]LZ+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MC+complete|[L/M]MD+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MM+complete|[L/M]MP+complete|[L/M]MN+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MT+complete|[L/M]MU+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MX+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
175,"instance_340",1,Yes,"281.00","18.00","11.00","34.00","150.00","0.74","0.66","53.00","0.74","34.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]JM+complete|[M-REAL]LZ+complete|[M-REAL]LW+complete|[M-REAL]LY+complete|[M-REAL]LV+complete|[L]LN+complete|[L]LP+complete|[L]LO+complete|[L/M]LR+complete|[L/M]LT+complete|[L]LU+complete|[L]LV+complete|[L/M]LS+complete|[M-REAL]LU+complete|[M-REAL]LQ+complete|[M-REAL]LN+complete|[M-REAL]LO+complete|[M-REAL]LP+complete|[L]LW+complete|[L]LZ+complete|[L]LY+complete|[L]LX+complete|[L/M]MA+complete|[L/M]MD+complete|[L/M]MC+complete|[L/M]MB+complete|[L/M]ME+complete|[L/M]MI+complete|[L/M]ML+complete|[L/M]MJ+complete|[L/M]MF+complete|[L/M]MR+complete|[L/M]MU+complete|[L/M]MT+complete|[L/M]MS+complete|[L/M]MV+complete|[L/M]MY+complete|[L/M]MW+complete|[L/M]JN+complete|[L/M]D+complete|[L/M]B+complete
