Result of replaying prBm6.tpn on Process 6

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
100,"instance_132",1,Yes,"265.00","0.00","26.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","240.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AQ+complete|[L/M]AL+complete|[L/M]AI+complete|[L/M]AR+complete|[L/M]AK+complete|[L/M]AJ+complete|[L/M]AN+complete|[L/M]AH+complete|[L/M]AM+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]AU+complete|[L/M]AZ+complete|[L/M]BD+complete|[L/M]AX+complete|[L/M]BG+complete|[L/M]BC+complete|[L/M]BA+complete|[L/M]AV+complete|[L/M]BE+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BN+complete|[L/M]BJ+complete|[L/M]BP+complete|[L/M]BL+complete|[L/M]BO+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BW+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CD+complete|[L/M]CB+complete|[L/M]CF+complete|[L/M]CG+complete|[L/M]CE+complete|[L/M]CC+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]CM+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
101,"instance_954",1,Yes,"265.00","0.00","21.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","242.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AL+complete|[L/M]AQ+complete|[L/M]AJ+complete|[L/M]AP+complete|[L/M]AR+complete|[L/M]AI+complete|[L/M]AK+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]BD+complete|[L/M]AU+complete|[L/M]AZ+complete|[L/M]BF+complete|[L/M]AY+complete|[L/M]BB+complete|[L/M]AV+complete|[L/M]BE+complete|[L/M]BA+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BJ+complete|[L/M]BN+complete|[L/M]BP+complete|[L/M]BQ+complete|[L/M]BL+complete|[L/M]BO+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BT+complete|[L/M]BX+complete|[L/M]BV+complete|[L/M]BY+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CD+complete|[L/M]CB+complete|[L/M]CF+complete|[L/M]CG+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CM+complete|[L/M]CL+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
102,"instance_457",1,Yes,"264.00","0.00","75.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","240.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AQ+complete|[L/M]AL+complete|[L/M]AR+complete|[L/M]AI+complete|[L/M]AK+complete|[L/M]AJ+complete|[L/M]AN+complete|[L/M]AH+complete|[L/M]AM+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]BD+complete|[L/M]AU+complete|[L/M]BG+complete|[L/M]AZ+complete|[L/M]AX+complete|[L/M]BB+complete|[L/M]BE+complete|[L/M]AV+complete|[L/M]BA+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BN+complete|[L/M]BJ+complete|[L/M]BP+complete|[L/M]BQ+complete|[L/M]BL+complete|[L/M]BO+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BT+complete|[L/M]BX+complete|[L/M]BW+complete|[L/M]BY+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CD+complete|[L/M]CB+complete|[L/M]CF+complete|[L/M]CG+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]CM+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
103,"instance_9",1,Yes,"262.00","0.00","54.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AL+complete|[L/M]AG+complete|[L/M]AQ+complete|[L/M]AR+complete|[L/M]AN+complete|[L/M]AI+complete|[L/M]AJ+complete|[L/M]AK+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]BD+complete|[L/M]AZ+complete|[L/M]AU+complete|[L/M]BC+complete|[L/M]BF+complete|[L/M]AX+complete|[L/M]BA+complete|[L/M]BE+complete|[L/M]AV+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BN+complete|[L/M]BJ+complete|[L/M]BP+complete|[L/M]BO+complete|[L/M]BL+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BW+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CB+complete|[L/M]CD+complete|[L/M]CG+complete|[L/M]CF+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CM+complete|[L/M]CL+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
104,"instance_832",1,Yes,"261.00","0.00","116.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","240.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AL+complete|[L/M]AQ+complete|[L/M]AR+complete|[L/M]AP+complete|[L/M]AK+complete|[L/M]AJ+complete|[L/M]AI+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]AZ+complete|[L/M]BD+complete|[L/M]AU+complete|[L/M]AY+complete|[L/M]BB+complete|[L/M]BG+complete|[L/M]AV+complete|[L/M]BA+complete|[L/M]BE+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BN+complete|[L/M]BJ+complete|[L/M]BP+complete|[L/M]BO+complete|[L/M]BQ+complete|[L/M]BL+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BW+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CD+complete|[L/M]CB+complete|[L/M]CF+complete|[L/M]CG+complete|[L/M]CE+complete|[L/M]CC+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CM+complete|[L/M]CL+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
105,"instance_565",1,Yes,"261.00","0.00","91.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","240.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AL+complete|[L/M]AQ+complete|[L/M]AK+complete|[L/M]AN+complete|[L/M]AJ+complete|[L/M]AI+complete|[L/M]AR+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]AZ+complete|[L/M]AU+complete|[L/M]BB+complete|[L/M]BD+complete|[L/M]AY+complete|[L/M]BF+complete|[L/M]AV+complete|[L/M]BA+complete|[L/M]BE+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BJ+complete|[L/M]BN+complete|[L/M]BP+complete|[L/M]BO+complete|[L/M]BL+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BV+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CB+complete|[L/M]CD+complete|[L/M]CC+complete|[L/M]CF+complete|[L/M]CG+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]CM+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
106,"instance_625",1,Yes,"254.00","0.00","125.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","235.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AQ+complete|[L/M]AG+complete|[L/M]AR+complete|[L/M]AL+complete|[L/M]AI+complete|[L/M]AO+complete|[L/M]AK+complete|[L/M]AJ+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]AZ+complete|[L/M]AU+complete|[L/M]BB+complete|[L/M]BD+complete|[L/M]AX+complete|[L/M]BA+complete|[L/M]BG+complete|[L/M]AV+complete|[L/M]BE+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BN+complete|[L/M]BJ+complete|[L/M]BP+complete|[L/M]BO+complete|[L/M]BL+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BV+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CD+complete|[L/M]CB+complete|[L/M]CF+complete|[L/M]CC+complete|[L/M]CG+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]CM+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
107,"instance_50",1,Yes,"261.00","0.00","50.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","237.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AQ+complete|[L/M]AL+complete|[L/M]AR+complete|[L/M]AJ+complete|[L/M]AI+complete|[L/M]AK+complete|[L/M]AP+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]BD+complete|[L/M]BF+complete|[L/M]AZ+complete|[L/M]AU+complete|[L/M]BE+complete|[L/M]BB+complete|[L/M]AX+complete|[L/M]BA+complete|[L/M]AV+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BJ+complete|[L/M]BN+complete|[L/M]BP+complete|[L/M]BM+complete|[L/M]BO+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BW+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CB+complete|[L/M]CD+complete|[L/M]CG+complete|[L/M]CF+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CM+complete|[L/M]CL+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
108,"instance_365",1,Yes,"267.00","0.00","92.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AQ+complete|[L/M]AL+complete|[L/M]AJ+complete|[L/M]AK+complete|[L/M]AI+complete|[L/M]AR+complete|[L/M]AH+complete|[L/M]AP+complete|[L/M]AM+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]AU+complete|[L/M]AZ+complete|[L/M]BD+complete|[L/M]AY+complete|[L/M]BC+complete|[L/M]BA+complete|[L/M]BG+complete|[L/M]AV+complete|[L/M]BE+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BJ+complete|[L/M]BN+complete|[L/M]BP+complete|[L/M]BM+complete|[L/M]BO+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BV+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CB+complete|[L/M]CD+complete|[L/M]CF+complete|[L/M]CG+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]CM+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
109,"instance_247",1,Yes,"263.00","0.00","43.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","241.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AL+complete|[L/M]AQ+complete|[L/M]AI+complete|[L/M]AR+complete|[L/M]AO+complete|[L/M]AJ+complete|[L/M]AK+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]BD+complete|[L/M]AZ+complete|[L/M]AU+complete|[L/M]BF+complete|[L/M]AX+complete|[L/M]BB+complete|[L/M]BE+complete|[L/M]AV+complete|[L/M]BA+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BN+complete|[L/M]BJ+complete|[L/M]BP+complete|[L/M]BL+complete|[L/M]BO+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BW+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CD+complete|[L/M]CB+complete|[L/M]CG+complete|[L/M]CF+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]CM+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
110,"instance_75",1,Yes,"260.00","0.00","5.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","241.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AQ+complete|[L/M]AG+complete|[L/M]AL+complete|[L/M]AR+complete|[L/M]AN+complete|[L/M]AJ+complete|[L/M]AI+complete|[L/M]AK+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]BD+complete|[L/M]AZ+complete|[L/M]AU+complete|[L/M]BF+complete|[L/M]AX+complete|[L/M]BB+complete|[L/M]BE+complete|[L/M]AV+complete|[L/M]BA+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BJ+complete|[L/M]BN+complete|[L/M]BP+complete|[L/M]BL+complete|[L/M]BO+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BT+complete|[L/M]BX+complete|[L/M]BV+complete|[L/M]BY+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CD+complete|[L/M]CB+complete|[L/M]CF+complete|[L/M]CG+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CM+complete|[L/M]CL+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
111,"instance_484",1,Yes,"261.00","0.00","23.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","241.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AQ+complete|[L/M]AL+complete|[L/M]AR+complete|[L/M]AP+complete|[L/M]AJ+complete|[L/M]AK+complete|[L/M]AI+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]AU+complete|[L/M]BD+complete|[L/M]AZ+complete|[L/M]AY+complete|[L/M]BF+complete|[L/M]BB+complete|[L/M]AV+complete|[L/M]BE+complete|[L/M]BA+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BJ+complete|[L/M]BN+complete|[L/M]BP+complete|[L/M]BL+complete|[L/M]BO+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BT+complete|[L/M]BX+complete|[L/M]BV+complete|[L/M]BY+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CB+complete|[L/M]CD+complete|[L/M]CC+complete|[L/M]CF+complete|[L/M]CG+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CM+complete|[L/M]CL+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
112,"instance_52",1,Yes,"256.00","0.00","87.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","237.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AL+complete|[L/M]AQ+complete|[L/M]AG+complete|[L/M]AN+complete|[L/M]AR+complete|[L/M]AJ+complete|[L/M]AI+complete|[L/M]AK+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]AU+complete|[L/M]BD+complete|[L/M]AX+complete|[L/M]AZ+complete|[L/M]BG+complete|[L/M]BB+complete|[L/M]AV+complete|[L/M]BE+complete|[L/M]BA+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BN+complete|[L/M]BJ+complete|[L/M]BP+complete|[L/M]BO+complete|[L/M]BL+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BV+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CB+complete|[L/M]CD+complete|[L/M]CF+complete|[L/M]CG+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CM+complete|[L/M]CL+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
113,"instance_797",1,Yes,"264.00","0.00","41.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AL+complete|[L/M]AQ+complete|[L/M]AK+complete|[L/M]AI+complete|[L/M]AJ+complete|[L/M]AN+complete|[L/M]AR+complete|[L/M]AH+complete|[L/M]AM+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]BD+complete|[L/M]AU+complete|[L/M]AZ+complete|[L/M]AX+complete|[L/M]BF+complete|[L/M]BB+complete|[L/M]BE+complete|[L/M]AV+complete|[L/M]BA+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BN+complete|[L/M]BJ+complete|[L/M]BP+complete|[L/M]BO+complete|[L/M]BQ+complete|[L/M]BL+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BW+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CB+complete|[L/M]CD+complete|[L/M]CF+complete|[L/M]CC+complete|[L/M]CG+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]CM+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
114,"instance_219",1,Yes,"260.00","0.00","38.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","237.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AQ+complete|[L/M]AL+complete|[L/M]AR+complete|[L/M]AJ+complete|[L/M]AK+complete|[L/M]AP+complete|[L/M]AI+complete|[L/M]AH+complete|[L/M]AM+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]BD+complete|[L/M]AZ+complete|[L/M]BF+complete|[L/M]AU+complete|[L/M]BB+complete|[L/M]BE+complete|[L/M]AX+complete|[L/M]BA+complete|[L/M]AV+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BJ+complete|[L/M]BP+complete|[L/M]BN+complete|[L/M]BL+complete|[L/M]BQ+complete|[L/M]BO+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BW+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CB+complete|[L/M]CD+complete|[L/M]CF+complete|[L/M]CC+complete|[L/M]CG+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]CM+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
115,"instance_1015",1,Yes,"258.00","0.00","52.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","236.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AQ+complete|[L/M]AL+complete|[L/M]AR+complete|[L/M]AG+complete|[L/M]AO+complete|[L/M]AI+complete|[L/M]AK+complete|[L/M]AJ+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]AZ+complete|[L/M]BD+complete|[L/M]AU+complete|[L/M]BB+complete|[L/M]BG+complete|[L/M]AX+complete|[L/M]BE+complete|[L/M]BA+complete|[L/M]AV+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BJ+complete|[L/M]BN+complete|[L/M]BP+complete|[L/M]BM+complete|[L/M]BO+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BT+complete|[L/M]BX+complete|[L/M]BW+complete|[L/M]BY+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CD+complete|[L/M]CB+complete|[L/M]CG+complete|[L/M]CF+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CM+complete|[L/M]CL+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
116,"instance_805",1,Yes,"255.00","0.00","115.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","238.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AL+complete|[L/M]AQ+complete|[L/M]AG+complete|[L/M]AR+complete|[L/M]AP+complete|[L/M]AJ+complete|[L/M]AK+complete|[L/M]AI+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]AU+complete|[L/M]AX+complete|[L/M]AZ+complete|[L/M]BD+complete|[L/M]BG+complete|[L/M]BC+complete|[L/M]AV+complete|[L/M]BE+complete|[L/M]BA+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BN+complete|[L/M]BJ+complete|[L/M]BP+complete|[L/M]BM+complete|[L/M]BQ+complete|[L/M]BO+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BX+complete|[L/M]BT+complete|[L/M]BY+complete|[L/M]BW+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CD+complete|[L/M]CB+complete|[L/M]CG+complete|[L/M]CF+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]CM+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
117,"instance_420",1,Yes,"268.00","0.00","110.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","241.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AG+complete|[L/M]AL+complete|[L/M]AQ+complete|[L/M]AI+complete|[L/M]AK+complete|[L/M]AR+complete|[L/M]AN+complete|[L/M]AJ+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]AZ+complete|[L/M]AU+complete|[L/M]BD+complete|[L/M]BF+complete|[L/M]BB+complete|[L/M]AW+complete|[L/M]BE+complete|[L/M]BA+complete|[L/M]AV+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BJ+complete|[L/M]BN+complete|[L/M]BP+complete|[L/M]BL+complete|[L/M]BO+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BT+complete|[L/M]BX+complete|[L/M]BV+complete|[L/M]BY+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CD+complete|[L/M]CB+complete|[L/M]CF+complete|[L/M]CG+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]CM+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
118,"instance_573",1,Yes,"265.00","0.00","28.00","59.00","60.00","1.00","1.00","73.00","1.00","59.00","240.00",[L/M]A+complete|[L/M]C+complete|[L/M]E+complete|[L/M]AE+complete|[L/M]AL+complete|[L/M]AG+complete|[L/M]AQ+complete|[L/M]AR+complete|[L/M]AN+complete|[L/M]AJ+complete|[L/M]AK+complete|[L/M]AI+complete|[L/M]AM+complete|[L/M]AH+complete|[L/M]AF+complete|[L/M]AS+complete|[L/M]AU+complete|[L/M]BD+complete|[L/M]AZ+complete|[L/M]AX+complete|[L/M]BF+complete|[L/M]BB+complete|[L/M]AV+complete|[L/M]BE+complete|[L/M]BA+complete|[L/M]AT+complete|[L/M]F+complete|[L/M]BH+complete|[L/M]BJ+complete|[L/M]BN+complete|[L/M]BP+complete|[L/M]BO+complete|[L/M]BM+complete|[L/M]BQ+complete|[L/M]BK+complete|[L/M]BI+complete|[L/M]BR+complete|[L/M]BT+complete|[L/M]BX+complete|[L/M]BV+complete|[L/M]BY+complete|[L/M]BU+complete|[L/M]BS+complete|[L/M]BZ+complete|[L/M]CD+complete|[L/M]CB+complete|[L/M]CG+complete|[L/M]CF+complete|[L/M]CC+complete|[L/M]CE+complete|[L/M]CA+complete|[L/M]CH+complete|[L/M]CI+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]CM+complete|[L/M]CK+complete|[L/M]D+complete|[L/M]B+complete
