Case_id,Replayed,Model_Fitness_Initial,Model_Fitness _Final,Time,|Alignment| Initial,|Alignment| Final,|Trace|,|Parikh_Trace|,|Model's Move|,Alignment
165|,1,0.431034482758621,0.659090909090909,1.00099992752075,75,57,42,44,44,[L/M]A|[L/M]C|[L/M]AJ|[M]AL|[L/M]E|[M]G|[M]AN|[L/M]AA|[L]AL|[M]I|[L/M]BO|[L]BQ|[L]P|[L/M]O|[L]S|[M]Q|[L/M]BP|[L/M]BH|[L]G|[L/M]AH|[L]AB|[L/M]AQ|[L/M]Y|[L/M]V|[L]AK|[M]S|[L/M]BI|[L]I|[L/M]Z|[M]BJ|[L/M]AI|[L/M]W|[L]BR|[M]BQ|[L/M]H|[M]BR|[L/M]AO|[L]AN|[L]F|[M]t22t15|[L/M]BL|[L/M]AM|[L]Q|[L/M]R|[L/M]K|[M]t38t36|[L/M]N|[M]AB|[L/M]BK|[L/M]M|[M]P|[L/M]L|[M]AK|[L]BJ|[M]F|[L/M]D|[L/M]B|
158|,1,0.456140350877193,0.659090909090909,0.980000019073486,73,57,42,44,44,[L]AI|[M]A|[L/M]C|[L/M]E|[L]AH|[M]AJ|[L/M]G|[L/M]AA|[L/M]AL|[L]D|[M]BH|[L/M]BO|[L]BJ|[M]O|[L]W|[M]Q|[L/M]T|[L/M]AX|[L/M]J|[M]BB|[L/M]BI|[L/M]H|[M]AH|[L/M]BP|[M]K|[L/M]V|[L]A|[M]AY|[L/M]N|[M]W|[L/M]Y|[L]BB|[M]BJ|[L/M]BQ|[L/M]Z|[L]Q|[L]K|[M]AI|[L]BH|[M]t22t15|[L/M]M|[L/M]AB|[L]AJ|[L/M]BN|[L/M]BR|[L/M]L|[L/M]AM|[L/M]BK|[M]t38t36|[L]AY|[L/M]R|[L/M]AK|[L/M]P|[L/M]F|[L]O|[M]D|[L/M]B|
89|,1,0.375,0.454545454545455,1.19700002670288,77,66,42,44,44,[L/M]A|[L]AX|[M]C|[L]F|[M]AJ|[L]C|[M]AL|[L]R|[L/M]E|[M]G|[L/M]BO|[M]J|[L]AH|[M]AX|[L/M]BH|[L/M]BP|[M]H|[L/M]O|[L]T|[M]Q|[L]M|[M]T|[L/M]AA|[L]G|[M]BI|[L]N|[M]AH|[L]J|[M]K|[L/M]AZ|[L]Z|[M]AY|[L/M]V|[M]W|[L/M]AI|[L/M]BJ|[L]H|[M]Y|[L/M]BQ|[L]Q|[M]AM|[L]BI|[M]t22t15|[L]AL|[M]M|[L/M]BR|[M]N|[L/M]BL|[L]W|[M]R|[L/M]AB|[L]AY|[L]K|[M]Z|[L]AJ|[M]t38t36|[L/M]BK|[L/M]P|[L]Y|[L]B|[L/M]L|[L/M]AK|[M]F|[L/M]D|[L]AM|[M]B|
58|,1,0.4,0.513513513513514,2.45099997520447,126,108,72,74,74,[L]BC|[M]A|[L/M]C|[L]N|[M]AJ|[L]P|[M]E|[L]BE|[M]G|[L]E|[M]J|[L/M]BO|[L/M]AL|[M]BH|[L/M]AA|[L]G|[M]H|[L/M]O|[L/M]BP|[L/M]AS|[L/M]BQ|[L]AL|[M]V|[L]J|[M]AH|[L/M]Q|[L/M]Y|[M]K|[L/M]AW|[M]AT|[L/M]BI|[L/M]BR|[L]AS|[M]T|[L/M]BJ|[L/M]AI|[L]H|[L]BF|[M]AM|[L/M]Z|[L]AT|[M]BC|[L/M]W|[M]BE|[L/M]AB|[M]BF|[L]BK|[M]BG|[L/M]R|[M]BD|[L]AM|[M]AL|[L/M]M|[M]AS|[L]L|[M]AU|[L]A|[M]AT|[L]K|[M]AM|[L]F|[M]BC|[L/M]BE|[L]AM|[M]BF|[L]T|[M]BG|[L/M]BD|[L/M]AL|[L/M]AS|[L]BH|[L]AU|[M]AW|[L/M]AT|[L/M]AM|[L/M]BC|[L]D|[M]BE|[L/M]BF|[L/M]BG|[L/M]BL|[L/M]BD|[L]AJ|[L/M]AL|[L/M]AX|[L/M]AZ|[L/M]AY|[L]BF|[L]BC|[L]BG|[M]t22t15|[L]BE|[M]N|[L/M]AM|[L]BD|[M]t38t36|[L]AH|[M]L|[L]V|[M]BK|[L]AW|[M]P|[L]AT|[M]F|[L]BG|[L/M]AK|[M]D|[L/M]B|
47|,1,0.492957746478873,0.829787234042553,1.03900003433228,81,53,45,47,47,[L/M]A|[L/M]C|[L/M]E|[L/M]AJ|[M]AL|[L/M]O|[L/M]G|[L/M]BO|[L]AL|[M]J|[L/M]BH|[M]H|[L/M]Y|[L/M]AA|[L/M]Q|[L/M]AN|[L]D|[M]BI|[L/M]BP|[L/M]V|[M]AC|[L/M]Z|[L/M]K|[L/M]M|[L/M]BQ|[L/M]AQ|[L/M]W|[L]J|[L/M]BJ|[L/M]S|[L/M]AE|[L/M]AF|[L]H|[L/M]BN|[L/M]AO|[M]t22t15|[L/M]AG|[L/M]BR|[L/M]R|[L]AC|[L/M]P|[L/M]N|[L/M]BK|[L/M]AM|[M]t38t36|[L/M]AD|[L/M]L|[L]BI|[L/M]AK|[L/M]AB|[L/M]F|[M]D|[L/M]B|
156|,1,0.421052631578947,0.660377358490566,2.0329999923706,95,69,51,53,53,[L/M]A|[L/M]C|[L/M]E|[L]W|[M]AJ|[L/M]G|[L/M]AL|[L/M]BH|[M]BO|[L/M]AA|[L/M]AN|[L]L|[M]O|[L/M]BI|[L/M]AP|[L/M]Y|[L]D|[M]V|[L/M]AC|[L/M]BP|[L/M]Q|[L/M]I|[L]AD|[L/M]AO|[L/M]Z|[M]W|[L]BO|[M]X|[L/M]V|[L/M]H|[L/M]BJ|[M]W|[L/M]AF|[M]X|[L/M]BQ|[M]V|[L/M]S|[M]W|[L/M]BL|[L/M]AE|[L/M]BR|[L]P|[L/M]BK|[L]X|[M]AM|[L/M]AG|[L/M]K|[L]V|[M]t22t15|[L/M]R|[L]X|[L/M]N|[L/M]M|[L]AK|[M]AD|[L]O|[M]t38t36|[L]AJ|[M]L|[L/M]AB|[L]W|[L]V|[M]P|[L]W|[M]AK|[L]AM|[L/M]F|[M]D|[L/M]B|
271|,1,0.423728813559322,0.568181818181818,1.1159999370575,76,61,42,44,44,[L/M]A|[L/M]C|[L/M]AJ|[M]AL|[L/M]E|[L/M]O|[L]J|[M]G|[L]BP|[M]J|[L/M]BH|[L/M]AX|[L]L|[L]BQ|[L]AL|[M]H|[L]F|[M]AA|[L]G|[L/M]AZ|[M]BI|[L/M]K|[L/M]BO|[L]BR|[M]BP|[L/M]V|[L/M]Q|[L]BM|[L/M]AH|[M]Y|[L/M]AY|[M]BJ|[L/M]W|[M]BM|[L/M]AI|[L/M]Z|[M]BQ|[L/M]BK|[L]AA|[M]t22t15|[L/M]AM|[L/M]T|[L]P|[L]H|[M]M|[L]AK|[M]BR|[L/M]R|[L]Y|[M]t38t36|[L/M]AB|[L/M]N|[M]L|[L]M|[M]P|[L]BI|[M]AK|[L]BJ|[M]F|[L/M]D|[L/M]B|
167|,1,0.442307692307692,0.522727272727273,1.13499999046326,71,63,42,44,44,[L/M]A|[L]Q|[L/M]C|[L]L|[L/M]E|[L]BK|[L]AB|[M]AJ|[L/M]G|[L]BP|[L/M]AL|[L]W|[L]BI|[L/M]AN|[M]BH|[L/M]I|[L]BQ|[M]BO|[L/M]AR|[L/M]O|[L]Z|[M]Q|[L]BJ|[M]V|[L/M]H|[M]AA|[L/M]Y|[M]BI|[L/M]AH|[L]BL|[M]BP|[L/M]AO|[L]BR|[L/M]K|[L/M]U|[M]W|[L/M]N|[L]BO|[M]BJ|[L/M]AI|[L]F|[M]BQ|[L]BH|[M]AM|[L]AA|[M]t22t15|[L/M]R|[M]Z|[M]BL|[M]BR|[L]V|[M]t38t36|[L/M]M|[M]L|[L]AM|[M]AB|[L]AJ|[M]BK|[L/M]P|[L/M]AK|[M]F|[L/M]D|[L/M]B|
280|,1,0.462686567164179,0.727272727272727,1.01800012588501,78,54,42,44,44,[L/M]A|[L]K|[M]C|[L/M]AJ|[M]AL|[M]E|[L/M]O|[M]G|[L/M]AA|[L]AM|[M]I|[L/M]AH|[M]BH|[L/M]BO|[L]G|[M]H|[L/M]Y|[L/M]AS|[L/M]BI|[L/M]V|[L/M]BP|[L]I|[L/M]Q|[L/M]BQ|[L/M]Z|[M]K|[L/M]AW|[M]AT|[L/M]BJ|[L/M]AI|[L/M]T|[L/M]AB|[L/M]BN|[L]H|[L/M]W|[L]C|[M]AM|[L]E|[M]t22t15|[L/M]BR|[L/M]BK|[L/M]M|[L/M]R|[L]AT|[L/M]P|[L]BH|[L/M]N|[M]t38t36|[L/M]L|[L/M]AK|[L]AL|[L/M]F|[L/M]D|[L/M]B|
496|,1,0.388888888888889,0.567164179104478,2.33399987220764,120,94,65,67,67,[L/M]A|[L/M]C|[M]AJ|[M]AL|[M]E|[L/M]G|[L]B|[M]J|[L/M]O|[M]AS|[L/M]BH|[L/M]AA|[L]AJ|[M]BO|[L]Z|[M]H|[L]AL|[M]AU|[L]AL|[L/M]BI|[M]Q|[L/M]V|[L/M]AC|[L/M]BP|[L/M]Y|[L]AX|[M]AG|[L/M]AE|[L/M]BJ|[M]K|[L/M]BQ|[M]AT|[L/M]N|[L/M]W|[L/M]AF|[L/M]U|[L]BB|[L/M]BM|[L/M]BR|[L/M]R|[M]AM|[L/M]AD|[M]BC|[L/M]BE|[L/M]BK|[M]BF|[L]K|[M]BG|[L]AY|[M]BD|[L/M]AB|[M]AL|[L/M]M|[M]AS|[L]AG|[M]AV|[L/M]AT|[L/M]AM|[L/M]L|[L]J|[L/M]BC|[L]F|[L/M]BG|[L/M]BE|[L]P|[L/M]BF|[L/M]BD|[L/M]AL|[L]AS|[L]Q|[L]BD|[L]BC|[M]AX|[L]BG|[M]BB|[L]AT|[M]AY|[L]BF|[M]t22t15|[L]H|[M]Z|[L/M]AM|[L]BO|[L]AV|[L]AS|[M]t38t36|[L]AU|[M]P|[L]AM|[L/M]AK|[M]F|[L/M]D|[L]E|[M]B|
498|,1,0.408450704225352,0.62,1.50800013542175,90,67,48,50,50,[L/M]A|[L/M]C|[L]Y|[L/M]AJ|[L/M]E|[L/M]BH|[L/M]AL|[M]G|[L]BQ|[L/M]BI|[L/M]AX|[L/M]BO|[L/M]O|[L/M]BP|[L/M]AA|[L]B|[M]V|[L/M]AZ|[L/M]BJ|[L/M]I|[M]AC|[L/M]Q|[L/M]BM|[L]Z|[M]AG|[L/M]W|[L/M]H|[L]BR|[M]X|[L/M]BK|[L]L|[M]V|[L/M]AY|[M]W|[L/M]S|[L]V|[M]Y|[L/M]R|[L/M]AE|[L]X|[L/M]AF|[M]BQ|[L/M]K|[L]V|[M]t22t15|[L/M]AM|[L/M]N|[L]AC|[M]Z|[L/M]M|[L]D|[M]AD|[L]AK|[M]BR|[L]G|[M]t38t36|[L]AG|[M]L|[L]W|[M]AB|[L/M]P|[M]AK|[L/M]F|[L]AB|[M]D|[L]AD|[M]B|
490|,1,0.421875,0.659574468085106,1,82,61,45,47,47,[L/M]A|[L/M]C|[L]V|[L]G|[L/M]E|[L/M]AJ|[L]BR|[M]G|[L]Z|[M]J|[L/M]O|[L/M]BH|[L/M]AL|[L/M]BO|[L/M]AS|[L/M]BI|[L/M]BP|[L/M]V|[M]AA|[L/M]BQ|[L/M]Q|[L]P|[L/M]AV|[L]L|[M]AT|[L/M]AH|[M]W|[L/M]AI|[M]X|[L/M]BJ|[M]V|[L/M]W|[L/M]H|[M]Y|[L/M]T|[L/M]BN|[L]X|[L/M]BK|[L/M]AM|[L]D|[M]t22t15|[L/M]R|[L/M]K|[L]AT|[M]Z|[L/M]M|[M]BR|[L]Y|[M]t38t36|[L/M]N|[L/M]AK|[L]W|[M]L|[L]J|[M]AB|[L]AA|[M]P|[L/M]F|[L]AB|[M]D|[L/M]B|
161|,1,0.455284552845528,0.608247422680412,3.95300006866455,162,133,95,97,97,[L/M]A|[L]AT|[M]C|[L/M]AJ|[L/M]E|[L/M]BH|[L/M]AL|[L/M]O|[M]AN|[L/M]AA|[L/M]BI|[L]AS|[M]BO|[L/M]G|[L/M]AC|[M]AP|[L/M]Y|[L/M]Q|[L/M]V|[L]AU|[L/M]BJ|[L/M]I|[L/M]AG|[L/M]Z|[L/M]BP|[L]AV|[M]AO|[L/M]BN|[L/M]BQ|[L/M]W|[L/M]AE|[L/M]U|[L/M]H|[M]AF|[L/M]BK|[L]AT|[L/M]AD|[M]AM|[L/M]AB|[M]BC|[L/M]R|[M]BE|[L/M]BR|[M]BF|[L/M]K|[M]BG|[L]AM|[M]BD|[L]P|[M]AL|[L/M]AS|[L]F|[M]AU|[L/M]M|[M]AT|[L]L|[M]AM|[L/M]BC|[L/M]BG|[L/M]BF|[L/M]BE|[L/M]BD|[L/M]AL|[L]AX|[L]BB|[M]AS|[L]AY|[M]AU|[L]AL|[M]AT|[L/M]AM|[L/M]BC|[L]BO|[L/M]BF|[L/M]BG|[L/M]BE|[L/M]BD|[L]BF|[L]AX|[M]AL|[L]BA|[M]AS|[L]AY|[M]AV|[L]BD|[M]AT|[L/M]AM|[L/M]BC|[M]BE|[L/M]BF|[L]AL|[M]BG|[L/M]BD|[M]AL|[L]AS|[M]AX|[L]AF|[M]BA|[L]AT|[M]AY|[L/M]AM|[L/M]BC|[L/M]BE|[L]BG|[M]BF|[L/M]BG|[L/M]BD|[L/M]AL|[L]AN|[L]AP|[L]AO|[L]BC|[M]AX|[L]BF|[M]BB|[L]BG|[M]AY|[L]BE|[M]t22t15|[L/M]AM|[L]BE|[L]AL|[M]t38t36|[L/M]N|[L]AU|[M]L|[L]C|[M]P|[L]AM|[L/M]AK|[M]F|[L/M]D|[L/M]B|
182|,1,0.440860215053764,0.554054054054054,2.54200005531311,124,105,72,74,74,[L/M]A|[L/M]C|[L/M]AJ|[M]AL|[L/M]E|[L/M]BH|[M]G|[L/M]BI|[M]J|[L/M]AA|[L]AB|[M]AS|[L]G|[L/M]BO|[M]H|[L/M]O|[M]AW|[L/M]BP|[L]AL|[M]Q|[L/M]BQ|[L]AX|[L/M]AH|[L/M]Y|[L/M]BJ|[M]K|[L]BA|[M]AT|[L/M]V|[L/M]AI|[L]J|[M]T|[L/M]BM|[L]H|[L/M]AM|[L/M]Z|[L]AY|[M]BC|[L]AK|[L/M]W|[M]BE|[L/M]BK|[M]BF|[L]AM|[M]BG|[L/M]R|[M]BD|[L/M]N|[M]AL|[L/M]BR|[L]BC|[M]AS|[L]P|[M]AV|[L]L|[M]AT|[L]BF|[M]AM|[L]F|[M]BC|[L/M]BE|[M]BF|[L/M]BG|[L/M]BD|[L/M]AL|[L]AS|[L]BG|[L]AW|[M]AX|[L]Q|[M]BA|[L]AT|[M]AY|[L/M]AM|[L/M]BC|[L/M]BE|[L]K|[L/M]BF|[L/M]BG|[L]BD|[L/M]BD|[L/M]AL|[L/M]AX|[L/M]BA|[L/M]AY|[L/M]AM|[L]BC|[L]BF|[M]t22t15|[L]BE|[M]M|[L]AL|[M]t38t36|[L]AS|[M]L|[L]AV|[M]AB|[L]AT|[M]P|[L]M|[M]AK|[L]T|[M]F|[L/M]D|[L/M]B|
180|,1,0.363636363636364,0.526315789473684,2.02100014686585,104,82,55,57,57,[L/M]A|[L/M]C|[L/M]AJ|[L]BL|[L/M]BO|[M]AL|[L/M]BH|[L]G|[M]E|[L]AT|[M]G|[L]BD|[M]AS|[L/M]BP|[L/M]AA|[L/M]BI|[L/M]O|[M]AU|[L/M]BQ|[L/M]AC|[L/M]J|[L/M]V|[L/M]BJ|[L/M]AE|[L/M]AF|[L]AB|[L/M]H|[M]K|[L]AS|[M]AT|[L/M]Q|[M]W|[L/M]AG|[L/M]T|[L]AU|[M]AM|[L]E|[L/M]Y|[M]BC|[L/M]BE|[L]BK|[M]BF|[L]B|[M]BG|[L]AL|[L/M]BR|[M]BD|[L/M]AD|[L/M]M|[M]AL|[L/M]N|[L/M]R|[L]AM|[M]AS|[L]P|[M]AV|[L/M]L|[L]BC|[L]F|[M]AT|[L]BG|[M]AM|[L]K|[M]t22t15|[L]BF|[M]Z|[L]AL|[M]BL|[L]AS|[M]t38t36|[L]AV|[M]AB|[L]AT|[M]BK|[L]AM|[M]P|[L]W|[L/M]AK|[M]F|[L/M]D|[L]Z|[M]B|
394|,1,0.426470588235294,0.6,1.1399998664856,87,68,48,50,50,[L/M]A|[L/M]C|[M]AJ|[L]BR|[M]AL|[L/M]E|[M]G|[L/M]BO|[M]I|[L]V|[M]AS|[L]AL|[M]BH|[L/M]BP|[L/M]H|[L]X|[L/M]BI|[M]AU|[L/M]O|[L/M]BQ|[M]V|[L/M]AA|[L/M]AT|[L]R|[M]AC|[L/M]BJ|[L/M]Y|[L]AD|[M]K|[L]G|[M]W|[L/M]Q|[L/M]N|[M]X|[L/M]V|[L/M]BN|[L]AJ|[L]AU|[L/M]BK|[L/M]AE|[L/M]AG|[L/M]Z|[L/M]W|[L/M]T|[L]K|[M]t22t15|[L/M]AF|[M]M|[L/M]AM|[L]AB|[M]R|[L/M]P|[L]I|[M]AD|[L]AS|[M]BR|[L]AK|[M]t38t36|[L/M]L|[L]AC|[L]BH|[L]W|[M]AB|[L]M|[M]AK|[L/M]F|[L/M]D|[L/M]B|
373|,1,0.426470588235294,0.787234042553192,1.13300013542175,84,55,45,47,47,[L/M]A|[L/M]C|[L/M]AJ|[L]D|[M]AL|[L/M]E|[L/M]BH|[M]G|[L/M]BO|[M]J|[L/M]AS|[L/M]BI|[L/M]AA|[L/M]BP|[L/M]AC|[M]AV|[L]G|[L/M]AE|[L/M]O|[L/M]BJ|[L/M]BQ|[L]B|[L/M]AF|[L/M]AT|[L/M]BL|[L/M]AG|[L/M]V|[L/M]Q|[M]Y|[L/M]W|[L/M]BR|[L]AL|[L]AK|[L/M]AM|[L/M]BK|[L/M]H|[M]t22t15|[L/M]K|[L/M]S|[L/M]AD|[L/M]AB|[L/M]Z|[L/M]R|[L]AV|[M]t38t36|[L/M]P|[L/M]N|[L/M]M|[L/M]L|[M]AK|[L/M]F|[L]J|[M]D|[L]Y|[M]B|
396|,1,0.423728813559322,0.613636363636364,1.27100014686585,76,59,42,44,44,[L/M]A|[L]BO|[L]Y|[L/M]C|[L/M]AJ|[L/M]E|[L/M]AL|[L]BP|[L/M]BH|[M]AN|[L/M]G|[M]J|[L/M]O|[L]N|[M]BO|[L/M]AA|[L/M]AR|[L]AI|[L/M]Q|[L/M]V|[L]BQ|[M]BI|[L]BR|[M]BP|[L/M]BJ|[L/M]AH|[L]AK|[M]AO|[L]Z|[L/M]H|[M]Y|[L]BI|[M]AI|[L/M]BN|[L/M]W|[M]BQ|[L/M]AM|[L]J|[M]t22t15|[L/M]T|[L/M]K|[M]N|[L/M]AB|[M]R|[L/M]M|[L]B|[M]Z|[L/M]BK|[L]AO|[M]BR|[L]AN|[M]t38t36|[L/M]P|[L]R|[L/M]L|[M]AK|[L/M]F|[L/M]D|[M]B|
398|,1,0.480263157894737,0.588709677419355,6.46099996566772,201,173,122,124,124,[L/M]A|[L]BF|[L]AS|[M]C|[L/M]AJ|[L/M]E|[L/M]BO|[L/M]AL|[L/M]G|[M]AN|[L/M]BP|[L/M]O|[L]AS|[L]D|[M]J|[L]AU|[M]BH|[L]AM|[M]AP|[L/M]BQ|[L]BG|[M]AA|[L]AU|[M]BI|[L/M]Q|[M]AH|[L/M]V|[L/M]H|[M]AO|[L/M]BJ|[L/M]Y|[L/M]BN|[L/M]BR|[L/M]Z|[L/M]T|[L]AT|[L]AT|[M]AM|[L/M]K|[L/M]BK|[M]BC|[L/M]M|[M]BE|[L/M]AI|[M]BF|[L/M]N|[M]BG|[L/M]R|[M]BD|[L]J|[M]AL|[L/M]AB|[M]AN|[L]AT|[M]AQ|[L]P|[M]AO|[L/M]AM|[L]AA|[M]BC|[L/M]BF|[L/M]BE|[L]AL|[M]BG|[L/M]BD|[M]AL|[L]AN|[M]AS|[L]AQ|[M]AU|[L]AO|[M]AT|[L]BD|[M]AM|[L/M]BC|[L]AL|[M]BE|[L/M]BF|[L]AS|[L/M]BG|[L]BI|[L/M]BD|[M]AL|[L/M]AS|[L/M]AU|[L]AT|[L/M]AT|[L]AL|[L]BG|[M]AM|[L/M]BC|[L]AM|[L/M]BE|[L/M]BF|[M]BG|[L]AM|[M]BD|[L/M]AL|[L/M]AS|[L]AW|[M]AU|[L]F|[M]AT|[L/M]AM|[L/M]BC|[L/M]BE|[L/M]BF|[L/M]BG|[L/M]BD|[L/M]AL|[M]AS|[L]BD|[M]AU|[L]AO|[M]AT|[L/M]AM|[L/M]BC|[L/M]BF|[L/M]BE|[L]AH|[L/M]BG|[L/M]BD|[M]AL|[M]AS|[M]AU|[L]C|[M]AT|[L/M]AM|[L/M]BC|[L/M]BE|[L/M]BF|[L]AN|[L]AP|[M]BG|[L]BE|[L/M]W|[M]BD|[L]AU|[M]AL|[L/M]AS|[L]AT|[M]AW|[L]BG|[M]AT|[L/M]AM|[L]BF|[L/M]BC|[L/M]BE|[M]BF|[L/M]BG|[L/M]BD|[L/M]AL|[L/M]AX|[L/M]AZ|[L/M]AY|[L/M]AM|[L]BC|[L]BE|[L]BG|[L]BD|[L]AL|[L]AL|[M]t22t15|[L]AU|[M]t38t36|[L/M]L|[L]BC|[M]P|[L/M]AK|[M]F|[L]BH|[M]D|[L/M]B|
377|,1,0.383561643835616,0.56,1.30399990081787,93,70,48,50,50,[M]A|[L]AW|[M]C|[L]AC|[M]AJ|[L]C|[M]AL|[L/M]E|[M]G|[L]K|[M]I|[L]AJ|[M]AS|[L/M]BO|[L]BR|[M]BH|[L/M]H|[L/M]AA|[M]O|[L]AL|[M]AW|[L/M]BP|[L/M]BI|[L]AG|[L]AS|[L/M]BQ|[M]AC|[L/M]Y|[L]M|[M]AG|[L/M]V|[M]K|[L/M]BJ|[L/M]Q|[L]BH|[M]W|[L/M]AF|[L]A|[L/M]Z|[L]G|[M]X|[L]B|[M]V|[L/M]BN|[L/M]U|[M]AE|[L/M]AT|[L/M]W|[L/M]BK|[L]O|[M]t22t15|[L/M]N|[M]M|[L/M]AD|[L/M]AM|[L/M]R|[L]X|[M]BR|[L]I|[L/M]AB|[M]t38t36|[L/M]L|[L/M]AK|[L]V|[L]W|[L/M]P|[L/M]F|[L/M]D|[L]AE|[M]B|
90|,1,0.491803278688525,0.772727272727273,1.05099987983704,73,52,42,44,44,[L]BP|[M]A|[L/M]C|[L/M]AJ|[L/M]BH|[L/M]AL|[L/M]E|[L/M]BO|[M]G|[L/M]BI|[L/M]AA|[L]K|[L]A|[L]F|[M]AS|[L/M]BJ|[L/M]J|[L/M]O|[L]BQ|[L/M]Y|[L/M]BM|[L/M]AH|[L/M]V|[L/M]AI|[M]BP|[L/M]Q|[L/M]H|[M]K|[L/M]AU|[L/M]BK|[L/M]Z|[L]BR|[L/M]AB|[L]G|[L/M]W|[M]BQ|[L/M]S|[L/M]AT|[M]t22t15|[L/M]M|[L/M]N|[L/M]R|[M]BR|[L/M]AM|[M]t38t36|[L/M]L|[L/M]P|[L/M]AK|[L]AS|[M]F|[L/M]D|[L/M]B|
375|,1,0.40983606557377,0.681818181818182,0.931999921798706,78,56,42,44,44,[L/M]A|[L]N|[M]C|[L/M]AJ|[M]AL|[L/M]E|[L/M]AA|[M]G|[L/M]O|[L]C|[M]AN|[L]AM|[M]I|[L]BP|[M]BO|[L/M]Y|[L]AL|[L]G|[M]AR|[L/M]BH|[L/M]V|[L/M]AH|[L]AN|[M]BP|[L]I|[L/M]BI|[M]AO|[L/M]AI|[L/M]BQ|[L/M]Q|[L]AR|[L/M]Z|[L/M]AB|[L/M]T|[L/M]H|[M]AM|[L/M]BJ|[L/M]W|[M]t22t15|[L/M]BR|[L/M]BM|[L/M]R|[L]AO|[L/M]K|[M]N|[L/M]P|[L/M]BK|[L]F|[M]t38t36|[L/M]M|[L]BO|[L/M]AK|[L/M]L|[M]F|[L/M]D|[L/M]B|
492|,1,0.384615384615385,0.555555555555556,2.04999995231628,100,76,52,54,54,[L/M]A|[L/M]C|[M]AJ|[L]Q|[M]AL|[L/M]E|[M]G|[L/M]BH|[M]AN|[L/M]BO|[M]J|[L/M]O|[L]F|[L/M]BI|[M]H|[L/M]BP|[L]G|[M]AP|[L/M]AA|[L]AL|[L]AR|[M]Q|[L/M]BJ|[L/M]AH|[L/M]BQ|[L/M]BN|[L/M]V|[L]J|[M]K|[L/M]AI|[L/M]AO|[L/M]Y|[L/M]BR|[L/M]BK|[L]H|[L]AJ|[M]AM|[L/M]W|[L/M]Z|[M]BC|[L/M]AB|[L]AM|[M]BE|[L/M]S|[L]D|[L/M]N|[M]BG|[L/M]BF|[L]K|[M]BD|[L]BG|[M]AL|[L/M]R|[L/M]M|[L]BE|[L]P|[M]AN|[L/M]L|[L]BD|[M]AR|[L]AN|[M]AO|[L]AL|[M]AM|[L]AN|[M]t22t15|[L]AP|[M]P|[L]AO|[M]t38t36|[L]AM|[L/M]AK|[M]F|[L]BC|[M]D|[L/M]B|
379|,1,0.433333333333333,0.681818181818182,1.27899980545044,76,56,42,44,44,[L]L|[M]A|[L/M]C|[L/M]AJ|[L/M]E|[M]G|[L/M]BO|[M]J|[L/M]AL|[M]AX|[L/M]O|[L]W|[M]BH|[L/M]BP|[L]G|[M]H|[L/M]Q|[L/M]BI|[L/M]AA|[L/M]BQ|[L]AX|[L/M]Y|[L/M]V|[L]AB|[L]J|[M]K|[L/M]BA|[M]W|[L/M]BR|[L/M]AH|[L/M]M|[L]BH|[M]BJ|[L/M]T|[L]H|[L/M]AI|[L/M]AY|[M]t22t15|[L/M]BM|[L/M]R|[L/M]BK|[L]K|[M]Z|[L/M]P|[L]Z|[L/M]AM|[M]t38t36|[L/M]N|[L]BJ|[M]L|[L/M]AK|[L]A|[M]AB|[L/M]F|[L/M]D|[L/M]B|
494|,1,0.426229508196721,0.681818181818182,1.00900006294251,77,56,42,44,44,[L/M]A|[L/M]C|[L]Y|[L/M]E|[L]Q|[L/M]G|[L/M]O|[L/M]AA|[L/M]AJ|[L/M]AL|[L/M]AH|[M]BO|[L/M]AN|[L/M]BP|[L/M]I|[M]AR|[L]BR|[M]Q|[L/M]V|[L/M]BH|[L]P|[L/M]H|[L/M]AI|[L]BO|[M]AO|[L/M]K|[L/M]BQ|[L/M]BI|[M]Y|[L/M]AM|[L/M]S|[L/M]W|[L/M]AB|[L]AK|[M]t22t15|[L]AR|[M]M|[L]AO|[M]N|[L/M]BJ|[L/M]R|[M]BR|[L/M]BM|[M]t38t36|[L/M]L|[L/M]Z|[L]B|[M]BK|[L]N|[M]P|[L]M|[M]AK|[L/M]F|[L/M]D|[L]BK|[M]B|
486|,1,0.36986301369863,0.596491228070176,1.37400007247925,101,78,55,57,57,[L/M]A|[L]U|[L/M]C|[L/M]AJ|[L/M]E|[L/M]G|[L/M]AA|[L/M]BH|[L]AT|[L/M]BI|[L/M]AL|[L/M]O|[L]BF|[L]AD|[M]BO|[L/M]AS|[L]AX|[L]AM|[M]AU|[L/M]BJ|[L/M]I|[L/M]BP|[L/M]AC|[M]AT|[L/M]Y|[L/M]Q|[L]AB|[M]U|[L/M]BQ|[L/M]Z|[L/M]V|[L/M]H|[M]BM|[L/M]W|[L/M]AF|[M]AM|[L]BA|[M]BC|[L]AY|[M]BE|[L/M]AE|[M]BF|[L/M]BR|[M]BG|[L/M]AG|[M]BD|[L/M]K|[L/M]BK|[L/M]M|[L]L|[M]AL|[L]BC|[M]AX|[L/M]N|[L]P|[M]BA|[L]BM|[M]AY|[L/M]R|[L]F|[M]AM|[L]BG|[M]t22t15|[L]BE|[M]AD|[L]BD|[M]t38t36|[L]AL|[M]L|[L]BO|[M]AB|[L]AU|[M]P|[L]AM|[L/M]AK|[M]F|[L/M]D|[L/M]B|
