Result of replaying prEm6.tpn on Process 15

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
490,"instance_851",1,Yes,"28,00","98,00","28,00","0,96","28,00","85,00","1.000,00","0,96","102,00","0,98","1.320,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]E+complete|[L/M]G+complete|[L/M]H+complete|[L/M]F+complete|[L/M]N+complete|[L/M]Q+complete|[L/M]O+complete|[L/M]S+complete|[L/M]T+complete|[L/M]U+complete|[L/M]W+complete|[L/M]AD+complete|[L/M]X+complete|[L/M]AH+complete|[L/M]Y+complete|[L/M]AJ+complete|[L/M]AC+complete|[L/M]AI+complete|[L/M]AA+complete|[L/M]AB+complete|[L/M]Z+complete|[L/M]AE+complete|[L/M]V+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]GU+complete|[L/M]EV+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]IZ+complete|[L/M]EY+complete|[L/M]ID+complete|[L/M]JA+complete|[L/M]GW+complete|[L/M]JB+complete|[L/M]EZ+complete|[L/M]IJ+complete|[L/M]FW+complete|[L/M]IF+complete|[L/M]GE+complete|[L/M]JD+complete|[L/M]FA+complete|[L/M]HU+complete|[L/M]FN+complete|[L/M]II+complete|[L/M]JC+complete|[L/M]IH+complete|[L/M]FR+complete|[L/M]IK+complete|[L/M]GA+complete|[L/M]IB+complete|[L/M]GP+complete|[L/M]GG+complete|[L/M]FB+complete|[L/M]JF+complete|[L/M]HW+complete|[L/M]GK+complete|[L/M]IG+complete|[L/M]FD+complete|[L/M]FT+complete|[L/M]IC+complete|[L/M]GD+complete|[L/M]GJ+complete|[L/M]IA+complete|[L/M]GS+complete|[L/M]JH+complete|[L/M]GN+complete|[L/M]GT+complete|[L/M]GO+complete|[L/M]FE+complete|[L/M]GH+complete|[L/M]GM+complete|[L/M]IE+complete|[L/M]FS+complete|[L/M]GR+complete|[L/M]JK+complete|[L/M]GB+complete|[L/M]HX+complete|[L/M]JJ+complete|[L/M]GL+complete|[L/M]FO+complete|[L/M]GQ+complete|[L/M]FC+complete|[L/M]HV+complete|[L/M]FX+complete|[L/M]JI+complete|[L/M]IL+complete|[L/M]GX+complete|[L/M]JG+complete|[L/M]GF+complete|[L/M]IS+complete|[L/M]IT+complete|[L/M]FM+complete|[L/M]IM+complete|[L/M]EW+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
491,"instance_1093",1,Yes,"28,00","98,00","28,00","0,96","28,00","93,00","1.000,00","0,96","102,00","0,98","1.320,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]E+complete|[L/M]G+complete|[L/M]H+complete|[L/M]F+complete|[L/M]N+complete|[L/M]P+complete|[L/M]O+complete|[L/M]S+complete|[L/M]T+complete|[L/M]U+complete|[L/M]W+complete|[L/M]AD+complete|[L/M]X+complete|[L/M]AF+complete|[L/M]Y+complete|[L/M]AG+complete|[L/M]AB+complete|[L/M]AC+complete|[L/M]AE+complete|[L/M]AA+complete|[L/M]Z+complete|[L/M]V+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]GU+complete|[L/M]EV+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]IZ+complete|[L/M]EY+complete|[L/M]GW+complete|[L/M]ID+complete|[L/M]JA+complete|[L/M]GE+complete|[L/M]FN+complete|[L/M]FW+complete|[L/M]JB+complete|[L/M]EZ+complete|[L/M]GY+complete|[L/M]FP+complete|[L/M]JD+complete|[L/M]IJ+complete|[L/M]IF+complete|[L/M]HC+complete|[L/M]HH+complete|[L/M]GK+complete|[L/M]FY+complete|[L/M]FQ+complete|[L/M]GP+complete|[L/M]JC+complete|[L/M]FA+complete|[L/M]GG+complete|[L/M]HA+complete|[L/M]JF+complete|[L/M]HF+complete|[L/M]FZ+complete|[L/M]FO+complete|[L/M]IK+complete|[L/M]GO+complete|[L/M]IH+complete|[L/M]II+complete|[L/M]HB+complete|[L/M]FB+complete|[L/M]HI+complete|[L/M]GM+complete|[L/M]GJ+complete|[L/M]GR+complete|[L/M]HD+complete|[L/M]GS+complete|[L/M]GH+complete|[L/M]GN+complete|[L/M]JL+complete|[L/M]IG+complete|[L/M]FX+complete|[L/M]FH+complete|[L/M]GT+complete|[L/M]GL+complete|[L/M]GZ+complete|[L/M]JN+complete|[L/M]FK+complete|[L/M]IE+complete|[L/M]FJ+complete|[L/M]GQ+complete|[L/M]JM+complete|[L/M]GX+complete|[L/M]GF+complete|[L/M]IL+complete|[L/M]FI+complete|[L/M]JG+complete|[L/M]FM+complete|[L/M]FC+complete|[L/M]IS+complete|[L/M]EW+complete|[L/M]IT+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
492,"instance_1181",1,Yes,"28,00","98,00","28,00","0,96","28,00","84,00","1.000,00","0,96","102,00","0,98","1.320,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]E+complete|[L/M]G+complete|[L/M]H+complete|[L/M]F+complete|[L/M]N+complete|[L/M]R+complete|[L/M]O+complete|[L/M]S+complete|[L/M]T+complete|[L/M]U+complete|[L/M]AD+complete|[L/M]W+complete|[L/M]AH+complete|[L/M]X+complete|[L/M]AJ+complete|[L/M]Y+complete|[L/M]AI+complete|[L/M]AC+complete|[L/M]AA+complete|[L/M]AB+complete|[L/M]AE+complete|[L/M]Z+complete|[L/M]V+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]EV+complete|[L/M]GU+complete|[L/M]FL+complete|[L/M]EX+complete|[L/M]EY+complete|[L/M]IZ+complete|[L/M]GE+complete|[L/M]FN+complete|[L/M]FW+complete|[L/M]GW+complete|[L/M]JA+complete|[L/M]EZ+complete|[L/M]ID+complete|[L/M]GY+complete|[L/M]FP+complete|[L/M]FY+complete|[L/M]IJ+complete|[L/M]JB+complete|[L/M]FA+complete|[L/M]GP+complete|[L/M]IF+complete|[L/M]HC+complete|[L/M]HA+complete|[L/M]GK+complete|[L/M]GG+complete|[L/M]JE+complete|[L/M]FQ+complete|[L/M]HH+complete|[L/M]FZ+complete|[L/M]FO+complete|[L/M]FB+complete|[L/M]IK+complete|[L/M]HF+complete|[L/M]JC+complete|[L/M]GT+complete|[L/M]FD+complete|[L/M]II+complete|[L/M]GS+complete|[L/M]HB+complete|[L/M]FX+complete|[L/M]IH+complete|[L/M]GO+complete|[L/M]GR+complete|[L/M]HI+complete|[L/M]GI+complete|[L/M]HD+complete|[L/M]GM+complete|[L/M]JF+complete|[L/M]FE+complete|[L/M]GN+complete|[L/M]GQ+complete|[L/M]IG+complete|[L/M]JL+complete|[L/M]FC+complete|[L/M]GZ+complete|[L/M]GH+complete|[L/M]GL+complete|[L/M]IE+complete|[L/M]GX+complete|[L/M]JO+complete|[L/M]GF+complete|[L/M]IL+complete|[L/M]JM+complete|[L/M]FM+complete|[L/M]IU+complete|[L/M]JG+complete|[L/M]EW+complete|[L/M]IW+complete|[L/M]IV+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
493,"instance_1022",1,Yes,"28,00","98,00","28,00","0,96","28,00","92,00","1.000,00","0,96","102,00","0,98","1.320,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]E+complete|[L/M]G+complete|[L/M]H+complete|[L/M]F+complete|[L/M]N+complete|[L/M]R+complete|[L/M]O+complete|[L/M]S+complete|[L/M]T+complete|[L/M]U+complete|[L/M]AD+complete|[L/M]W+complete|[L/M]X+complete|[L/M]AF+complete|[L/M]AG+complete|[L/M]Y+complete|[L/M]AE+complete|[L/M]AC+complete|[L/M]AA+complete|[L/M]AB+complete|[L/M]Z+complete|[L/M]V+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]GU+complete|[L/M]EV+complete|[L/M]EX+complete|[L/M]ID+complete|[L/M]FL+complete|[L/M]EY+complete|[L/M]IZ+complete|[L/M]GW+complete|[L/M]EZ+complete|[L/M]JA+complete|[L/M]GE+complete|[L/M]FN+complete|[L/M]IJ+complete|[L/M]IF+complete|[L/M]FA+complete|[L/M]JB+complete|[L/M]FW+complete|[L/M]HU+complete|[L/M]FP+complete|[L/M]JE+complete|[L/M]GG+complete|[L/M]IK+complete|[L/M]HW+complete|[L/M]FB+complete|[L/M]II+complete|[L/M]IB+complete|[L/M]GK+complete|[L/M]GP+complete|[L/M]IH+complete|[L/M]FQ+complete|[L/M]JC+complete|[L/M]FY+complete|[L/M]FH+complete|[L/M]IA+complete|[L/M]GI+complete|[L/M]FO+complete|[L/M]IG+complete|[L/M]IC+complete|[L/M]GS+complete|[L/M]GM+complete|[L/M]GO+complete|[L/M]FZ+complete|[L/M]GN+complete|[L/M]GR+complete|[L/M]FK+complete|[L/M]FJ+complete|[L/M]JF+complete|[L/M]HX+complete|[L/M]GT+complete|[L/M]JH+complete|[L/M]IE+complete|[L/M]GH+complete|[L/M]GL+complete|[L/M]FI+complete|[L/M]JJ+complete|[L/M]FX+complete|[L/M]HV+complete|[L/M]JK+complete|[L/M]IL+complete|[L/M]GQ+complete|[L/M]GX+complete|[L/M]FC+complete|[L/M]GF+complete|[L/M]JI+complete|[L/M]IN+complete|[L/M]FM+complete|[L/M]IQ+complete|[L/M]EW+complete|[L/M]JG+complete|[L/M]IO+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
494,"instance_872",1,Yes,"28,00","98,00","28,00","0,96","28,00","91,00","1.000,00","0,96","102,00","0,98","1.320,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]E+complete|[L/M]G+complete|[L/M]H+complete|[L/M]F+complete|[L/M]N+complete|[L/M]R+complete|[L/M]O+complete|[L/M]S+complete|[L/M]T+complete|[L/M]U+complete|[L/M]W+complete|[L/M]AD+complete|[L/M]X+complete|[L/M]AH+complete|[L/M]Y+complete|[L/M]AJ+complete|[L/M]AC+complete|[L/M]AB+complete|[L/M]AA+complete|[L/M]AI+complete|[L/M]Z+complete|[L/M]AE+complete|[L/M]V+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]GU+complete|[L/M]EV+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]ID+complete|[L/M]EY+complete|[L/M]GW+complete|[L/M]EZ+complete|[L/M]IZ+complete|[L/M]IF+complete|[L/M]GE+complete|[L/M]JA+complete|[L/M]FN+complete|[L/M]IJ+complete|[L/M]HU+complete|[L/M]FW+complete|[L/M]FA+complete|[L/M]FP+complete|[L/M]II+complete|[L/M]GP+complete|[L/M]JB+complete|[L/M]GK+complete|[L/M]IB+complete|[L/M]IH+complete|[L/M]GG+complete|[L/M]IK+complete|[L/M]FB+complete|[L/M]HW+complete|[L/M]FQ+complete|[L/M]JD+complete|[L/M]GA+complete|[L/M]GN+complete|[L/M]FH+complete|[L/M]IG+complete|[L/M]HY+complete|[L/M]GS+complete|[L/M]IC+complete|[L/M]JC+complete|[L/M]GT+complete|[L/M]GO+complete|[L/M]FO+complete|[L/M]GI+complete|[L/M]GR+complete|[L/M]HX+complete|[L/M]GM+complete|[L/M]FK+complete|[L/M]GC+complete|[L/M]IE+complete|[L/M]GL+complete|[L/M]FJ+complete|[L/M]JF+complete|[L/M]HV+complete|[L/M]GQ+complete|[L/M]GH+complete|[L/M]FI+complete|[L/M]GX+complete|[L/M]GB+complete|[L/M]IL+complete|[L/M]JL+complete|[L/M]FC+complete|[L/M]FX+complete|[L/M]IS+complete|[L/M]GF+complete|[L/M]JO+complete|[L/M]IT+complete|[L/M]FM+complete|[L/M]JM+complete|[L/M]IM+complete|[L/M]JG+complete|[L/M]EW+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
495,"instance_400",1,Yes,"28,00","98,00","28,00","0,96","28,00","81,00","1.000,00","0,96","102,00","0,98","1.320,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]E+complete|[L/M]G+complete|[L/M]H+complete|[L/M]F+complete|[L/M]N+complete|[L/M]Q+complete|[L/M]O+complete|[L/M]S+complete|[L/M]T+complete|[L/M]U+complete|[L/M]AD+complete|[L/M]W+complete|[L/M]AH+complete|[L/M]X+complete|[L/M]Y+complete|[L/M]AJ+complete|[L/M]AA+complete|[L/M]AB+complete|[L/M]AC+complete|[L/M]AI+complete|[L/M]Z+complete|[L/M]AE+complete|[L/M]V+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]EV+complete|[L/M]GU+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]EY+complete|[L/M]GW+complete|[L/M]IZ+complete|[L/M]ID+complete|[L/M]EZ+complete|[L/M]GE+complete|[L/M]FW+complete|[L/M]HU+complete|[L/M]JA+complete|[L/M]FN+complete|[L/M]FA+complete|[L/M]IJ+complete|[L/M]IB+complete|[L/M]GG+complete|[L/M]JB+complete|[L/M]GK+complete|[L/M]FR+complete|[L/M]IF+complete|[L/M]HW+complete|[L/M]GP+complete|[L/M]GA+complete|[L/M]JE+complete|[L/M]IC+complete|[L/M]IK+complete|[L/M]FB+complete|[L/M]HZ+complete|[L/M]GO+complete|[L/M]GI+complete|[L/M]JC+complete|[L/M]II+complete|[L/M]GN+complete|[L/M]IH+complete|[L/M]FU+complete|[L/M]GS+complete|[L/M]FD+complete|[L/M]JF+complete|[L/M]GM+complete|[L/M]GC+complete|[L/M]GT+complete|[L/M]GB+complete|[L/M]FS+complete|[L/M]HX+complete|[L/M]GR+complete|[L/M]IG+complete|[L/M]GH+complete|[L/M]GL+complete|[L/M]FE+complete|[L/M]JL+complete|[L/M]FX+complete|[L/M]GQ+complete|[L/M]HV+complete|[L/M]FO+complete|[L/M]GX+complete|[L/M]FC+complete|[L/M]IE+complete|[L/M]JO+complete|[L/M]GF+complete|[L/M]FM+complete|[L/M]JM+complete|[L/M]IL+complete|[L/M]EW+complete|[L/M]JG+complete|[L/M]IN+complete|[L/M]IR+complete|[L/M]IO+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
496,"instance_32",1,Yes,"28,00","98,00","28,00","0,96","28,00","87,00","1.000,00","0,96","102,00","0,98","1.320,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]E+complete|[L/M]I+complete|[L/M]K+complete|[L/M]L+complete|[L/M]M+complete|[L/M]J+complete|[L/M]F+complete|[L/M]N+complete|[L/M]Q+complete|[L/M]O+complete|[L/M]S+complete|[L/M]T+complete|[L/M]U+complete|[L/M]AD+complete|[L/M]W+complete|[L/M]AF+complete|[L/M]X+complete|[L/M]AG+complete|[L/M]Y+complete|[L/M]AE+complete|[L/M]AC+complete|[L/M]AB+complete|[L/M]AA+complete|[L/M]Z+complete|[L/M]V+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]EV+complete|[L/M]GU+complete|[L/M]FL+complete|[L/M]EX+complete|[L/M]EY+complete|[L/M]GE+complete|[L/M]FN+complete|[L/M]ID+complete|[L/M]IZ+complete|[L/M]FW+complete|[L/M]GW+complete|[L/M]EZ+complete|[L/M]FP+complete|[L/M]IJ+complete|[L/M]IF+complete|[L/M]JA+complete|[L/M]GP+complete|[L/M]FY+complete|[L/M]GK+complete|[L/M]HU+complete|[L/M]FA+complete|[L/M]GG+complete|[L/M]JB+complete|[L/M]FQ+complete|[L/M]II+complete|[L/M]IB+complete|[L/M]IK+complete|[L/M]JD+complete|[L/M]IH+complete|[L/M]FO+complete|[L/M]FZ+complete|[L/M]GN+complete|[L/M]HW+complete|[L/M]GO+complete|[L/M]GR+complete|[L/M]JC+complete|[L/M]GM+complete|[L/M]GJ+complete|[L/M]FB+complete|[L/M]GS+complete|[L/M]IC+complete|[L/M]GT+complete|[L/M]FX+complete|[L/M]HY+complete|[L/M]JF+complete|[L/M]IG+complete|[L/M]GL+complete|[L/M]FD+complete|[L/M]HX+complete|[L/M]GH+complete|[L/M]GQ+complete|[L/M]IE+complete|[L/M]HV+complete|[L/M]JH+complete|[L/M]FE+complete|[L/M]GF+complete|[L/M]JJ+complete|[L/M]GX+complete|[L/M]JK+complete|[L/M]IL+complete|[L/M]FM+complete|[L/M]FC+complete|[L/M]IS+complete|[L/M]EW+complete|[L/M]JI+complete|[L/M]IT+complete|[L/M]JG+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
497,"instance_834",1,Yes,"28,00","98,00","28,00","0,96","28,00","85,00","1.000,00","0,96","102,00","0,98","1.320,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]E+complete|[L/M]G+complete|[L/M]H+complete|[L/M]F+complete|[L/M]N+complete|[L/M]Q+complete|[L/M]O+complete|[L/M]S+complete|[L/M]T+complete|[L/M]U+complete|[L/M]AD+complete|[L/M]W+complete|[L/M]AH+complete|[L/M]X+complete|[L/M]AJ+complete|[L/M]Y+complete|[L/M]AI+complete|[L/M]AB+complete|[L/M]AC+complete|[L/M]AA+complete|[L/M]AE+complete|[L/M]Z+complete|[L/M]V+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]EV+complete|[L/M]GU+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]EY+complete|[L/M]IZ+complete|[L/M]FW+complete|[L/M]GE+complete|[L/M]ID+complete|[L/M]GW+complete|[L/M]FN+complete|[L/M]JA+complete|[L/M]EZ+complete|[L/M]GA+complete|[L/M]IJ+complete|[L/M]JB+complete|[L/M]GP+complete|[L/M]HU+complete|[L/M]FR+complete|[L/M]IF+complete|[L/M]GG+complete|[L/M]JD+complete|[L/M]GK+complete|[L/M]FA+complete|[L/M]GC+complete|[L/M]HW+complete|[L/M]II+complete|[L/M]JC+complete|[L/M]IB+complete|[L/M]FU+complete|[L/M]IK+complete|[L/M]GN+complete|[L/M]GR+complete|[L/M]IH+complete|[L/M]GT+complete|[L/M]GB+complete|[L/M]GO+complete|[L/M]GM+complete|[L/M]FS+complete|[L/M]FB+complete|[L/M]GS+complete|[L/M]JF+complete|[L/M]IA+complete|[L/M]GI+complete|[L/M]IC+complete|[L/M]IG+complete|[L/M]GL+complete|[L/M]FD+complete|[L/M]GQ+complete|[L/M]FX+complete|[L/M]FO+complete|[L/M]GH+complete|[L/M]HX+complete|[L/M]JH+complete|[L/M]FE+complete|[L/M]IE+complete|[L/M]JK+complete|[L/M]GF+complete|[L/M]HV+complete|[L/M]JJ+complete|[L/M]FC+complete|[L/M]FM+complete|[L/M]GX+complete|[L/M]IL+complete|[L/M]JI+complete|[L/M]EW+complete|[L/M]IS+complete|[L/M]JG+complete|[L/M]IT+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
498,"instance_771",1,Yes,"28,00","98,00","28,00","0,96","28,00","79,00","1.000,00","0,96","102,00","0,98","1.320,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]E+complete|[L/M]G+complete|[L/M]H+complete|[L/M]F+complete|[L/M]N+complete|[L/M]P+complete|[L/M]O+complete|[L/M]S+complete|[L/M]T+complete|[L/M]U+complete|[L/M]AD+complete|[L/M]W+complete|[L/M]X+complete|[L/M]AH+complete|[L/M]Y+complete|[L/M]AJ+complete|[L/M]AA+complete|[L/M]AC+complete|[L/M]AB+complete|[L/M]AI+complete|[L/M]Z+complete|[L/M]AE+complete|[L/M]V+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]EV+complete|[L/M]GU+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]IZ+complete|[L/M]EY+complete|[L/M]ID+complete|[L/M]GW+complete|[L/M]GE+complete|[L/M]FW+complete|[L/M]JA+complete|[L/M]FN+complete|[L/M]IF+complete|[L/M]EZ+complete|[L/M]IJ+complete|[L/M]JB+complete|[L/M]HJ+complete|[L/M]GG+complete|[L/M]GP+complete|[L/M]FA+complete|[L/M]FR+complete|[L/M]GA+complete|[L/M]JE+complete|[L/M]HN+complete|[L/M]II+complete|[L/M]GK+complete|[L/M]IK+complete|[L/M]IH+complete|[L/M]GC+complete|[L/M]GT+complete|[L/M]FV+complete|[L/M]JC+complete|[L/M]GS+complete|[L/M]GM+complete|[L/M]GJ+complete|[L/M]FB+complete|[L/M]GN+complete|[L/M]HQ+complete|[L/M]GR+complete|[L/M]GO+complete|[L/M]HP+complete|[L/M]IG+complete|[L/M]JF+complete|[L/M]GH+complete|[L/M]HR+complete|[L/M]FF+complete|[L/M]GL+complete|[L/M]GB+complete|[L/M]GQ+complete|[L/M]FS+complete|[L/M]FG+complete|[L/M]FX+complete|[L/M]JL+complete|[L/M]IE+complete|[L/M]HO+complete|[L/M]FO+complete|[L/M]GF+complete|[L/M]FC+complete|[L/M]IL+complete|[L/M]FM+complete|[L/M]JO+complete|[L/M]HK+complete|[L/M]GX+complete|[L/M]IU+complete|[L/M]EW+complete|[L/M]JM+complete|[L/M]IX+complete|[L/M]JG+complete|[L/M]IV+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
499,"instance_524",1,Yes,"28,00","98,00","28,00","0,96","28,00","87,00","1.000,00","0,96","102,00","0,98","1.320,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]E+complete|[L/M]G+complete|[L/M]H+complete|[L/M]F+complete|[L/M]N+complete|[L/M]R+complete|[L/M]O+complete|[L/M]S+complete|[L/M]T+complete|[L/M]U+complete|[L/M]W+complete|[L/M]AD+complete|[L/M]X+complete|[L/M]AH+complete|[L/M]Y+complete|[L/M]AJ+complete|[L/M]AA+complete|[L/M]AI+complete|[L/M]AB+complete|[L/M]AC+complete|[L/M]AE+complete|[L/M]Z+complete|[L/M]V+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]EV+complete|[L/M]GU+complete|[L/M]FL+complete|[L/M]EX+complete|[L/M]EY+complete|[L/M]ID+complete|[L/M]GW+complete|[L/M]FN+complete|[L/M]GE+complete|[L/M]FW+complete|[L/M]IJ+complete|[L/M]EZ+complete|[L/M]IZ+complete|[L/M]IF+complete|[L/M]FR+complete|[L/M]HJ+complete|[L/M]JA+complete|[L/M]GK+complete|[L/M]IK+complete|[L/M]GA+complete|[L/M]FA+complete|[L/M]GP+complete|[L/M]JB+complete|[L/M]FT+complete|[L/M]II+complete|[L/M]HS+complete|[L/M]GG+complete|[L/M]IH+complete|[L/M]GC+complete|[L/M]JE+complete|[L/M]GO+complete|[L/M]GM+complete|[L/M]FS+complete|[L/M]FB+complete|[L/M]GR+complete|[L/M]GN+complete|[L/M]HT+complete|[L/M]FH+complete|[L/M]GJ+complete|[L/M]IG+complete|[L/M]GB+complete|[L/M]JC+complete|[L/M]GS+complete|[L/M]FO+complete|[L/M]GL+complete|[L/M]GT+complete|[L/M]HK+complete|[L/M]GH+complete|[L/M]FK+complete|[L/M]FX+complete|[L/M]FJ+complete|[L/M]IE+complete|[L/M]GQ+complete|[L/M]JF+complete|[L/M]GX+complete|[L/M]GF+complete|[L/M]FI+complete|[L/M]JH+complete|[L/M]IL+complete|[L/M]FC+complete|[L/M]JK+complete|[L/M]JJ+complete|[L/M]IU+complete|[L/M]FM+complete|[L/M]EW+complete|[L/M]JI+complete|[L/M]IX+complete|[L/M]IV+complete|[L/M]JG+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
500,"instance_121",1,Yes,"28,00","98,00","28,00","0,96","28,00","94,00","1.000,00","0,96","102,00","0,98","1.320,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]E+complete|[L/M]I+complete|[L/M]K+complete|[L/M]M+complete|[L/M]L+complete|[L/M]J+complete|[L/M]F+complete|[L/M]N+complete|[L/M]P+complete|[L/M]O+complete|[L/M]S+complete|[L/M]T+complete|[L/M]U+complete|[L/M]AD+complete|[L/M]W+complete|[L/M]AH+complete|[L/M]X+complete|[L/M]Y+complete|[L/M]AJ+complete|[L/M]AB+complete|[L/M]AC+complete|[L/M]AI+complete|[L/M]AA+complete|[L/M]AE+complete|[L/M]Z+complete|[L/M]V+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]GU+complete|[L/M]EV+complete|[L/M]EX+complete|[L/M]IZ+complete|[L/M]EY+complete|[L/M]FL+complete|[L/M]ID+complete|[L/M]GW+complete|[L/M]JA+complete|[L/M]EZ+complete|[L/M]IJ+complete|[L/M]IF+complete|[L/M]JB+complete|[L/M]FN+complete|[L/M]FA+complete|[L/M]HJ+complete|[L/M]GE+complete|[L/M]FW+complete|[L/M]IK+complete|[L/M]FR+complete|[L/M]JE+complete|[L/M]II+complete|[L/M]FB+complete|[L/M]HS+complete|[L/M]JC+complete|[L/M]GK+complete|[L/M]IH+complete|[L/M]FY+complete|[L/M]FH+complete|[L/M]GG+complete|[L/M]FT+complete|[L/M]GM+complete|[L/M]GP+complete|[L/M]HT+complete|[L/M]JF+complete|[L/M]IG+complete|[L/M]GO+complete|[L/M]FZ+complete|[L/M]GN+complete|[L/M]FK+complete|[L/M]FS+complete|[L/M]FJ+complete|[L/M]HK+complete|[L/M]GI+complete|[L/M]IE+complete|[L/M]GS+complete|[L/M]JL+complete|[L/M]GL+complete|[L/M]FO+complete|[L/M]GX+complete|[L/M]FX+complete|[L/M]FI+complete|[L/M]GT+complete|[L/M]GR+complete|[L/M]IL+complete|[L/M]GH+complete|[L/M]FC+complete|[L/M]JO+complete|[L/M]GQ+complete|[L/M]IS+complete|[L/M]JM+complete|[L/M]GF+complete|[L/M]IT+complete|[L/M]IM+complete|[L/M]FM+complete|[L/M]JG+complete|[L/M]EW+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
