Result of replaying M8.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
42,"instance_368",1,Yes,"112,00","34,00","112,00","0,68","112,00","23,00","420,00","0,68","50,00","0,75","452,00","0,75",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L]O|[L/M]O|[L/M]C|[L/M]I|[M-REAL]M|[M-REAL]K|[L/M]L|[L]C|[L]D|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L]M|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L/M]N|[L]J|[L]F|[L/M]O|[L/M]C|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[M-REAL]J|[L/M]D|[L]G|[L/M]N|[L/M]O|[M-REAL]C|[L]K|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B
43,"instance_199",1,Yes,"98,00","36,00","98,00","0,72","98,00","29,00","430,00","0,72","50,00","0,79","462,00","0,79",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L]D|[L/M]D|[L/M]N|[L]K|[L/M]O|[L/M]C|[M-REAL]E|[L]H|[L/M]G|[L/M]H|[L/M]F|[M-REAL]D|[L]N|[L]E|[L/M]N|[L/M]O|[L]K|[L/M]C|[L/M]I|[M-REAL]K|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[M-REAL]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]H|[M-REAL]G|[L/M]F|[L]G|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]K|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[L/M]B
44,"instance_261",1,Yes,"188,00","26,00","188,00","0,53","188,00","35,00","420,00","0,53","49,00","0,58","452,00","0,58",[L]J|[L/M]A|[M-REAL]C|[L/M]I|[L]H|[L/M]M|[L]O|[L/M]L|[L/M]K|[M-REAL]J|[L]K|[L]C|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]H|[L]I|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L]E|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]N|[L]M|[L/M]O|[M-REAL]C|[M-REAL]E|[L]O|[L/M]H|[L]N|[L]N|[L]J|[L]D|[L]L|[L]C|[L]C|[L/M]G|[L/M]F|[L/M]D|[L/M]B
45,"instance_340",1,Yes,"126,00","31,00","126,00","0,63","126,00","26,00","400,00","0,63","49,00","0,71","432,00","0,71",[L/M]A|[L/M]C|[L]D|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L]C|[L/M]N|[L/M]O|[M-REAL]C|[L]N|[L]D|[L/M]E|[L/M]H|[L/M]G|[L]E|[L/M]F|[L/M]D|[L]F|[L/M]N|[L/M]O|[M-REAL]C|[L]G|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]N|[L]C|[L/M]O|[L/M]C|[M-REAL]E|[L]B|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[M-REAL]F|[L/M]D|[M-REAL]B
46,"instance_448",1,Yes,"130,00","26,00","130,00","0,54","130,00","25,00","330,00","0,54","48,00","0,64","362,00","0,64",[L/M]A|[L/M]C|[L/M]E|[M-REAL]H|[M-REAL]G|[L/M]F|[M-REAL]D|[M-REAL]N|[L/M]O|[M-REAL]C|[L/M]E|[M-REAL]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L]M|[L]N|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]K|[L/M]L|[M-REAL]M|[L]C|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]N|[M-REAL]O|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]D|[L/M]H|[L/M]F|[L]H|[L]G|[L]C|[L/M]D|[L/M]B
47,"instance_202",1,Yes,"70,00","38,00","70,00","0,79","70,00","26,00","430,00","0,79","48,00","0,85","462,00","0,85",[L/M]A|[L]G|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L]H|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L]C|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]K|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L/M]I|[M-REAL]K|[L]I|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[L/M]B
48,"instance_91",1,Yes,"98,00","34,00","98,00","0,71","98,00","19,00","410,00","0,71","48,00","0,78","442,00","0,78",[L/M]A|[L/M]C|[L/M]I|[M-REAL]L|[L/M]K|[L/M]M|[L/M]J|[L]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[M-REAL]E|[L]O|[L]D|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L]E|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[M-REAL]F|[L]L|[L/M]D|[L/M]N|[M-REAL]O|[L]C|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]H|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
49,"instance_83",1,Yes,"182,00","21,00","182,00","0,45","182,00","30,00","340,00","0,45","47,00","0,51","372,00","0,51",[L/M]A|[L/M]C|[L]D|[L/M]I|[L/M]M|[L]O|[L/M]L|[L]C|[L/M]K|[L/M]J|[M-REAL]D|[M-REAL]N|[M-REAL]O|[L]B|[L/M]C|[L/M]E|[L]D|[L/M]H|[L]O|[L]H|[L/M]G|[M-REAL]F|[L/M]D|[L]F|[L]K|[L/M]N|[L/M]O|[M-REAL]C|[L]L|[L/M]I|[L/M]M|[M-REAL]L|[M-REAL]K|[L]C|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[M-REAL]C|[L/M]E|[M-REAL]H|[L]F|[L]N|[L/M]G|[M-REAL]F|[M-REAL]D|[M-REAL]B
50,"instance_278",1,Yes,"168,00","23,00","168,00","0,49","168,00","25,00","350,00","0,49","47,00","0,56","382,00","0,56",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]G|[L]C|[L]M|[L/M]H|[L/M]F|[M-REAL]D|[M-REAL]N|[L/M]O|[M-REAL]C|[M-REAL]I|[L/M]M|[L]O|[L]E|[L/M]L|[L]I|[L/M]K|[L]M|[L/M]J|[L]C|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L/M]I|[M-REAL]M|[L/M]K|[M-REAL]L|[L]N|[L]B|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L]D|[L/M]I|[L/M]K|[L/M]L|[M-REAL]M|[L]G|[L/M]J|[L/M]D|[M-REAL]B|[L]L
51,"instance_307",1,Yes,"168,00","22,00","168,00","0,48","168,00","23,00","340,00","0,48","46,00","0,55","372,00","0,55",[L/M]A|[M-REAL]C|[L]J|[L]F|[L/M]I|[M-REAL]L|[L]I|[L/M]M|[L/M]K|[M-REAL]J|[M-REAL]D|[L]G|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[L/M]L|[L/M]K|[L/M]M|[M-REAL]J|[L]L|[L]O|[L/M]D|[L/M]N|[M-REAL]O|[L]N|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[M-REAL]F|[L]C|[L/M]D|[M-REAL]N|[M-REAL]O|[M-REAL]C|[L]D|[L/M]E|[M-REAL]G|[L]C|[L]O|[L]J|[L/M]H|[L/M]F|[L/M]D|[L/M]B
52,"instance_175",1,Yes,"150,00","27,00","150,00","0,60","150,00","25,00","400,00","0,60","45,00","0,65","432,00","0,65",[L]D|[L/M]A|[L]N|[L/M]C|[L]B|[L/M]E|[L/M]H|[L]F|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]D|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L]O|[L/M]N|[L]O|[L/M]O|[L/M]C|[L/M]E|[L]D|[L]F|[L]G|[L/M]G|[L/M]H|[M-REAL]F|[L]C|[L]E|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[M-REAL]D|[M-REAL]B|[L]H
53,"instance_82",1,Yes,"56,00","37,00","56,00","0,82","56,00","17,00","410,00","0,82","45,00","0,87","442,00","0,87",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]N|[L/M]D|[M-REAL]N|[L]H|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L]C|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]H|[L]N|[L/M]G|[L/M]F|[L/M]D|[L/M]B
54,"instance_377",1,Yes,"154,00","23,00","154,00","0,51","154,00","26,00","340,00","0,51","45,00","0,59","372,00","0,59",[M-REAL]A|[L]N|[L/M]C|[L/M]E|[M-REAL]H|[L]J|[L/M]G|[L/M]F|[L/M]D|[M-REAL]N|[L]A|[L/M]O|[L/M]C|[M-REAL]I|[M-REAL]L|[L]F|[L/M]K|[L/M]M|[M-REAL]J|[L]H|[L/M]D|[L]H|[L/M]N|[M-REAL]O|[L]L|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[M-REAL]N|[M-REAL]O|[L]I|[L/M]C|[L]O|[L]N|[L/M]E|[M-REAL]H|[L/M]G|[M-REAL]F|[L]O|[L/M]D|[L/M]B
55,"instance_93",1,Yes,"102,00","27,00","102,00","0,60","102,00","20,00","320,00","0,60","45,00","0,71","352,00","0,71",[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]G|[L/M]H|[M-REAL]F|[M-REAL]D|[M-REAL]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L]B|[L/M]F|[L/M]D|[L]O|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L]D|[L/M]G|[L/M]H|[L/M]F|[L]N|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]N|[M-REAL]O|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]B|[L]E
56,"instance_354",1,Yes,"178,00","20,00","178,00","0,44","178,00","19,00","330,00","0,44","45,00","0,51","362,00","0,51",[L/M]A|[L]D|[L]I|[L/M]C|[L/M]E|[M-REAL]H|[M-REAL]G|[L]J|[L/M]F|[L]C|[L/M]D|[M-REAL]N|[L/M]O|[L]N|[L/M]C|[M-REAL]E|[L]D|[L]N|[L/M]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L]K|[L]L|[L/M]N|[L/M]O|[M-REAL]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]C|[L/M]F|[L/M]D|[M-REAL]N|[L]H|[L/M]O|[M-REAL]C|[L]M|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L]G|[L/M]B
57,"instance_274",1,Yes,"158,00","22,00","158,00","0,49","158,00","25,00","330,00","0,49","45,00","0,56","362,00","0,56",[M-REAL]A|[L]H|[L/M]C|[L/M]I|[M-REAL]L|[L]C|[L]O|[L/M]M|[L/M]K|[M-REAL]J|[L]E|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[M-REAL]F|[L]A|[L/M]D|[L]F|[L]H|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]B|[L/M]D|[L/M]N|[M-REAL]O|[M-REAL]C|[M-REAL]I|[M-REAL]K|[M-REAL]M|[L/M]L|[L/M]J|[L/M]D|[M-REAL]B|[L]G|[L]F|[L]F
58,"instance_75",1,Yes,"140,00","24,00","140,00","0,55","140,00","26,00","340,00","0,55","44,00","0,62","372,00","0,62",[L/M]A|[L/M]C|[L/M]I|[M-REAL]M|[M-REAL]K|[L]C|[L]H|[L]F|[L/M]L|[L/M]J|[L/M]D|[L]N|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L]K|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]N|[L]M|[L/M]O|[M-REAL]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]M|[L/M]D|[M-REAL]N|[M-REAL]O|[L/M]C|[L]B|[L/M]I|[M-REAL]M|[L]N|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[M-REAL]B|[L]O
59,"instance_108",1,Yes,"140,00","24,00","140,00","0,55","140,00","20,00","340,00","0,55","44,00","0,62","372,00","0,62",[L]H|[L/M]A|[L/M]C|[M-REAL]I|[M-REAL]L|[L/M]M|[M-REAL]K|[M-REAL]J|[L]M|[L/M]D|[L]E|[L]J|[L]L|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]K|[M-REAL]M|[L/M]L|[L/M]J|[M-REAL]D|[L]K|[L]G|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L]F|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L]D|[L]I|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[M-REAL]F|[L/M]D|[L/M]B
60,"instance_200",1,Yes,"154,00","22,00","154,00","0,50","154,00","25,00","330,00","0,50","44,00","0,57","362,00","0,57",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L/M]G|[L]C|[L]O|[L]F|[L]A|[L/M]H|[L/M]F|[L/M]D|[L]B|[L]G|[L/M]N|[M-REAL]O|[M-REAL]C|[L]K|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]K|[L/M]L|[L]C|[L/M]M|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L]D|[L/M]C|[L/M]E|[L/M]H|[M-REAL]G|[L]E|[L/M]F|[M-REAL]D|[M-REAL]B|[L]O
61,"instance_300",1,Yes,"140,00","24,00","140,00","0,55","140,00","21,00","340,00","0,55","44,00","0,62","372,00","0,62",[L/M]A|[L/M]C|[M-REAL]I|[M-REAL]L|[L/M]K|[L]E|[L/M]M|[L]I|[L/M]J|[L/M]D|[M-REAL]N|[L/M]O|[L/M]C|[M-REAL]E|[M-REAL]H|[L]L|[L]N|[L]N|[L/M]G|[L/M]F|[L/M]D|[L]B|[L/M]N|[M-REAL]O|[L]F|[L/M]C|[L/M]I|[L]C|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[M-REAL]N|[L]H|[L/M]O|[M-REAL]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]O|[L/M]D|[M-REAL]B
62,"instance_216",1,Yes,"126,00","25,00","126,00","0,58","126,00","27,00","340,00","0,58","43,00","0,66","372,00","0,66",[M-REAL]A|[L/M]C|[L]C|[L/M]E|[M-REAL]H|[L]D|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[M-REAL]D|[M-REAL]N|[L/M]O|[M-REAL]C|[L]F|[L]O|[L]K|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]N|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L]D|[L/M]I|[M-REAL]K|[L/M]M|[L/M]L|[L]A|[L/M]J|[M-REAL]D|[L]H|[L/M]B
63,"instance_302",1,Yes,"112,00","26,00","112,00","0,62","112,00","17,00","340,00","0,62","42,00","0,70","372,00","0,70",[L/M]A|[L/M]C|[L/M]I|[M-REAL]K|[L/M]L|[L/M]M|[L]O|[L]D|[L/M]J|[L]G|[L/M]D|[L]E|[L/M]N|[M-REAL]O|[L/M]C|[M-REAL]E|[L]L|[L/M]G|[L/M]H|[L]O|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]M|[L/M]I|[L]K|[L/M]K|[M-REAL]M|[M-REAL]L|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L/M]E|[L/M]H|[M-REAL]G|[L/M]F|[M-REAL]D|[L/M]B
64,"instance_249",1,Yes,"112,00","26,00","112,00","0,62","112,00","13,00","340,00","0,62","42,00","0,70","372,00","0,70",[L/M]A|[L/M]C|[M-REAL]I|[M-REAL]K|[L]H|[L]C|[L/M]M|[L]I|[L/M]L|[M-REAL]J|[L]C|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L]K|[L]F|[L/M]E|[M-REAL]H|[L/M]G|[M-REAL]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L]J|[L/M]E|[L/M]H|[L]M|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
65,"instance_118",1,Yes,"126,00","24,00","126,00","0,57","126,00","28,00","330,00","0,57","42,00","0,65","362,00","0,65",[L/M]A|[L/M]C|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[L]O|[L/M]N|[L/M]O|[M-REAL]C|[L]F|[L/M]E|[L/M]G|[L/M]H|[L]E|[L/M]F|[L/M]D|[L]E|[L/M]N|[M-REAL]O|[L/M]C|[M-REAL]E|[L/M]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L]C|[L]H|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[M-REAL]H|[M-REAL]G|[M-REAL]F|[L/M]D|[L/M]B|[L]F|[L]D|[L]G
66,"instance_7",1,Yes,"112,00","26,00","112,00","0,62","112,00","18,00","340,00","0,62","42,00","0,70","372,00","0,70",[L/M]A|[L/M]C|[L/M]E|[M-REAL]H|[M-REAL]G|[L]B|[L/M]F|[L/M]D|[L/M]N|[L]J|[L/M]O|[M-REAL]C|[L]N|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L]I|[L/M]D|[L/M]N|[L/M]O|[L]I|[L/M]C|[M-REAL]I|[L/M]K|[L/M]M|[L/M]L|[M-REAL]J|[L/M]D|[M-REAL]N|[L]G|[L/M]O|[L/M]C|[M-REAL]I|[L]C|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[M-REAL]B|[L]H
67,"instance_336",1,Yes,"112,00","26,00","112,00","0,62","112,00","19,00","340,00","0,62","42,00","0,70","372,00","0,70",[L/M]A|[M-REAL]C|[M-REAL]I|[L]B|[L]G|[L/M]K|[L/M]L|[L/M]M|[L]I|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[L/M]L|[L/M]M|[L]H|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]D|[L/M]E|[M-REAL]G|[M-REAL]H|[L]I|[L]C|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[L/M]F|[M-REAL]D|[M-REAL]B|[L]H
68,"instance_167",1,Yes,"126,00","23,00","126,00","0,56","126,00","19,00","320,00","0,56","41,00","0,64","352,00","0,64",[L]C|[L/M]A|[L/M]C|[L/M]E|[M-REAL]H|[L]C|[L/M]G|[L/M]F|[L]N|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L]O|[L]H|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]H|[L/M]D|[M-REAL]N|[M-REAL]O|[L]B|[L/M]C|[M-REAL]E|[L]D|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]B|[L]E
69,"instance_497",1,Yes,"84,00","29,00","84,00","0,71","84,00","19,00","350,00","0,71","41,00","0,78","382,00","0,78",[L/M]A|[L/M]C|[L/M]I|[M-REAL]L|[L]M|[L/M]K|[L/M]M|[L/M]J|[M-REAL]D|[L]N|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[M-REAL]N|[L/M]O|[M-REAL]C|[M-REAL]I|[M-REAL]M|[L/M]K|[L]I|[L/M]L|[L]L|[L]C|[L/M]J|[L]D|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
70,"instance_441",1,Yes,"126,00","23,00","126,00","0,56","126,00","18,00","320,00","0,56","41,00","0,64","352,00","0,64",[M-REAL]A|[M-REAL]C|[L/M]E|[L]C|[L]A|[L/M]H|[L]E|[L/M]G|[L/M]F|[M-REAL]D|[L]G|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]N|[L]D|[L/M]F|[L/M]D|[M-REAL]N|[L]H|[L/M]O|[M-REAL]C|[L]G|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[L]C|[L/M]F|[L/M]D|[L/M]B
71,"instance_268",1,Yes,"112,00","25,00","112,00","0,61","112,00","19,00","330,00","0,61","41,00","0,69","362,00","0,69",[L/M]A|[M-REAL]C|[L]D|[L/M]I|[L]H|[L/M]L|[L/M]M|[L]D|[L/M]K|[L/M]J|[M-REAL]D|[L]C|[L]E|[L/M]N|[L]B|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]N|[L]G|[L/M]O|[L/M]C|[L/M]E|[L]N|[L/M]H|[M-REAL]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[M-REAL]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]B
72,"instance_495",1,Yes,"70,00","31,00","70,00","0,76","70,00","20,00","360,00","0,76","41,00","0,82","392,00","0,82",[L/M]A|[L/M]C|[L/M]I|[M-REAL]K|[L/M]M|[L]B|[L/M]L|[L/M]J|[M-REAL]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[M-REAL]N|[M-REAL]O|[L]D|[L/M]C|[L]O|[L]N|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[M-REAL]B|[L]K
73,"instance_70",1,Yes,"150,00","22,00","150,00","0,55","150,00","29,00","350,00","0,55","40,00","0,61","382,00","0,61",[M-REAL]A|[L/M]C|[L]C|[L/M]I|[M-REAL]K|[L]B|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[L]O|[L/M]N|[M-REAL]O|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L]G|[L]E|[L/M]C|[L]F|[L]D|[L/M]I|[L]D|[L]H|[L]N|[L]A|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[M-REAL]D|[M-REAL]B|[L]O|[L]K
74,"instance_112",1,Yes,"112,00","24,00","112,00","0,60","112,00","10,00","320,00","0,60","40,00","0,68","352,00","0,68",[L/M]A|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[L]C|[L/M]F|[M-REAL]D|[M-REAL]N|[L]F|[L]E|[L/M]O|[L/M]C|[L/M]E|[L]C|[L/M]H|[L/M]G|[M-REAL]F|[L]N|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[M-REAL]E|[L]F|[L]H|[L]D|[L/M]H|[L/M]G|[M-REAL]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
75,"instance_405",1,Yes,"98,00","26,00","98,00","0,65","98,00","15,00","330,00","0,65","40,00","0,73","362,00","0,73",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L]F|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L]O|[L]H|[L/M]G|[L/M]H|[L/M]F|[L]H|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[M-REAL]H|[L]C|[L/M]G|[M-REAL]F|[L/M]D|[L]E|[L/M]N|[M-REAL]O|[M-REAL]C|[L/M]E|[M-REAL]H|[L]E|[L/M]G|[L/M]F|[L/M]D|[L/M]B
76,"instance_67",1,Yes,"84,00","27,00","84,00","0,69","84,00","21,00","330,00","0,69","39,00","0,77","362,00","0,77",[L/M]A|[M-REAL]C|[L]N|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L]D|[L]E|[L/M]K|[L]H|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]N|[M-REAL]O|[L/M]C|[M-REAL]E|[M-REAL]H|[L]O|[L/M]G|[L/M]F|[M-REAL]D|[L]C|[L/M]B
77,"instance_392",1,Yes,"116,00","19,00","116,00","0,49","116,00","16,00","250,00","0,49","39,00","0,59","282,00","0,59",[M-REAL]A|[L]G|[L/M]C|[L/M]E|[M-REAL]G|[L]A|[L/M]H|[L/M]F|[L]N|[L/M]D|[M-REAL]N|[L/M]O|[L/M]C|[L]L|[L/M]I|[L/M]K|[M-REAL]L|[M-REAL]M|[M-REAL]J|[M-REAL]D|[M-REAL]N|[L/M]O|[M-REAL]C|[M-REAL]E|[L/M]H|[L/M]G|[M-REAL]F|[L/M]D|[L/M]N|[M-REAL]O|[L]M|[L/M]C|[L/M]E|[M-REAL]H|[M-REAL]G|[L]J|[L/M]F|[L/M]D|[L/M]B
78,"instance_25",1,Yes,"70,00","29,00","70,00","0,74","70,00","29,00","340,00","0,74","39,00","0,81","372,00","0,81",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L]E|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L]O|[L/M]I|[M-REAL]K|[L]G|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[M-REAL]E|[L]C|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[L]K|[L/M]H|[L/M]F|[L/M]D|[L/M]B
