Result of replaying M4.tpn on Process 3 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
157,"instance_165",1,Yes,"168.00","23.00","168.00","0.49","168.00","98.00","310.00","0.49","47.00","0.51","342.00","0.51",[M-REAL]A|[L]AP|[L/M]C|[M-INVI]t2t4|[L/M]E|[L/M]R|[M-REAL]T|[L/M]S|[L/M]F|[M-REAL]W|[L]U|[L/M]Y|[L/M]Z|[L/M]X|[M-REAL]E|[L]AO|[L]AK|[L/M]M|[L/M]Q|[M-REAL]N|[M-REAL]F|[M-INVI]t5t3|[L]AL|[L/M]D|[M-REAL]AK|[L]W|[L/M]AM|[M-REAL]AL|[M-REAL]AO|[L]N|[L]E|[L]F|[L/M]AQ|[M-REAL]AP|[L]A|[L/M]C|[M-INVI]t2t4|[L/M]E|[L/M]M|[M-REAL]O|[L]D|[L/M]N|[L/M]F|[M-INVI]t5t3|[M-REAL]D|[L]P|[L/M]B
158,"instance_498",1,Yes,"182.00","21.00","182.00","0.45","182.00","82.00","300.00","0.45","47.00","0.45","332.00","0.45",[L/M]A|[L]AP|[L]S|[L/M]C|[M-INVI]t2t4|[L/M]E|[L/M]R|[L/M]T|[M-REAL]S|[M-REAL]F|[M-REAL]W|[L]AR|[L]M|[L]D|[L]AA|[L/M]Y|[L]AK|[L/M]Z|[M-REAL]X|[L]W|[L/M]E|[M-REAL]M|[L]F|[L]F|[L]AD|[L/M]P|[L/M]N|[M-REAL]F|[M-INVI]t5t3|[M-REAL]D|[M-REAL]AK|[M-REAL]AM|[L/M]AL|[L/M]AO|[M-REAL]AQ|[M-REAL]AP|[L]AM|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[L]X|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
159,"instance_387",1,Yes,"148.00","22.00","148.00","0.47","148.00","69.00","260.00","0.47","47.00","0.49","292.00","0.49",[L/M]A|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L]AP|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]AK|[M-REAL]AM|[L]D|[L]AB|[L]AD|[L/M]AL|[L/M]AO|[L/M]AR|[M-REAL]AP|[M-REAL]C|[L]AB|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[L]AM|[L/M]AE|[M-REAL]AC|[L/M]AD|[L]D|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]B|[L]C
160,"instance_226",1,Yes,"116.00","24.00","116.00","0.51","116.00","31.00","260.00","0.51","47.00","0.60","292.00","0.60",[M-REAL]A|[L]AD|[L/M]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L]A|[L/M]AC|[M-REAL]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L]AB|[L]AC|[L/M]B
161,"instance_142",1,Yes,"164.00","21.00","164.00","0.45","164.00","83.00","270.00","0.45","47.00","0.46","302.00","0.46",[M-REAL]A|[L]U|[L/M]C|[M-INVI]t2t4|[L/M]E|[M-REAL]R|[M-REAL]T|[M-REAL]S|[L/M]F|[M-INVI]t5t3|[L]AP|[L]R|[L]A|[L]AC|[L/M]D|[L/M]AK|[L/M]AN|[M-REAL]AL|[L]D|[L/M]AO|[L/M]AR|[M-REAL]AP|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[L]AL|[L]S|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]AB|[L/M]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[L]AA|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]B
162,"instance_181",1,Yes,"192.00","23.00","192.00","0.49","192.00","76.00","330.00","0.49","47.00","0.47","362.00","0.47",[M-REAL]A|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[L]I|[L]AK|[L]E|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L]G|[L/M]D|[M-REAL]AK|[L]K|[L/M]AM|[L]L|[L/M]AL|[L/M]AO|[L]G|[L/M]AR|[L/M]AP|[L/M]C|[M-INVI]t2t4|[M-REAL]E|[M-INVI]t4t6|[L]AB|[L/M]G|[L]L|[L]H|[L]F|[L]K|[L/M]I|[L/M]H|[L/M]L|[L/M]G|[M-REAL]I|[L]A|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t5t3|[L]C|[L]AA|[L]H|[L/M]D|[L/M]B
163,"instance_330",1,Yes,"168.00","22.00","168.00","0.48","168.00","55.00","300.00","0.48","46.00","0.49","332.00","0.49",[M-REAL]A|[L]J|[L/M]C|[M-INVI]t2t4|[L/M]E|[M-REAL]M|[L]Y|[L]D|[L]L|[L]H|[L/M]O|[L]I|[L/M]N|[L/M]F|[M-REAL]W|[M-REAL]Y|[M-REAL]Z|[M-REAL]X|[L/M]E|[M-INVI]t4t6|[L]X|[L/M]G|[M-REAL]I|[M-REAL]H|[L]A|[L]M|[L/M]L|[L/M]G|[L/M]K|[L]F|[L/M]H|[L/M]L|[L/M]G|[M-REAL]I|[L]Z|[L/M]H|[M-REAL]L|[L]W|[L/M]G|[L/M]I|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t5t3|[M-REAL]D|[L/M]B
164,"instance_313",1,Yes,"180.00","19.00","180.00","0.41","180.00","101.00","270.00","0.41","46.00","0.40","302.00","0.40",[M-REAL]A|[M-REAL]C|[L/M]AA|[M-INVI]t26t31|[L]AP|[L]AA|[L/M]AF|[M-REAL]AH|[L]AD|[L/M]AG|[M-INVI]t32t27|[L/M]AB|[M-REAL]D|[L]AR|[L/M]AK|[L/M]AN|[M-REAL]AL|[M-REAL]AO|[M-REAL]AQ|[M-REAL]AP|[L]AC|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L]C|[L]A|[L]AB|[L]AH|[L]AL|[L/M]AE|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]AO|[L]D|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
165,"instance_306",1,Yes,"150.00","21.00","150.00","0.47","150.00","58.00","260.00","0.47","45.00","0.49","292.00","0.49",[M-REAL]A|[L]AC|[L/M]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L]AP|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L]AK|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L]AE|[L/M]D|[M-REAL]AK|[L/M]AM|[L/M]AL|[M-REAL]AO|[L/M]AQ|[M-REAL]AP|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[L]C|[L]AA|[L]AO|[L]AE|[L]A|[L/M]D|[L/M]B
166,"instance_197",1,Yes,"180.00","21.00","180.00","0.47","180.00","88.00","310.00","0.47","45.00","0.47","342.00","0.47",[L/M]A|[M-REAL]C|[M-INVI]t2t4|[L]L|[L/M]E|[M-REAL]R|[L]C|[L]X|[L/M]V|[L]Z|[L/M]S|[L/M]F|[M-REAL]W|[L/M]Y|[L]R|[L/M]Z|[M-REAL]X|[L/M]E|[L/M]M|[L]X|[L/M]P|[L/M]N|[M-REAL]F|[M-REAL]W|[M-REAL]Z|[L/M]Y|[M-REAL]X|[M-REAL]E|[M-INVI]t4t6|[M-REAL]G|[L]F|[L]H|[L/M]I|[L]G|[L]W|[L/M]H|[M-INVI]t7t5|[L/M]F|[M-INVI]t5t3|[L]E|[L]W|[L]I|[L]G|[L/M]D|[L/M]B
167,"instance_109",1,Yes,"230.00","16.00","230.00","0.36","230.00","87.00","310.00","0.36","45.00","0.33","342.00","0.33",[M-REAL]A|[L]X|[L/M]C|[M-INVI]t2t4|[L/M]E|[L]AK|[L]AG|[L/M]R|[M-REAL]T|[M-REAL]S|[L/M]F|[M-INVI]t5t3|[L]F|[L]G|[L/M]D|[M-REAL]AK|[L]Y|[L]AB|[L]AQ|[L]H|[L]E|[L/M]AN|[M-REAL]AL|[L]V|[L]A|[L]W|[L]AH|[L]Z|[L/M]AO|[M-REAL]AQ|[L/M]AP|[L]B|[L/M]C|[L/M]AA|[M-INVI]t26t31|[L/M]AF|[M-REAL]AH|[M-REAL]AG|[M-INVI]t32t27|[M-REAL]AB|[L]AL|[L]I|[L]S|[L/M]D|[M-REAL]B
168,"instance_213",1,Yes,"166.00","19.00","166.00","0.43","166.00","65.00","260.00","0.43","44.00","0.43","292.00","0.43",[M-REAL]A|[M-REAL]C|[L]AN|[L/M]AA|[M-INVI]t26t28|[L]AB|[L]C|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[L]B|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]AK|[M-REAL]AM|[L]A|[L]C|[L/M]AL|[L]AA|[L/M]AO|[L/M]AR|[M-REAL]AP|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[L]AB|[L]D|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L]AP|[L/M]D|[M-REAL]B|[L]AC
169,"instance_233",1,Yes,"116.00","21.00","116.00","0.48","116.00","24.00","230.00","0.48","44.00","0.56","262.00","0.56",[M-REAL]A|[M-REAL]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L]A|[L]B|[L/M]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[L]D|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]C
170,"instance_435",1,Yes,"136.00","22.00","136.00","0.50","136.00","73.00","260.00","0.50","44.00","0.53","292.00","0.53",[L]AB|[L/M]A|[L]B|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]AK|[L/M]AM|[L]AC|[L]AD|[L/M]AL|[L]AP|[L/M]AO|[L/M]AQ|[M-REAL]AP|[L/M]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L]D|[L/M]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L]AA|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AD
171,"instance_191",1,Yes,"98.00","30.00","98.00","0.68","98.00","53.00","330.00","0.68","44.00","0.73","362.00","0.73",[L/M]A|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[L]R|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[L]AK|[L]T|[L/M]AB|[L/M]D|[M-REAL]AK|[L]AC|[L]AQ|[L/M]AN|[L/M]AL|[L/M]AO|[M-REAL]AQ|[L/M]AP|[L/M]C|[M-INVI]t2t4|[L/M]E|[L/M]M|[L/M]P|[L/M]N|[L/M]F|[L/M]W|[L/M]Y|[L/M]Z|[L/M]X|[L/M]E|[M-REAL]R|[M-REAL]T|[L/M]S|[L]AD|[L]AD|[L/M]F|[M-INVI]t5t3|[L/M]D|[L/M]B
172,"instance_122",1,Yes,"102.00","22.00","102.00","0.51","102.00","28.00","230.00","0.51","43.00","0.61","262.00","0.61",[M-REAL]A|[M-REAL]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L]AB|[L]C|[L/M]AC|[M-REAL]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]A|[L/M]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
173,"instance_210",1,Yes,"106.00","23.00","106.00","0.55","106.00","35.00","260.00","0.55","42.00","0.64","292.00","0.64",[M-REAL]A|[L]AC|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[L]D|[L/M]AE|[M-REAL]AC|[L]A|[L/M]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[L/M]AE|[L]AB|[L/M]AC|[L/M]AD|[L/M]AE|[L]B|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B
174,"instance_118",1,Yes,"154.00","20.00","154.00","0.48","154.00","101.00","270.00","0.48","42.00","0.49","302.00","0.49",[L/M]A|[M-REAL]C|[M-INVI]t2t4|[L]M|[L/M]E|[M-REAL]M|[L]Y|[L]Z|[L]Y|[L/M]O|[L/M]N|[L]F|[L]C|[L/M]F|[L/M]W|[M-REAL]Y|[M-REAL]Z|[L/M]X|[M-REAL]E|[M-REAL]M|[L/M]P|[L]M|[L]X|[L/M]N|[M-REAL]F|[L/M]W|[M-REAL]Y|[L/M]Z|[M-REAL]X|[L]D|[L]E|[L/M]E|[M-INVI]t4t6|[L/M]G|[M-REAL]I|[L/M]H|[M-INVI]t7t5|[L]K|[L/M]F|[M-INVI]t5t3|[M-REAL]D|[L/M]B
175,"instance_253",1,Yes,"166.00","17.00","166.00","0.40","166.00","67.00","240.00","0.40","42.00","0.39","272.00","0.39",[M-REAL]A|[M-REAL]C|[M-INVI]t2t4|[L]F|[L/M]E|[L/M]R|[M-REAL]T|[L]AQ|[L/M]S|[M-REAL]F|[M-INVI]t5t3|[L]C|[L]A|[L/M]D|[L]AC|[L/M]AK|[L]B|[L]AB|[L]U|[L/M]AN|[M-REAL]AL|[M-REAL]AO|[M-REAL]AQ|[M-REAL]AP|[L/M]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L]AL|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L]AO|[L/M]D|[M-REAL]B|[L]AP
176,"instance_32",1,Yes,"154.00","20.00","154.00","0.48","154.00","83.00","270.00","0.48","42.00","0.49","302.00","0.49",[M-REAL]A|[M-REAL]C|[M-INVI]t2t4|[L/M]E|[M-INVI]t4t6|[L]C|[L]F|[L]O|[L/M]G|[L/M]K|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[L]E|[L/M]W|[M-REAL]Y|[L]Z|[L/M]Z|[L/M]X|[L]Y|[L/M]E|[L/M]M|[M-REAL]O|[L]Y|[L/M]N|[L/M]F|[L]D|[L/M]W|[M-REAL]Y|[M-REAL]Z|[M-REAL]X|[M-REAL]E|[L]F|[L]A|[L/M]R|[L/M]U|[L/M]S|[M-REAL]F|[M-INVI]t5t3|[M-REAL]D|[L]X|[L/M]B
177,"instance_126",1,Yes,"176.00","16.00","176.00","0.38","176.00","71.00","240.00","0.38","42.00","0.35","272.00","0.35",[L/M]A|[M-REAL]C|[L]D|[L/M]AA|[M-INVI]t26t28|[L]C|[L/M]AC|[M-REAL]AD|[L]AB|[L]AB|[L]AP|[L/M]AE|[L/M]AC|[L]AL|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L]AI|[L/M]AK|[L/M]AM|[M-REAL]AL|[L]AF|[L/M]AO|[M-REAL]AQ|[M-REAL]AP|[M-REAL]C|[L]B|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[M-REAL]B|[L]AG|[L]AR|[L]C
178,"instance_68",1,Yes,"194.00","15.00","194.00","0.37","194.00","70.00","260.00","0.37","41.00","0.34","292.00","0.34",[M-REAL]A|[M-REAL]C|[L]AB|[L]AF|[L/M]AA|[M-INVI]t26t31|[L]C|[L]AR|[L/M]AF|[M-REAL]AH|[L/M]AG|[M-INVI]t32t27|[M-REAL]AB|[L/M]D|[L]A|[L]AH|[L]C|[L/M]AK|[M-REAL]AM|[M-REAL]AL|[L]AJ|[L/M]AO|[M-REAL]AQ|[M-REAL]AP|[M-REAL]C|[L]AL|[L]AN|[L/M]AA|[M-INVI]t26t31|[L]AP|[L]D|[L]AB|[L]AH|[L/M]AF|[L]AG|[L/M]AH|[L/M]AG|[M-INVI]t32t27|[M-REAL]AB|[M-REAL]D|[L/M]B
179,"instance_50",1,Yes,"168.00","17.00","168.00","0.41","168.00","67.00","270.00","0.41","41.00","0.44","302.00","0.44",[M-REAL]A|[L/M]C|[M-INVI]t2t4|[M-REAL]E|[L]B|[L]O|[L/M]R|[L/M]V|[M-REAL]S|[M-REAL]F|[L/M]W|[L]W|[L]R|[L]Y|[L]F|[L/M]Z|[L/M]Y|[L/M]X|[L/M]E|[L]X|[L/M]M|[M-REAL]O|[L]E|[L/M]N|[M-REAL]F|[M-REAL]W|[M-REAL]Y|[L/M]Z|[M-REAL]X|[L]S|[L/M]E|[M-REAL]R|[M-REAL]T|[L]A|[L/M]S|[L/M]F|[M-INVI]t5t3|[L]U|[L/M]D|[M-REAL]B|[L]F
180,"instance_369",1,Yes,"126.00","23.00","126.00","0.56","126.00","67.00","260.00","0.56","41.00","0.57","292.00","0.57",[M-REAL]A|[L/M]C|[M-REAL]AA|[M-INVI]t26t31|[M-REAL]AF|[L/M]AI|[L]AA|[L]A|[L/M]AG|[M-INVI]t32t27|[L]G|[L/M]AB|[L]C|[L/M]D|[L/M]AK|[L/M]AN|[L/M]AL|[M-REAL]AO|[M-REAL]AQ|[L/M]AP|[M-REAL]C|[M-INVI]t2t4|[M-REAL]E|[M-INVI]t4t6|[L]AR|[L]AO|[L/M]G|[L]AF|[L]E|[L]H|[L/M]I|[L/M]H|[L/M]L|[M-REAL]G|[L/M]I|[M-REAL]H|[M-INVI]t7t5|[L/M]F|[M-INVI]t5t3|[L/M]D|[L/M]B
181,"instance_327",1,Yes,"182.00","15.00","182.00","0.37","182.00","65.00","240.00","0.37","41.00","0.33","272.00","0.33",[M-REAL]A|[M-REAL]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L]AO|[L]AK|[L]B|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L]C|[L/M]AB|[L]AG|[L]AA|[L/M]D|[M-REAL]AK|[L]A|[L]AD|[L/M]AM|[L/M]AL|[M-REAL]AO|[M-REAL]AQ|[L]AB|[L]AC|[L/M]AP|[L/M]C|[M-REAL]AA|[M-INVI]t26t31|[L]D|[L/M]AF|[L/M]AI|[M-REAL]AG|[M-INVI]t32t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B|[L]AQ|[L]AE
182,"instance_240",1,Yes,"140.00","20.00","140.00","0.50","140.00","66.00","260.00","0.50","40.00","0.52","292.00","0.52",[L/M]A|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t31|[L]AO|[L/M]AF|[L/M]AH|[L]AB|[L/M]AG|[L/M]AJ|[M-REAL]AF|[L/M]AH|[L]C|[L]AR|[L]C|[L/M]AG|[M-INVI]t32t27|[M-REAL]AB|[L/M]D|[L/M]AK|[L/M]AM|[L/M]AL|[M-REAL]AO|[M-REAL]AQ|[M-REAL]AP|[M-REAL]C|[M-INVI]t2t4|[M-REAL]E|[M-REAL]M|[L/M]O|[L]AP|[L/M]N|[L/M]F|[M-INVI]t5t3|[L]E|[L]M|[L]AA|[L/M]D|[L/M]B|[L]AF
183,"instance_307",1,Yes,"182.00","17.00","182.00","0.42","182.00","69.00","280.00","0.42","40.00","0.42","312.00","0.42",[M-REAL]A|[L/M]C|[L]C|[L]AH|[L]AJ|[L]AB|[L]AD|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[L]AO|[L/M]AK|[M-REAL]AM|[L/M]AL|[M-REAL]AO|[L]B|[L]AA|[L]D|[L/M]AQ|[L/M]AP|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t31|[L/M]AF|[L]AE|[L]AG|[L/M]AI|[L]AF|[L]A|[L/M]AG|[M-INVI]t32t27|[M-REAL]AB|[L]AC|[L/M]D|[M-REAL]B|[L]AM
184,"instance_393",1,Yes,"152.00","17.00","152.00","0.42","152.00","55.00","230.00","0.42","40.00","0.42","262.00","0.42",[L]AC|[L/M]A|[M-REAL]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L]C|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]AK|[M-REAL]AM|[L/M]AL|[L/M]AO|[L]AC|[L/M]AQ|[L]AB|[L]AK|[L/M]AP|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L]AN|[L]AB|[L/M]AE|[M-REAL]AC|[L]D|[L/M]AD|[M-REAL]AE|[L/M]AC|[L]AA|[L]C|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
185,"instance_451",1,Yes,"152.00","17.00","152.00","0.42","152.00","50.00","230.00","0.42","40.00","0.42","262.00","0.42",[L/M]A|[M-REAL]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]AK|[M-REAL]AM|[M-REAL]AL|[L]AC|[L]C|[L]C|[L/M]AO|[L]AA|[L]AL|[L/M]AR|[L/M]AP|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[L]B|[L]AB|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L]AN|[L/M]AC|[M-REAL]AD|[L]D|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]AD
186,"instance_487",1,Yes,"198.00","15.00","198.00","0.38","198.00","72.00","300.00","0.38","39.00","0.40","332.00","0.40",[M-REAL]A|[L]AO|[L/M]C|[L]AE|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[L]AN|[L]E|[L/M]AC|[L]M|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L]AK|[L]F|[L]A|[L]AQ|[L]N|[L/M]D|[L]D|[L]O|[L]C|[L]AB|[L]AL|[L]AE|[L]AP|[L/M]B
187,"instance_27",1,Yes,"118.00","17.00","118.00","0.44","118.00","39.00","200.00","0.44","39.00","0.49","232.00","0.49",[M-REAL]A|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[L/M]AC|[L]AA|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L]B|[L]D|[L/M]AC|[L]C|[L]A|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B
188,"instance_382",1,Yes,"164.00","16.00","164.00","0.41","164.00","57.00","220.00","0.41","39.00","0.35","252.00","0.35",[L]AP|[L/M]A|[M-REAL]C|[M-INVI]t2t4|[M-REAL]E|[M-INVI]t4t6|[M-REAL]G|[L]AH|[L]AL|[L]AG|[L/M]I|[L]B|[L]C|[L/M]H|[M-INVI]t7t5|[L/M]F|[M-INVI]t5t3|[L/M]D|[L/M]AK|[M-REAL]AM|[M-REAL]AL|[L]C|[L]G|[L/M]AO|[L/M]AQ|[M-REAL]AP|[M-REAL]C|[L]AM|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[M-REAL]B|[L]E|[L]AB|[L]AF
189,"instance_465",1,Yes,"140.00","19.00","140.00","0.49","140.00","79.00","270.00","0.49","39.00","0.54","302.00","0.54",[M-REAL]A|[L]B|[L/M]C|[M-INVI]t2t4|[L/M]E|[L]N|[L]X|[L]A|[L/M]M|[L/M]P|[M-REAL]N|[L/M]F|[M-REAL]W|[L/M]Y|[M-REAL]Z|[L/M]X|[M-REAL]E|[L]Z|[L]U|[L/M]M|[L]E|[L/M]P|[M-REAL]N|[L/M]F|[L/M]W|[L/M]Y|[L/M]Z|[M-REAL]X|[M-REAL]E|[L]N|[L]W|[L/M]R|[M-REAL]T|[L/M]S|[L/M]F|[M-INVI]t5t3|[L/M]D|[M-REAL]B|[L]E
