Result of replaying M2.tpn on Process 13 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
31,"instance_299",1,Yes,"104,00","19,00","104,00","0,49","104,00","150,00","220,00","0,49","39,00","0,62","276,00","0,62",[L/M]A|[L/M]C|[L/M]E|[M-REAL]Q|[M-REAL]R|[L/M]G|[L/M]S|[M-REAL]Q|[M-REAL]R|[L/M]S|[L/M]Q|[L/M]J|[M-REAL]R|[M-REAL]S|[L]F|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]L|[M-REAL]N|[L]H|[L/M]I|[L/M]M|[L/M]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[L]D|[L/M]R|[L]P|[L/M]K|[M-REAL]H|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[L/M]B
32,"instance_78",1,Yes,"80,00","25,00","80,00","0,64","80,00","112,00","280,00","0,64","39,00","0,76","336,00","0,76",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]Q|[L/M]R|[M-REAL]S|[L/M]G|[L/M]Q|[M-REAL]R|[M-REAL]S|[M-REAL]L|[M-REAL]K|[L/M]P|[L]E|[L]F|[L/M]I|[L/M]J|[L/M]Q|[L]L|[L/M]H|[L/M]R|[L/M]S|[L/M]M|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L]K|[L/M]R|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[L/M]B
33,"instance_54",1,Yes,"92,00","22,00","92,00","0,56","92,00","127,00","250,00","0,56","39,00","0,70","306,00","0,70",[M-REAL]A|[L]F|[L/M]C|[L/M]E|[L/M]G|[M-REAL]Q|[M-REAL]R|[L/M]S|[L/M]L|[L/M]J|[L/M]Q|[L/M]I|[L/M]N|[L/M]M|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]R|[M-REAL]S|[L]H|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[M-REAL]R|[L/M]S|[M-REAL]Q|[L/M]K|[L/M]R|[M-INVI]t17t5|[M-REAL]H|[M-REAL]F|[L]A|[L]B|[L/M]D|[M-REAL]B
34,"instance_240",1,Yes,"122,00","19,00","122,00","0,49","122,00","158,00","250,00","0,49","39,00","0,60","306,00","0,60",[M-REAL]A|[L]R|[L/M]C|[M-REAL]E|[L/M]Q|[L]E|[L/M]G|[L/M]K|[M-REAL]R|[L/M]J|[L/M]S|[M-REAL]Q|[L/M]I|[M-REAL]R|[M-REAL]L|[L/M]P|[L/M]H|[L/M]M|[L/M]S|[L]B|[L/M]Q|[M-REAL]R|[L]D|[L/M]S|[L/M]Q|[L]L|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]R|[M-REAL]S|[L]F|[L/M]Q|[L]A|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
35,"instance_127",1,Yes,"122,00","19,00","122,00","0,49","122,00","281,00","250,00","0,49","39,00","0,60","306,00","0,60",[L/M]A|[L]J|[L]Q|[L/M]C|[L/M]E|[M-REAL]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[M-REAL]L|[L/M]N|[L/M]R|[M-REAL]S|[M-REAL]Q|[M-REAL]G|[L/M]R|[L]H|[L/M]K|[L/M]M|[L/M]S|[L/M]Q|[M-REAL]R|[L]L|[L]G|[L/M]S|[L/M]Q|[M-REAL]J|[M-REAL]R|[M-REAL]S|[L]B|[L/M]Q|[L/M]I|[L/M]R|[M-INVI]t17t5|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]B|[L]S
36,"instance_355",1,Yes,"92,00","22,00","92,00","0,56","92,00","94,00","250,00","0,56","39,00","0,70","306,00","0,70",[M-REAL]A|[L/M]C|[M-REAL]E|[M-REAL]Q|[M-REAL]L|[L/M]P|[L/M]R|[M-REAL]S|[L]E|[L/M]G|[M-REAL]Q|[L/M]J|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[L/M]M|[L/M]S|[L/M]Q|[L]H|[L/M]R|[L/M]I|[L/M]S|[L/M]Q|[L/M]K|[M-REAL]H|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]R|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[L]L|[L]A|[L/M]F|[L/M]D|[L/M]B
37,"instance_313",1,Yes,"122,00","19,00","122,00","0,49","122,00","234,00","250,00","0,49","39,00","0,60","306,00","0,60",[L/M]A|[M-REAL]C|[L]S|[L/M]E|[L/M]G|[M-REAL]Q|[L/M]L|[M-REAL]J|[L]C|[L/M]K|[M-REAL]N|[L]D|[L]F|[L/M]M|[L/M]I|[L/M]H|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[L/M]S|[M-REAL]Q|[L/M]R|[L/M]S|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]R|[M-REAL]S|[L]B|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]J|[L]O
38,"instance_206",1,Yes,"92,00","22,00","92,00","0,56","92,00","120,00","250,00","0,56","39,00","0,70","306,00","0,70",[M-REAL]A|[L]D|[L/M]C|[L/M]E|[M-REAL]Q|[M-REAL]R|[L/M]S|[L/M]G|[M-REAL]Q|[L/M]R|[M-REAL]S|[L/M]Q|[L/M]L|[L/M]I|[M-REAL]R|[M-REAL]S|[L/M]J|[M-REAL]K|[L/M]H|[L/M]P|[L/M]M|[L/M]Q|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[M-REAL]Q|[L]K|[L]B|[L/M]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[M-REAL]B|[L]A
39,"instance_440",1,Yes,"90,00","21,00","90,00","0,54","90,00","91,00","230,00","0,54","39,00","0,69","286,00","0,69",[L/M]A|[L/M]C|[L/M]T|[M-REAL]AD|[L/M]Z|[L/M]V|[L]AA|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L/M]AB|[L/M]AE|[L/M]X|[M-REAL]AF|[L]D|[L/M]W|[L/M]AD|[M-REAL]AE|[L]U|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[L/M]AF|[L/M]AD|[L/M]AE|[L/M]AF|[M-REAL]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]AA|[M-REAL]U|[M-REAL]D|[L/M]B
40,"instance_458",1,Yes,"108,00","21,00","108,00","0,54","108,00","88,00","260,00","0,54","39,00","0,66","316,00","0,66",[M-REAL]A|[L]AD|[L]W|[L/M]C|[L/M]T|[L]Y|[L/M]AD|[L/M]V|[M-REAL]AE|[L/M]AF|[M-REAL]AD|[L]AC|[L/M]Z|[M-REAL]AB|[L/M]AE|[L/M]AA|[M-REAL]X|[M-REAL]W|[M-REAL]AF|[L/M]AD|[L/M]AE|[L/M]AF|[M-REAL]AD|[M-REAL]AE|[L/M]AF|[L/M]AD|[L/M]AE|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[L]U|[L/M]AD|[L/M]AE|[M-INVI]t30t20|[M-REAL]U|[L]A|[L/M]D|[L/M]B
41,"instance_102",1,Yes,"78,00","23,00","78,00","0,61","78,00","105,00","250,00","0,61","38,00","0,75","306,00","0,75",[L/M]A|[L/M]C|[L/M]E|[M-REAL]Q|[M-REAL]R|[L/M]S|[M-REAL]Q|[L/M]R|[M-REAL]S|[M-REAL]G|[L/M]I|[L/M]J|[L/M]K|[L/M]Q|[M-REAL]R|[L/M]S|[M-REAL]L|[L/M]N|[M-REAL]Q|[L/M]H|[L/M]R|[L/M]S|[L/M]M|[L/M]Q|[L/M]R|[M-REAL]S|[L]G|[L/M]Q|[L/M]R|[M-REAL]S|[L]B|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[L]L|[L/M]F|[L/M]D|[M-REAL]B
42,"instance_118",1,Yes,"108,00","20,00","108,00","0,53","108,00","171,00","250,00","0,53","38,00","0,65","306,00","0,65",[M-REAL]A|[L]O|[L/M]C|[L/M]E|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]G|[L/M]Q|[L]A|[L]F|[L/M]J|[L]H|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]R|[L]B|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]K|[L/M]L|[L/M]I|[M-REAL]N|[M-REAL]Q|[M-REAL]R|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]H|[M-INVI]t17t5|[L]D|[L/M]M|[M-REAL]F|[M-REAL]D|[M-REAL]B
43,"instance_31",1,Yes,"94,00","22,00","94,00","0,58","94,00","80,00","260,00","0,58","38,00","0,70","316,00","0,70",[L/M]A|[M-REAL]C|[M-REAL]T|[L/M]AD|[M-REAL]AE|[L/M]AF|[L]T|[L/M]V|[L/M]Z|[L]C|[L/M]AD|[L/M]AB|[L/M]AE|[L/M]X|[L/M]AF|[M-REAL]AD|[L/M]AA|[L/M]W|[L/M]AE|[L/M]AF|[L/M]AD|[L]B|[L/M]AE|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]U|[L/M]D|[M-REAL]B|[L]U|[L]AD
44,"instance_142",1,Yes,"120,00","17,00","120,00","0,45","120,00","211,00","220,00","0,45","38,00","0,57","276,00","0,57",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]Q|[M-REAL]R|[L]F|[L/M]G|[L/M]K|[L]B|[L/M]S|[L/M]J|[M-REAL]Q|[L/M]L|[M-REAL]N|[L/M]R|[L]E|[L/M]M|[M-REAL]S|[L]H|[L]D|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]R|[M-REAL]S|[L/M]Q|[L/M]I|[M-REAL]H|[L/M]R|[L]O|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
45,"instance_451",1,Yes,"92,00","20,00","92,00","0,54","92,00","51,00","230,00","0,54","37,00","0,68","286,00","0,68",[L/M]A|[M-REAL]C|[M-REAL]T|[L/M]AD|[L]T|[L]U|[L/M]Z|[L/M]V|[L]B|[L/M]AB|[L/M]AA|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L/M]Y|[L/M]AE|[M-REAL]AF|[L/M]W|[L/M]AD|[M-REAL]AE|[L/M]AF|[M-REAL]AD|[M-REAL]AE|[L/M]AF|[L/M]AD|[M-REAL]AE|[L/M]AF|[L/M]AD|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L/M]AE|[M-INVI]t30t20|[M-REAL]U|[L]C|[L/M]D|[M-REAL]B
46,"instance_20",1,Yes,"122,00","16,00","122,00","0,44","122,00","159,00","220,00","0,44","36,00","0,56","276,00","0,56",[M-REAL]A|[M-REAL]C|[L]D|[L/M]E|[M-REAL]Q|[M-REAL]G|[L/M]J|[M-REAL]R|[L]A|[L]G|[L]M|[L/M]S|[L/M]K|[L/M]Q|[L/M]R|[M-REAL]S|[M-REAL]I|[L]O|[L/M]H|[L]I|[L/M]Q|[M-REAL]R|[L/M]S|[L/M]L|[M-REAL]N|[L/M]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]R|[M-REAL]M|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L]C|[L/M]B
47,"instance_55",1,Yes,"80,00","22,00","80,00","0,61","80,00","103,00","250,00","0,61","36,00","0,74","306,00","0,74",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]J|[L/M]L|[L/M]P|[M-REAL]Q|[L/M]K|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]M|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]I|[L/M]Q|[L/M]R|[L/M]S|[M-REAL]Q|[M-REAL]R|[L/M]S|[L]E|[L/M]Q|[L/M]R|[M-INVI]t17t5|[L/M]H|[L/M]F|[L]G|[L]S|[L/M]D|[L]R|[L/M]B
48,"instance_422",1,Yes,"122,00","16,00","122,00","0,44","122,00","264,00","220,00","0,44","36,00","0,56","276,00","0,56",[L/M]A|[M-REAL]C|[L]K|[L]B|[L/M]E|[M-REAL]G|[L/M]Q|[M-REAL]L|[L/M]J|[M-REAL]N|[L/M]R|[L/M]M|[L/M]I|[L]G|[L]C|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[M-REAL]K|[L/M]H|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[L]O|[L/M]D|[M-REAL]B|[L]F|[L]L
49,"instance_452",1,Yes,"92,00","19,00","92,00","0,53","92,00","186,00","220,00","0,53","36,00","0,67","276,00","0,67",[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]L|[M-REAL]Q|[M-REAL]R|[L/M]S|[L]C|[L/M]G|[L/M]P|[L/M]Q|[L/M]J|[L/M]K|[L/M]I|[L/M]M|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]H|[L/M]R|[M-REAL]S|[M-REAL]Q|[L]E|[L/M]R|[L]D|[L]F|[L/M]S|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[L/M]B
50,"instance_232",1,Yes,"92,00","19,00","92,00","0,53","92,00","102,00","220,00","0,53","36,00","0,67","276,00","0,67",[L]M|[L/M]A|[L/M]C|[L]S|[L/M]E|[M-REAL]Q|[M-REAL]R|[L]D|[L/M]G|[L/M]S|[L/M]L|[M-REAL]Q|[L/M]J|[L/M]R|[M-REAL]S|[L/M]O|[M-REAL]M|[M-REAL]Q|[L/M]K|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-REAL]S|[L]H|[L/M]I|[M-REAL]H|[L/M]Q|[L/M]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L/M]B
51,"instance_353",1,Yes,"122,00","16,00","122,00","0,44","122,00","145,00","220,00","0,44","36,00","0,56","276,00","0,56",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]Q|[L]K|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[L]E|[L]M|[L/M]S|[M-REAL]Q|[L]A|[L/M]L|[L/M]G|[M-REAL]K|[L/M]R|[M-REAL]S|[L/M]J|[L/M]P|[M-REAL]I|[L/M]H|[L]I|[L]C|[L/M]Q|[M-REAL]R|[M-REAL]M|[L/M]S|[L/M]Q|[L]B|[L/M]R|[M-INVI]t17t5|[L/M]F|[L/M]D|[M-REAL]B
52,"instance_50",1,Yes,"108,00","17,00","108,00","0,49","108,00","105,00","220,00","0,49","35,00","0,61","276,00","0,61",[M-REAL]A|[M-REAL]C|[L]F|[L/M]E|[L]B|[L]K|[L/M]L|[L/M]G|[L/M]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[M-REAL]K|[M-REAL]I|[L/M]J|[L/M]R|[L/M]H|[L/M]P|[L/M]S|[L/M]M|[L/M]Q|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[L]C|[L]A|[L]I|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[M-REAL]B
53,"instance_392",1,Yes,"94,00","19,00","94,00","0,54","94,00","84,00","230,00","0,54","35,00","0,67","286,00","0,67",[L/M]A|[M-REAL]C|[L]AF|[L/M]T|[L]W|[L/M]Z|[L/M]V|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]Y|[M-REAL]W|[L/M]AD|[L/M]AC|[L/M]AE|[M-REAL]AF|[L]U|[L/M]AD|[L/M]AA|[L/M]AE|[M-REAL]AF|[L/M]AD|[L/M]AE|[L/M]AF|[M-REAL]AD|[L]D|[L/M]AE|[L]C|[L/M]AF|[M-REAL]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[L/M]B
54,"instance_98",1,Yes,"78,00","20,00","78,00","0,57","78,00","75,00","220,00","0,57","35,00","0,72","276,00","0,72",[L]G|[L/M]A|[L/M]C|[L]S|[L/M]E|[M-REAL]G|[M-REAL]Q|[L]D|[L/M]L|[L/M]I|[L/M]R|[M-REAL]S|[L/M]J|[L/M]K|[L/M]P|[M-REAL]Q|[L/M]R|[L/M]H|[M-REAL]S|[L/M]M|[M-REAL]Q|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[L/M]S|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L/M]B
55,"instance_167",1,Yes,"138,00","14,00","138,00","0,40","138,00","230,00","220,00","0,40","35,00","0,50","276,00","0,50",[L]K|[L/M]A|[M-REAL]C|[L]S|[L]H|[L/M]E|[M-REAL]L|[M-REAL]N|[L/M]Q|[L/M]M|[L]C|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-REAL]G|[L/M]I|[L/M]S|[M-REAL]Q|[M-REAL]K|[L]D|[L]N|[L/M]R|[M-REAL]S|[L]L|[L/M]Q|[L]F|[L/M]R|[M-INVI]t17t5|[L]G|[L/M]J|[M-REAL]H|[M-REAL]F|[M-REAL]D|[L/M]B
56,"instance_25",1,Yes,"66,00","23,00","66,00","0,66","66,00","98,00","250,00","0,66","35,00","0,78","306,00","0,78",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]Q|[M-REAL]R|[L]B|[L/M]L|[L/M]S|[M-REAL]Q|[L/M]K|[L/M]R|[L/M]O|[L/M]S|[M-REAL]Q|[L]H|[L/M]M|[L/M]J|[L]F|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]I|[M-REAL]H|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[M-REAL]B
57,"instance_157",1,Yes,"108,00","17,00","108,00","0,49","108,00","83,00","220,00","0,49","35,00","0,61","276,00","0,61",[L]S|[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]Q|[L/M]R|[M-REAL]S|[M-REAL]G|[L/M]I|[L]H|[L]G|[L]D|[L/M]J|[L]F|[L/M]K|[L/M]Q|[L/M]L|[L/M]O|[M-REAL]R|[L/M]M|[L/M]S|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[L]E|[L/M]R|[M-INVI]t17t5|[M-REAL]H|[M-REAL]F|[M-REAL]D|[L/M]B
58,"instance_70",1,Yes,"94,00","18,00","94,00","0,53","94,00","134,00","220,00","0,53","34,00","0,66","276,00","0,66",[M-REAL]A|[L]Q|[L/M]C|[L/M]E|[M-REAL]Q|[L]F|[L/M]G|[M-REAL]I|[L/M]L|[L/M]K|[L]D|[L/M]R|[L/M]J|[L/M]O|[L/M]S|[L/M]M|[L/M]Q|[L/M]H|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[L]A|[L/M]B|[L]I
59,"instance_187",1,Yes,"94,00","18,00","94,00","0,53","94,00","144,00","220,00","0,53","34,00","0,66","276,00","0,66",[M-REAL]A|[L/M]C|[L]G|[L/M]E|[L]M|[L/M]Q|[M-REAL]R|[L/M]L|[M-REAL]S|[M-REAL]G|[L/M]Q|[L/M]K|[L/M]R|[M-REAL]S|[M-REAL]Q|[M-REAL]I|[L/M]J|[L/M]H|[L/M]R|[L]A|[L/M]S|[M-REAL]Q|[L/M]P|[M-REAL]M|[L]B|[L/M]R|[L/M]S|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[L/M]F|[L/M]D|[M-REAL]B|[L]I
60,"instance_486",1,Yes,"80,00","20,00","80,00","0,59","80,00","92,00","230,00","0,59","34,00","0,72","286,00","0,72",[L/M]A|[L]AB|[L/M]C|[M-REAL]T|[M-REAL]AD|[L/M]AE|[L/M]V|[L/M]Z|[M-REAL]AF|[L/M]AD|[L/M]Y|[L/M]AE|[L/M]W|[M-REAL]AB|[L/M]AA|[L/M]AF|[L/M]AD|[L/M]AE|[L/M]AF|[M-REAL]AD|[L]U|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[L/M]AF|[M-REAL]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]U|[L]T|[L/M]D|[L]AD|[L/M]B
61,"instance_489",1,Yes,"38,00","26,00","38,00","0,76","38,00","24,00","260,00","0,76","34,00","0,88","316,00","0,88",[L]W|[L/M]A|[L/M]C|[L/M]T|[L/M]V|[L/M]AD|[L/M]Z|[L/M]Y|[M-REAL]W|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L/M]AE|[L/M]AF|[L/M]AB|[L/M]AD|[M-REAL]AE|[L/M]AA|[L/M]AF|[M-REAL]AD|[M-REAL]AE|[L/M]AF|[L/M]AD|[L/M]AE|[L/M]AF|[L/M]AD|[L/M]AE|[M-REAL]AF|[L/M]AD|[L/M]AE|[M-INVI]t30t20|[L/M]U|[L/M]D|[L/M]B
62,"instance_4",1,Yes,"92,00","17,00","92,00","0,50","92,00","45,00","200,00","0,50","34,00","0,64","256,00","0,64",[M-REAL]A|[L]AA|[L/M]C|[L/M]T|[M-REAL]AD|[M-REAL]AE|[L]U|[L/M]Z|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[M-REAL]V|[L/M]AB|[L]A|[L/M]X|[L/M]W|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[L]V|[L/M]AF|[L/M]AD|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]AA|[M-REAL]U|[L/M]D|[L/M]B
63,"instance_42",1,Yes,"80,00","20,00","80,00","0,59","80,00","45,00","230,00","0,59","34,00","0,72","286,00","0,72",[M-REAL]A|[L]AF|[L/M]C|[L]B|[L/M]T|[L/M]Z|[L/M]AD|[M-REAL]AE|[L]A|[L/M]AB|[L/M]V|[M-REAL]AF|[M-REAL]X|[L/M]W|[L/M]AD|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L/M]AE|[L/M]AA|[L/M]AF|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[L/M]AE|[L/M]AF|[M-REAL]AD|[L]Y|[L/M]AE|[M-INVI]t30t20|[L/M]U|[L/M]D|[M-REAL]B
64,"instance_279",1,Yes,"110,00","16,00","110,00","0,48","110,00","164,00","220,00","0,48","33,00","0,60","276,00","0,60",[L/M]A|[M-REAL]C|[L]R|[L/M]E|[L/M]Q|[M-REAL]R|[M-REAL]G|[L]N|[L/M]K|[L]B|[L]C|[L/M]S|[L/M]L|[L/M]J|[L/M]Q|[M-REAL]R|[L]F|[L/M]S|[M-REAL]Q|[L/M]R|[M-REAL]I|[L/M]H|[M-REAL]S|[M-REAL]N|[L/M]M|[L]G|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[L]I|[L/M]D|[M-REAL]B
65,"instance_403",1,Yes,"80,00","19,00","80,00","0,58","80,00","130,00","220,00","0,58","33,00","0,71","276,00","0,71",[L/M]A|[M-REAL]C|[L]Q|[L/M]E|[M-REAL]Q|[L/M]R|[M-REAL]S|[L]C|[L/M]G|[L/M]K|[L]H|[L/M]I|[L/M]L|[L/M]Q|[M-REAL]R|[L]D|[L/M]N|[L/M]S|[M-REAL]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]M|[L/M]J|[M-REAL]H|[L/M]R|[L/M]S|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L/M]B
66,"instance_144",1,Yes,"108,00","15,00","108,00","0,45","108,00","61,00","200,00","0,45","33,00","0,58","256,00","0,58",[M-REAL]A|[L/M]C|[M-REAL]T|[M-REAL]AD|[L]U|[L/M]AE|[L/M]V|[L]T|[L]AA|[L]AB|[L/M]Z|[L/M]AF|[M-REAL]AD|[L/M]AE|[L/M]AF|[L/M]AD|[L/M]AE|[M-REAL]AF|[M-REAL]X|[L]A|[L/M]W|[L]Y|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]AB|[M-REAL]AA|[M-REAL]U|[L/M]D|[L/M]B
67,"instance_113",1,Yes,"66,00","21,00","66,00","0,64","66,00","51,00","230,00","0,64","33,00","0,77","286,00","0,77",[L/M]A|[L/M]C|[L/M]T|[L/M]AD|[L/M]Z|[L/M]V|[L/M]Y|[M-REAL]AE|[L]D|[L/M]AB|[L/M]W|[L]B|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[L/M]AD|[L/M]AE|[M-REAL]AF|[L/M]AA|[L/M]AD|[L/M]AE|[L/M]AF|[L/M]AD|[M-REAL]AE|[L]U|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[M-REAL]B
68,"instance_459",1,Yes,"108,00","15,00","108,00","0,45","108,00","98,00","200,00","0,45","33,00","0,58","256,00","0,58",[L/M]A|[L]D|[L/M]C|[L]AF|[L/M]T|[L/M]V|[L/M]Z|[L]AA|[L]B|[L/M]AD|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L/M]AB|[L/M]AE|[M-REAL]AF|[L]W|[L/M]X|[L/M]AD|[M-REAL]AE|[L/M]AF|[M-REAL]AA|[M-REAL]AD|[L]U|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]W|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[M-REAL]B
69,"instance_338",1,Yes,"80,00","19,00","80,00","0,58","80,00","141,00","220,00","0,58","33,00","0,71","276,00","0,71",[L/M]A|[M-REAL]C|[L]N|[L/M]E|[L/M]G|[L/M]Q|[L/M]J|[L/M]L|[M-REAL]R|[M-REAL]S|[M-REAL]N|[L]F|[L/M]I|[L/M]Q|[L]C|[L/M]R|[M-REAL]S|[L/M]M|[L]H|[L/M]K|[L/M]Q|[L/M]R|[L/M]S|[M-REAL]Q|[L/M]R|[M-REAL]H|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[L/M]B
