Result of replaying ML4.tpn on Process 7 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
98,"instance_363",1,Yes,"34,223.00","36.00","1,252.00","38.00","13,310.00","0.55","0.37","57.00","0.32","38.00","15,994.00",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]Z|[L]AE|[L]I|[L]W|[L]AA|[L]I|[L/M]G|[M-REAL]H|[L]Y|[L]F|[L/M]I|[L]B|[L/M]G|[L/M]J|[M-REAL]P|[L/M]T|[L/M]M|[L]G|[L]G|[L]Q|[L]AC|[L]X|[L/M]H|[M-REAL]t7t5|[L]D|[L]H|[L]AD|[L]H|[L]AB|[L/M]R|[L/M]N|[L]P|[L]A|[L/M]Q|[L]C|[L/M]K|[M-REAL]t16t3|[L/M]O|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]H|[L]E|[L]P|[L]R
99,"instance_375",1,Yes,"45,842.00","25.00","1,256.00","35.00","12,861.00","0.65","0.54","54.00","0.63","35.00","17,655.00",[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L/M]H|[M-REAL]P|[L]H|[L/M]R|[L/M]J|[L/M]I|[M-REAL]G|[L/M]H|[L/M]S|[L/M]I|[L]G|[L/M]G|[M-REAL]H|[L/M]Q|[M-REAL]t16t3|[L/M]I|[L]E|[L]H|[L]G|[L/M]G|[M-REAL]L|[L/M]K|[L]G|[L/M]H|[L/M]I|[M-REAL]N|[L/M]O|[L]M|[L]C|[L]D|[L/M]G|[L/M]H|[M-REAL]I|[L]N|[L/M]G|[L/M]H|[M-REAL]t7t5|[L]P|[L/M]F|[M-REAL]D|[L]I|[L]I|[L/M]B
100,"instance_30",1,Yes,"65,804.00","34.00","2,217.00","38.00","23,699.00","0.59","0.40","57.00","0.34","38.00","26,478.00",[M-REAL]A|[L]R|[L]T|[L]Q|[L]B|[L/M]C|[M-REAL]E|[L/M]G|[L/M]P|[L]Q|[L/M]J|[M-REAL]N|[L]AA|[L]P|[L/M]O|[L]P|[L]G|[L/M]H|[L]A|[L/M]T|[L]AB|[L]AA|[L/M]R|[L/M]I|[M-REAL]G|[L]AE|[L]T|[L/M]Q|[M-REAL]t16t3|[L]E|[L]D|[L]AE|[L]AC|[L/M]H|[L]AB|[L]AC|[L/M]M|[M-REAL]t7t5|[L]N|[L]F|[L]AD|[L/M]K|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]AD|[L]R
101,"instance_38",1,Yes,"72,006.00","34.00","2,522.00","41.00","26,403.00","0.68","0.43","60.00","0.32","41.00","29,329.00",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L/M]N|[L/M]J|[L]C|[L]X|[L/M]M|[L]H|[L/M]P|[L]Q|[L/M]T|[L/M]R|[L]AB|[L/M]O|[L]S|[L]P|[L]F|[L]AD|[L]Z|[L/M]G|[L]AC|[L]AE|[L/M]K|[L/M]H|[L]AA|[L/M]Q|[M-REAL]t16t3|[M-REAL]t7t5|[M-REAL]F|[L]AE|[L/M]D|[L]R|[L]E|[L]Y|[L]G|[L]P|[L]W|[L]Q|[L/M]B|[L]R|[L]AA|[L]AC|[L]A|[L]I|[L]AB|[L]AD
102,"instance_351",1,Yes,"57,277.00","34.00","1,998.00","38.00","21,195.00","0.59","0.40","57.00","0.34","38.00","24,032.00",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]AA|[L/M]J|[L]AC|[L]E|[L/M]P|[L/M]R|[M-REAL]N|[L]AA|[L]AB|[L/M]O|[L]Q|[L]P|[L]D|[L]A|[L/M]Y|[L]P|[L/M]X|[L]AE|[L]Q|[L]AD|[L]N|[L/M]Z|[L/M]M|[L]F|[L/M]K|[L]S|[L]AC|[L/M]W|[L]B|[L]R|[L]AB|[L/M]G|[L]AE|[L]AD|[L/M]Q|[M-REAL]t16t3|[L/M]H|[M-REAL]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]R|[L]C|[L]T
103,"instance_217",1,Yes,"61,052.00","28.00","1,575.00","35.00","18,255.00","0.61","0.48","54.00","0.54","35.00","23,506.00",[M-REAL]A|[M-REAL]C|[L]F|[L/M]E|[L/M]G|[M-REAL]P|[M-REAL]T|[L/M]R|[M-REAL]H|[L/M]I|[M-REAL]J|[L]I|[L/M]L|[L/M]N|[L/M]G|[L/M]H|[M-REAL]I|[L]B|[L/M]G|[L]H|[L]C|[L/M]Q|[M-REAL]t16t3|[L/M]H|[L/M]K|[L/M]I|[L]I|[L/M]G|[L]P|[L/M]H|[L/M]I|[L]H|[L]A|[L]H|[L]G|[L/M]G|[L]T|[L]D|[L]G|[L/M]O|[L/M]H|[M-REAL]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]I|[L]J
104,"instance_371",1,Yes,"69,570.00","37.00","2,355.00","38.00","26,635.00","0.53","0.35","57.00","0.26","38.00","29,330.00",[M-REAL]A|[L]Q|[L]AA|[L]G|[L/M]C|[L/M]P|[M-REAL]E|[M-REAL]G|[L]AD|[L/M]T|[M-REAL]N|[L/M]O|[L]Z|[L/M]R|[L/M]Q|[M-REAL]t16t3|[L]Q|[L]Y|[L]A|[L]AD|[L]K|[L/M]H|[M-REAL]t7t5|[M-REAL]J|[L/M]L|[M-REAL]K|[L]P|[L]R|[L]J|[L]R|[L]E|[L/M]F|[M-REAL]D|[L]AC|[L]X|[L]S|[L]AB|[L]AC|[L/M]B|[L]AB|[L]P|[L]AE|[L]N|[L]AA|[L]W|[L]AE|[L]D
105,"instance_84",1,Yes,"66,377.00","34.00","2,177.00","35.00","22,112.00","0.52","0.37","54.00","0.37","35.00","26,374.00",[M-REAL]A|[L]H|[L]O|[L]AD|[L]F|[L]D|[L/M]C|[M-REAL]E|[L]Z|[L]R|[L/M]G|[L]AE|[L/M]P|[L/M]H|[L/M]J|[L]S|[L/M]I|[M-REAL]G|[L]AC|[L/M]H|[L]AA|[L/M]R|[M-REAL]Z|[M-REAL]t7t5|[L]E|[L]K|[L/M]N|[M-REAL]O|[L/M]L|[M-REAL]K|[M-REAL]F|[L]W|[L]AB|[L]A|[L]P|[L]B|[L]G|[L]G|[L]I|[L/M]X|[L]Q|[L/M]Y|[M-REAL]W|[L/M]Q|[M-REAL]t16t3|[M-REAL]D|[M-REAL]B
106,"instance_82",1,Yes,"65,567.00","35.00","2,120.00","38.00","25,418.00","0.58","0.39","57.00","0.29","38.00","27,503.00",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]AD|[L/M]G|[L/M]P|[L]AA|[L]R|[L/M]H|[M-REAL]t7t5|[L/M]J|[M-REAL]N|[L]B|[L/M]O|[M-REAL]L|[L]AB|[L]AD|[L/M]K|[L]Q|[L]E|[L]P|[L]AE|[L]G|[L/M]T|[L]AC|[L]Q|[L]AA|[L]C|[L]AB|[L]A|[L/M]R|[L]AE|[L/M]F|[L]R|[L]I|[L]AC|[L]N|[L]T|[L]H|[L]M|[L]P|[L/M]Q|[M-REAL]t16t3|[L/M]D|[M-REAL]B|[L]S
107,"instance_85",1,Yes,"55,014.00","35.00","1,845.00","35.00","19,826.00","0.50","0.35","54.00","0.31","35.00","23,046.00",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]J|[M-REAL]L|[L/M]K|[M-REAL]N|[L]I|[L]M|[L/M]O|[M-REAL]G|[L/M]H|[L]T|[L]J|[L]AB|[L/M]I|[L]Q|[L]F|[L]E|[L]H|[L/M]P|[L]AE|[L/M]G|[L]AA|[L]I|[L]N|[L]AC|[L/M]H|[M-REAL]t7t5|[M-REAL]F|[L]H|[L]G|[L]G|[L]C|[L]D|[L]R|[L/M]T|[L/M]R|[L/M]Q|[M-REAL]t16t3|[M-REAL]D|[L]G|[L/M]B|[L]A|[L]AD|[L]P
108,"instance_97",1,Yes,"54,606.00","38.00","2,044.00","35.00","22,326.00","0.42","0.30","54.00","0.23","35.00","24,470.00",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]Y|[L]AE|[L]O|[L/M]N|[M-REAL]O|[M-REAL]P|[M-REAL]T|[L/M]R|[L/M]Q|[M-REAL]t16t3|[L]W|[L]Y|[L/M]G|[M-REAL]J|[M-REAL]L|[L]Q|[L]F|[L]C|[L/M]K|[L]AA|[L]G|[L]X|[L]P|[L/M]H|[M-REAL]t7t5|[M-REAL]F|[L]AC|[L/M]D|[L]W|[L]R|[L]X|[L]H|[L]E|[L/M]B|[L]AD|[L]M|[L]I|[L]J|[L]A|[L]Z|[L]P|[L]Z|[L]AB
109,"instance_100",1,Yes,"60,910.00","26.00","1,640.00","38.00","17,983.00","0.71","0.54","57.00","0.53","38.00","21,667.00",[L/M]A|[L/M]C|[M-REAL]E|[L/M]G|[L]I|[L/M]H|[L]B|[L/M]I|[L/M]G|[L]X|[L/M]N|[L/M]H|[L]H|[L/M]P|[L]W|[L]H|[L]Y|[L]E|[L/M]I|[M-REAL]T|[M-REAL]J|[L]I|[L]H|[L/M]L|[L]D|[L]Z|[L]H|[L]G|[L/M]O|[L]G|[L/M]G|[L]I|[L/M]H|[L/M]R|[L/M]I|[L/M]K|[L/M]G|[M-REAL]H|[M-REAL]t7t5|[L/M]F|[L]J|[L/M]Q|[M-REAL]t16t3|[M-REAL]D|[M-REAL]B|[L]G
110,"instance_103",1,Yes,"62,012.00","29.00","2,011.00","32.00","19,490.00","0.55","0.43","51.00","0.53","32.00","23,600.00",[M-REAL]A|[L]Q|[L/M]C|[L]O|[L]AC|[L]Q|[L/M]P|[L/M]R|[L]W|[L/M]E|[L]A|[L/M]G|[M-REAL]J|[L/M]M|[L/M]Y|[L]I|[L]D|[L/M]X|[L/M]K|[L]B|[L/M]H|[M-REAL]t7t5|[L]AB|[L/M]Z|[M-REAL]W|[M-REAL]Q|[L/M]AA|[L]J|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AB|[M-REAL]N|[M-REAL]O|[L]H|[L/M]F|[M-REAL]P|[L/M]T|[L/M]R|[M-REAL]Q|[M-REAL]t16t3|[M-REAL]D|[M-REAL]B|[L]G|[L]N|[L]P
111,"instance_109",1,Yes,"72,187.00","35.00","2,586.00","38.00","25,991.00","0.58","0.39","57.00","0.29","38.00","29,863.00",[L]Y|[L]R|[L]AC|[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]Q|[L/M]H|[M-REAL]t7t5|[L]Z|[L]AD|[L]AB|[L/M]J|[L]AA|[L/M]P|[M-REAL]L|[L]G|[L]X|[L]AA|[L/M]K|[L]AE|[L/M]N|[L]S|[L/M]T|[L]B|[L/M]R|[L/M]Q|[M-REAL]t16t3|[L]D|[L]AE|[L]W|[L/M]O|[L]P|[L]AC|[L/M]F|[M-REAL]D|[M-REAL]B|[L]R|[L]P|[L]L|[L]E|[L]Q|[L]AD|[L]AB|[L]C
112,"instance_433",1,Yes,"64,163.00","32.00","1,869.00","32.00","22,059.00","0.50","0.37","51.00","0.44","32.00","25,337.00",[M-REAL]A|[M-REAL]C|[L]H|[L/M]P|[L]W|[L]I|[L/M]E|[M-REAL]G|[L/M]H|[M-REAL]N|[L/M]O|[L]A|[L/M]R|[M-REAL]J|[M-REAL]L|[L/M]K|[L/M]X|[L]G|[L]Q|[L]L|[L/M]Y|[L]C|[L]G|[L/M]I|[L]J|[L]D|[L]I|[L]I|[L]F|[L]B|[L/M]Z|[M-REAL]W|[M-REAL]Q|[M-REAL]t16t3|[L/M]G|[L]N|[L]G|[L/M]H|[M-REAL]I|[L/M]G|[L]H|[L/M]H|[M-REAL]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
113,"instance_127",1,Yes,"23,532.00","24.00","763.00","35.00","6,572.00","0.68","0.56","54.00","0.60","35.00","10,332.00",[M-REAL]A|[M-REAL]C|[L]G|[L]K|[L]H|[L/M]E|[L/M]G|[L]A|[L/M]N|[L/M]H|[L]H|[L]Q|[L/M]I|[L]H|[L]B|[L/M]G|[L/M]H|[L]I|[L/M]P|[L/M]I|[L/M]G|[L]D|[L]G|[L/M]T|[L]I|[L/M]J|[L/M]O|[L/M]L|[M-REAL]K|[L/M]H|[L]C|[L]H|[L/M]I|[L/M]G|[M-REAL]H|[L/M]I|[L/M]R|[M-REAL]Q|[M-REAL]t16t3|[L/M]G|[M-REAL]H|[M-REAL]t7t5|[L/M]F|[M-REAL]D|[M-REAL]B
114,"instance_193",1,Yes,"45,296.00","30.00","1,352.00","32.00","14,920.00","0.54","0.41","51.00","0.47","32.00","18,661.00",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]R|[L/M]H|[M-REAL]P|[L/M]T|[M-REAL]R|[L/M]I|[M-REAL]N|[L]A|[L/M]O|[L]B|[L]I|[L]N|[L]G|[L/M]G|[L]F|[L/M]H|[L/M]Q|[L]P|[L]E|[L/M]I|[M-REAL]t16t3|[L]K|[L]I|[L/M]G|[L/M]H|[L]H|[L]H|[L/M]I|[L/M]G|[L/M]H|[M-REAL]t7t5|[L]C|[L]G|[L]D|[L]G|[L/M]J|[L/M]L|[M-REAL]K|[M-REAL]F|[M-REAL]D|[M-REAL]B
115,"instance_93",1,Yes,"35,864.00","27.00","978.00","32.00","11,037.00","0.58","0.47","51.00","0.56","32.00","14,406.00",[L/M]A|[L]I|[L]D|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[M-REAL]P|[L/M]T|[L]H|[L]K|[L/M]I|[L]F|[L/M]N|[M-REAL]G|[L/M]H|[L/M]I|[L]G|[L]B|[L/M]G|[L]I|[L/M]R|[L/M]H|[L]H|[L/M]O|[M-REAL]I|[L]E|[L/M]G|[L/M]H|[L]G|[L/M]Q|[M-REAL]t16t3|[L]M|[L/M]J|[L]P|[L/M]I|[L]G|[L/M]G|[M-REAL]H|[M-REAL]L|[M-REAL]K|[M-REAL]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
116,"instance_384",1,Yes,"65,315.00","33.00","1,668.00","32.00","21,835.00","0.48","0.35","51.00","0.38","32.00","24,531.00",[M-REAL]A|[L]N|[L]I|[L/M]C|[L/M]P|[M-REAL]T|[M-REAL]R|[L/M]Q|[M-REAL]t16t3|[M-REAL]E|[M-REAL]N|[L]I|[L]B|[L]H|[L/M]G|[L/M]H|[M-REAL]I|[L]A|[L/M]G|[L/M]H|[M-REAL]J|[M-REAL]L|[L/M]K|[M-REAL]I|[L/M]G|[L/M]O|[L/M]H|[M-REAL]t7t5|[L]D|[L/M]F|[M-REAL]D|[M-REAL]B|[L]M|[L]H|[L]J|[L]H|[L]R|[L]I|[L]G|[L]E|[L]T|[L]G|[L]G|[L]I|[L]I
117,"instance_3",1,Yes,"54,208.00","30.00","1,804.00","35.00","17,727.00","0.60","0.44","54.00","0.43","35.00","20,366.00",[M-REAL]A|[L]AA|[L/M]C|[M-REAL]E|[L/M]G|[L/M]P|[L/M]R|[M-REAL]J|[L]G|[L]B|[L/M]L|[L]R|[L]AC|[L/M]Y|[L/M]N|[L]Q|[L/M]O|[M-REAL]H|[L/M]I|[L]AB|[L]T|[L/M]G|[L]Q|[L]AE|[L/M]K|[L]A|[L/M]Z|[M-REAL]X|[L]AD|[L]E|[L]J|[L/M]W|[M-REAL]Q|[M-REAL]t16t3|[M-REAL]H|[M-REAL]t7t5|[L/M]F|[L]H|[L]I|[L]X|[L/M]D|[M-REAL]B|[L]H|[L]P|[L]H
118,"instance_69",1,Yes,"33,504.00","25.00","1,172.00","32.00","9,737.00","0.61","0.51","51.00","0.59","32.00","12,870.00",[M-REAL]A|[L/M]C|[M-REAL]P|[M-REAL]T|[L/M]R|[L/M]Q|[M-REAL]E|[L/M]J|[M-REAL]L|[L]D|[L/M]K|[M-REAL]AA|[L/M]AD|[L]P|[L]B|[L]AA|[L/M]G|[L/M]AE|[L]G|[L/M]H|[L]T|[L]H|[L]H|[L]E|[L/M]AC|[M-REAL]AB|[L/M]P|[L/M]N|[L]I|[L]L|[L/M]I|[L]A|[L/M]O|[L/M]T|[L/M]R|[L/M]G|[L]AB|[L/M]Q|[M-REAL]H|[M-REAL]t16t3|[M-REAL]t7t5|[L/M]F|[M-REAL]D|[M-REAL]B
119,"instance_498",1,Yes,"52,040.00","25.00","1,515.00","35.00","15,114.00","0.68","0.54","54.00","0.54","35.00","18,946.00",[M-REAL]A|[L]AA|[L/M]C|[L/M]E|[L/M]G|[M-REAL]J|[L]R|[L]AB|[L/M]L|[L/M]P|[M-REAL]T|[M-REAL]R|[L/M]Q|[L/M]AA|[L]S|[L/M]AD|[L/M]AE|[L/M]N|[M-REAL]AC|[M-REAL]AB|[L/M]P|[L]AE|[L/M]H|[L]A|[L]J|[L/M]T|[M-REAL]t7t5|[L]P|[L]AB|[L]S|[L]F|[L]R|[L]Q|[L]AD|[L]AC|[L/M]R|[L/M]K|[L/M]Q|[M-REAL]t16t3|[L/M]O|[M-REAL]F|[L]AC|[L/M]D|[L/M]B
120,"instance_398",1,Yes,"48,219.00","34.00","1,564.00","32.00","17,112.00","0.45","0.33","51.00","0.31","32.00","19,449.00",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]F|[L]AD|[L]Z|[L]K|[L/M]H|[L/M]N|[L/M]O|[L/M]I|[L/M]J|[M-REAL]G|[L/M]H|[M-REAL]t7t5|[L/M]M|[M-REAL]K|[M-REAL]F|[M-REAL]P|[M-REAL]T|[L/M]R|[M-REAL]Q|[M-REAL]t16t3|[L/M]D|[L]Y|[L]R|[L]AC|[L]G|[L]G|[L]AA|[L]Q|[L]Q|[L]AB|[L]C|[L]E|[L]T|[L]AE|[L]A|[L]P|[L/M]B|[L]X|[L]W|[L]P
121,"instance_240",1,Yes,"72,505.00","31.00","2,489.00","35.00","25,254.00","0.59","0.43","54.00","0.37","35.00","28,745.00",[M-REAL]A|[M-REAL]C|[L/M]E|[L/M]P|[M-REAL]J|[L]AB|[L/M]M|[L]AA|[L/M]R|[L]A|[L/M]Y|[L]J|[L]Y|[L/M]Z|[L]W|[L]AE|[L]H|[L]P|[L]O|[L]Q|[L]R|[L/M]N|[M-REAL]O|[L/M]X|[M-REAL]W|[L/M]Q|[M-REAL]t16t3|[L/M]G|[L/M]K|[L]X|[L]C|[L]AC|[L/M]H|[M-REAL]t7t5|[L]G|[L]Z|[L]B|[L]AD|[L]I|[L]W|[L]D|[L/M]F|[M-REAL]D|[M-REAL]B
122,"instance_265",1,Yes,"40,863.00","31.00","1,148.00","32.00","12,788.00","0.52","0.39","51.00","0.41","32.00","15,104.00",[M-REAL]A|[M-REAL]C|[L]Q|[L]G|[L/M]E|[L/M]G|[M-REAL]N|[L]K|[L]AE|[L/M]O|[M-REAL]P|[L]AC|[L]B|[L/M]T|[L/M]R|[L]D|[L/M]Q|[M-REAL]t16t3|[L]R|[L]F|[L]T|[L]P|[L/M]H|[L/M]I|[L]AA|[L]AD|[L]L|[L/M]G|[L]N|[L]AB|[L/M]H|[L/M]J|[L]P|[L/M]I|[M-REAL]G|[L]A|[L]C|[L/M]H|[M-REAL]L|[M-REAL]K|[M-REAL]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
123,"instance_365",1,Yes,"53,136.00","31.00","1,706.00","32.00","18,170.00","0.52","0.39","51.00","0.41","32.00","20,797.00",[M-REAL]A|[L/M]C|[M-REAL]E|[M-REAL]N|[L]X|[L/M]O|[L/M]P|[M-REAL]R|[M-REAL]X|[L/M]Y|[M-REAL]J|[L/M]L|[L]H|[L]Q|[L]H|[L]R|[L]H|[L]B|[L/M]G|[L]F|[L]E|[L/M]H|[L]A|[L/M]I|[L]N|[L]I|[L/M]K|[L/M]Z|[L]I|[L]I|[L]D|[L]G|[L]G|[L/M]G|[L/M]H|[L]J|[L]G|[L/M]W|[M-REAL]Q|[M-REAL]t16t3|[M-REAL]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
124,"instance_120",1,Yes,"51,601.00","31.00","1,608.00","32.00","17,300.00","0.52","0.39","51.00","0.41","32.00","21,318.00",[M-REAL]A|[L/M]C|[M-REAL]P|[L]I|[L]AA|[L/M]R|[L]AC|[L/M]Z|[L]B|[L]AB|[L]Q|[L]A|[L/M]Y|[L/M]E|[L/M]G|[L]D|[L]O|[L/M]H|[L]P|[L/M]N|[M-REAL]I|[M-REAL]X|[M-REAL]O|[M-REAL]W|[L/M]Q|[M-REAL]t16t3|[L/M]G|[L]P|[L]R|[L]K|[L]AE|[L]W|[L/M]J|[L]F|[L/M]H|[L]X|[L]T|[L]AD|[L/M]M|[M-REAL]K|[M-REAL]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
125,"instance_124",1,Yes,"64,999.00","34.00","2,103.00","35.00","23,519.00","0.53","0.37","54.00","0.29","35.00","25,494.00",[M-REAL]A|[L]P|[L/M]C|[M-REAL]E|[L]F|[L]R|[L/M]N|[M-REAL]J|[M-REAL]L|[L/M]K|[L]AA|[L/M]P|[L]AB|[L]Q|[L]M|[L]T|[L/M]T|[L]AD|[L/M]G|[L]AC|[L]AE|[L]AA|[L]Q|[L]AD|[L]T|[L]P|[L]D|[L]AC|[L/M]O|[L]E|[L/M]R|[L/M]Q|[M-REAL]t16t3|[M-REAL]H|[M-REAL]t7t5|[M-REAL]F|[M-REAL]D|[L/M]B|[L]A|[L]AE|[L]H|[L]J|[L]R|[L]AB
126,"instance_460",1,Yes,"64,687.00","31.00","1,904.00","35.00","20,761.00","0.59","0.43","54.00","0.37","35.00","23,131.00",[M-REAL]A|[M-REAL]C|[L]G|[L/M]E|[L]I|[L/M]P|[M-REAL]G|[L]S|[L/M]H|[M-REAL]J|[L]R|[L/M]M|[L/M]N|[L/M]I|[L]AE|[L/M]T|[M-REAL]G|[L/M]H|[M-REAL]t7t5|[L]D|[L]H|[L]J|[L/M]K|[L]AA|[L/M]O|[L]C|[L]B|[L]G|[L/M]F|[L]G|[L]G|[L]P|[L]I|[L]Q|[L]H|[L]A|[L/M]R|[L]AC|[L/M]Q|[M-REAL]t16t3|[M-REAL]D|[M-REAL]B|[L]AD|[L]AB
127,"instance_248",1,Yes,"40,839.00","32.00","1,501.00","35.00","14,980.00","0.58","0.41","54.00","0.31","35.00","17,666.00",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]T|[L/M]G|[L]AD|[L]AA|[L/M]J|[L]S|[L]F|[L/M]H|[M-REAL]t7t5|[L]AA|[L]E|[L]D|[L]AC|[L]R|[L]A|[L]P|[L/M]P|[L/M]R|[L]P|[L]R|[L/M]M|[L]AB|[L]C|[L/M]S|[L]AE|[L/M]K|[L/M]Q|[M-REAL]t16t3|[L]AD|[L]Q|[L]B|[L]AE|[L]AB|[L/M]N|[L]Q|[L/M]O|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]AC
128,"instance_224",1,Yes,"38,430.00","26.00","1,176.00","29.00","11,303.00","0.55","0.46","48.00","0.59","29.00","14,006.00",[L/M]A|[L]Q|[L/M]C|[M-REAL]P|[L/M]T|[M-REAL]R|[M-REAL]Q|[M-REAL]E|[L]D|[L/M]J|[L]F|[L/M]AA|[L/M]M|[M-REAL]G|[L/M]H|[L]H|[L]Q|[L/M]I|[L]R|[L/M]K|[M-REAL]N|[L]R|[L/M]O|[L]B|[L]P|[L/M]AC|[L/M]AE|[L]E|[L/M]AD|[L/M]AB|[L/M]P|[L/M]T|[L]G|[L]N|[L/M]G|[M-REAL]H|[M-REAL]R|[M-REAL]Q|[M-REAL]t16t3|[M-REAL]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
129,"instance_320",1,Yes,"80,234.00","32.00","2,370.00","35.00","27,297.00","0.58","0.41","54.00","0.31","35.00","29,607.00",[L/M]A|[L]AC|[L]T|[L/M]C|[M-REAL]E|[L]Q|[L]R|[L/M]N|[L/M]P|[L]AE|[L]E|[L]Q|[L/M]J|[M-REAL]G|[L/M]H|[M-REAL]t7t5|[M-REAL]L|[L]AD|[L/M]K|[M-REAL]T|[L]D|[L]G|[L]AB|[L]AA|[L]AD|[L/M]R|[L]P|[L]P|[L/M]Q|[M-REAL]t16t3|[M-REAL]O|[L]T|[L/M]F|[M-REAL]D|[L]AB|[L]O|[L]AC|[L]AA|[L]T|[L]R|[L]AE|[L/M]B|[L]M
130,"instance_22",1,Yes,"48,349.00","29.00","1,854.00","29.00","14,792.00","0.50","0.40","48.00","0.48","29.00","18,566.00",[L]Q|[L]R|[L/M]A|[M-REAL]C|[L]K|[L]Z|[L]O|[L/M]P|[M-REAL]T|[M-REAL]R|[M-REAL]Q|[L]M|[L]H|[L/M]AA|[L/M]AC|[L]X|[L]D|[L/M]E|[L/M]AD|[L/M]AE|[L/M]J|[M-REAL]L|[M-REAL]K|[L/M]G|[M-REAL]H|[M-REAL]t7t5|[M-REAL]N|[M-REAL]O|[M-REAL]AB|[L/M]P|[L/M]F|[L]Y|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]t16t3|[M-REAL]D|[L]W|[L]AB|[L/M]B|[L]C|[L]N|[L]T
131,"instance_42",1,Yes,"48,315.00","29.00","1,189.00","32.00","14,917.00","0.56","0.43","51.00","0.44","32.00","17,882.00",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]J|[L/M]L|[M-REAL]N|[L/M]O|[L]C|[L]Q|[L]H|[L/M]G|[L/M]H|[L/M]I|[L]B|[L/M]P|[L]I|[L]F|[L/M]T|[L/M]G|[L]A|[L]D|[L/M]H|[L/M]K|[L]H|[L]H|[L/M]I|[L]I|[L/M]R|[L]N|[L/M]G|[M-REAL]Q|[M-REAL]t16t3|[L]I|[L/M]H|[M-REAL]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]J|[L]G|[L]E|[L]G|[L]G
132,"instance_185",1,Yes,"56,040.00","30.00","2,264.00","32.00","21,379.00","0.55","0.41","51.00","0.38","32.00","24,101.00",[M-REAL]A|[M-REAL]C|[M-REAL]P|[M-REAL]R|[L/M]Y|[M-REAL]E|[L/M]J|[L]R|[L/M]M|[L]Q|[L/M]X|[L/M]G|[L/M]Z|[L]D|[L]P|[L]C|[L/M]K|[L]A|[L]E|[L]AE|[L/M]N|[L]AA|[L]F|[L/M]W|[L]AD|[L]X|[L]AC|[L]AB|[L]B|[L/M]O|[L/M]Q|[L]P|[L/M]H|[M-REAL]t16t3|[M-REAL]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]W|[L]Y|[L]R|[L]Z
133,"instance_161",1,Yes,"36,173.00","30.00","1,175.00","32.00","12,829.00","0.55","0.41","51.00","0.38","32.00","15,861.00",[M-REAL]A|[M-REAL]C|[L/M]E|[L]AB|[L]Y|[L]AD|[L]F|[L/M]J|[L]AE|[L]X|[L]H|[L]C|[L]W|[L/M]G|[L]Q|[L]A|[L]B|[L/M]H|[M-REAL]L|[L/M]K|[L]Q|[L/M]I|[L/M]P|[L]M|[L]O|[L/M]G|[M-REAL]H|[M-REAL]t7t5|[L/M]N|[L]R|[L/M]T|[L]Z|[L]AC|[L/M]R|[M-REAL]O|[M-REAL]F|[M-REAL]Q|[M-REAL]t16t3|[L/M]D|[M-REAL]B|[L]P|[L]AA
