Result of replaying M4.tpn on Process 3 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
29,"instance_203",1,Yes,"2,422.00","57.00","202.00","72.00","1,815.00","0.66","0.30","82.00","0.43","72.00","1,954.00",[M-REAL]A|[L]R|[L]E|[L/M]C|[M-REAL]t2t4|[L/M]E|[M-REAL]R|[M-REAL]T|[L]A|[L]H|[L/M]S|[L]Y|[L]W|[L]G|[L/M]F|[M-REAL]W|[L]U|[L/M]Z|[M-REAL]Y|[L]E|[L/M]X|[L]Z|[L/M]E|[L/M]M|[L/M]O|[M-REAL]N|[L]R|[L/M]F|[L]F|[L]N|[L]W|[L/M]W|[L/M]Z|[M-REAL]Y|[L]R|[L/M]X|[M-REAL]E|[M-REAL]R|[L/M]T|[L]B|[L]Z|[L]F|[L/M]S|[L/M]F|[L/M]W|[L]K|[L/M]Z|[L/M]Y|[L]F|[L]Z|[L]F|[L/M]X|[L]W|[L]Y|[L/M]E|[L]Y|[L]W|[L]W|[L]Y|[L/M]R|[L/M]U|[M-REAL]S|[L]X|[L]E|[L]K|[L/M]F|[M-REAL]W|[L]Y|[L]X|[L]X|[L]E|[L]N|[L]G|[L]S|[L]H|[L]S|[L/M]Y|[L/M]Z|[L/M]X|[L/M]E|[L/M]M|[L/M]P|[M-REAL]N|[M-REAL]F|[M-REAL]t5t3|[L]T|[L/M]D|[M-REAL]B
30,"instance_298",1,Yes,"2,504.00","56.00","194.00","79.00","1,795.00","0.79","0.37","89.00","0.39","79.00","1,900.00",[L/M]A|[L]E|[L]Y|[L]Y|[L]R|[L]W|[L]F|[L]W|[L/M]C|[M-REAL]t2t4|[L]AO|[L]Z|[L]G|[L/M]E|[L]E|[L/M]M|[L/M]O|[L]P|[L/M]N|[L/M]F|[M-REAL]W|[L]U|[L/M]Y|[L/M]Z|[L/M]X|[L/M]E|[L/M]M|[L/M]P|[M-REAL]N|[M-REAL]F|[L]S|[L/M]W|[L/M]Z|[L]H|[L/M]Y|[L/M]X|[L]Z|[L/M]E|[M-REAL]t4t6|[L/M]G|[L]AB|[L/M]I|[M-REAL]H|[L/M]L|[L]W|[L]Y|[L]AQ|[L]X|[L]C|[L]I|[L]AH|[L]F|[L]M|[L]N|[L]F|[L/M]G|[L]W|[L]H|[L]E|[L/M]J|[L/M]H|[L]G|[L/M]L|[L/M]G|[L/M]J|[L/M]H|[M-REAL]t7t5|[L]AF|[L]H|[L]N|[L]L|[L]X|[L]F|[L]D|[L]AK|[L]AN|[L]AL|[L]Z|[L]AP|[L]X|[L]AA|[L/M]F|[M-REAL]t5t3|[L]AG|[L]I|[L/M]D|[L/M]B
31,"instance_430",1,Yes,"2,302.00","63.00","192.00","73.00","1,813.00","0.64","0.24","83.00","0.32","73.00","1,886.00",[L/M]A|[L/M]C|[M-REAL]t2t4|[L/M]E|[L]C|[L]AR|[L/M]M|[L]AB|[L/M]O|[M-REAL]N|[L/M]F|[M-REAL]W|[L]D|[L]AP|[L/M]Y|[M-REAL]Z|[L/M]X|[L/M]E|[M-REAL]t4t6|[M-REAL]G|[L/M]J|[L]C|[L/M]H|[M-REAL]t7t5|[L]AL|[L]AN|[L]D|[L]AD|[L]Z|[L]AM|[L/M]F|[M-REAL]t5t3|[L]AB|[L]AD|[L]AA|[L]AQ|[L/M]D|[L]N|[L]AP|[L]AC|[L]N|[L]AL|[L]AE|[L]AA|[L]AD|[L]AE|[L]AC|[L]D|[L]AB|[L]C|[L/M]AK|[M-REAL]AM|[L/M]AL|[L/M]AO|[L]M|[L/M]AQ|[M-REAL]AP|[L]F|[L]AC|[L/M]C|[L]AQ|[L]AK|[L]AO|[L/M]AA|[M-REAL]t26t28|[L]AK|[L]AO|[L]AM|[L]AO|[L]O|[L]G|[L]AP|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L]AK|[L]AN|[L]AL|[L]AP|[L]AC|[L]E|[L]AD|[L]W|[L/M]B
32,"instance_212",1,Yes,"2,478.00","68.00","209.00","76.00","1,994.00","0.65","0.21","86.00","0.22","76.00","2,070.00",[L/M]A|[L/M]C|[L/M]AA|[M-REAL]t26t31|[M-REAL]AF|[L]AA|[L/M]AH|[M-REAL]AG|[M-REAL]t32t27|[M-REAL]AB|[L]E|[L]S|[L/M]D|[L/M]AK|[L]N|[L]AE|[L]AL|[L]AO|[L]AP|[L]AN|[L]P|[L]AP|[L]AQ|[L]X|[L]AC|[L]AD|[L/M]AN|[L]W|[L]AC|[L]AD|[L]AB|[L]E|[L]W|[L]S|[L]AD|[L]B|[L]AA|[L]X|[L]F|[L/M]AL|[L/M]AO|[M-REAL]AQ|[L/M]AP|[L/M]C|[M-REAL]t2t4|[L]Y|[L]T|[L]AG|[L]F|[L]AB|[L]F|[L/M]E|[L]R|[L/M]M|[L/M]O|[L/M]N|[L]AC|[L]C|[L]Z|[L]AL|[L]X|[L]R|[L]V|[L]D|[L]Y|[L]AB|[L]E|[L]M|[L/M]F|[M-REAL]t5t3|[L]D|[L]AK|[L]AN|[L]Y|[L]AR|[L]AO|[L]AQ|[L]W|[L]C|[L]AF|[L]Z|[L/M]D|[M-REAL]B|[L]AK|[L]Z
33,"instance_79",1,Yes,"2,298.00","58.00","198.00","69.00","1,721.00","0.63","0.27","79.00","0.38","69.00","1,835.00",[M-REAL]A|[L]R|[L]Z|[L/M]C|[M-REAL]t2t4|[L/M]E|[L/M]M|[L/M]O|[L/M]N|[L/M]F|[M-REAL]t5t3|[L/M]D|[M-REAL]AK|[L/M]AN|[L/M]AL|[M-REAL]AO|[L]R|[L]AD|[L/M]AR|[M-REAL]AP|[L/M]C|[M-REAL]t2t4|[L/M]E|[M-REAL]R|[L]A|[L]Y|[L]S|[L]F|[L]Z|[L]AL|[L/M]U|[L]E|[L/M]S|[L]X|[L]AQ|[L]AF|[L]D|[L/M]F|[M-REAL]t5t3|[L/M]D|[L]Y|[L]AN|[L]AO|[L]AC|[L]AK|[L]N|[L]F|[L]AI|[L/M]AK|[M-REAL]AM|[L]D|[L/M]AL|[L/M]AO|[M-REAL]AQ|[L]AG|[L/M]AP|[L/M]C|[L]C|[L/M]AA|[M-REAL]t26t31|[L/M]AF|[M-REAL]AH|[L]AQ|[L/M]AG|[M-REAL]t32t27|[L]AJ|[L]V|[L]W|[L]AH|[L]P|[L]AB|[L]AK|[L]W|[L]AO|[L]AP|[L]AP|[L]E|[L]AA|[L]M|[L]X|[L/M]AB|[M-REAL]D|[L]AM|[L/M]B
34,"instance_112",1,Yes,"2,370.00","62.00","211.00","72.00","1,869.00","0.65","0.24","82.00","0.31","72.00","1,968.00",[M-REAL]A|[L]F|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L]D|[L/M]AC|[L]H|[L]L|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L]AL|[L/M]D|[L/M]AK|[M-REAL]AM|[M-REAL]AL|[L]F|[L]AB|[L/M]AO|[L/M]AQ|[M-REAL]AP|[L]G|[L/M]C|[M-REAL]t2t4|[L/M]E|[L/M]R|[L]J|[L/M]V|[M-REAL]S|[L]L|[L]G|[L]I|[L]I|[L]E|[L/M]F|[L]L|[L]G|[L]L|[L]I|[L]G|[L]B|[L]H|[L]L|[L/M]W|[L]AP|[L]O|[L]J|[L/M]Y|[L/M]Z|[L]H|[L]H|[L]I|[L]W|[L]L|[L/M]X|[L/M]E|[L]J|[L/M]R|[L]Y|[L]G|[L]W|[L]Z|[L]X|[L]S|[L]AM|[L]G|[L/M]V|[L]H|[L]Y|[L]E|[L]Z|[L]A|[L/M]S|[L]H|[L/M]F|[M-REAL]t5t3|[M-REAL]D|[M-REAL]B|[L]H|[L]X|[L]M|[L]G|[L]N
35,"instance_31",1,Yes,"2,459.00","63.00","205.00","76.00","1,896.00","0.72","0.27","86.00","0.28","76.00","1,998.00",[L]F|[L]C|[L]M|[L]E|[L]AK|[L]AD|[L]AP|[L/M]A|[L]AK|[L]AN|[L]AO|[L]AQ|[L]AQ|[L]AP|[L/M]C|[M-REAL]t2t4|[L]AA|[L]AN|[L]AC|[L]X|[L]AD|[L/M]E|[L]AC|[L]H|[L]N|[L]AR|[L]AC|[L]AM|[L]AO|[L]D|[L]C|[L]N|[L]AA|[L/M]M|[L/M]P|[L]AL|[L/M]N|[L]G|[L]Z|[L]Y|[L]X|[L]AE|[L]AL|[L]AK|[L]O|[L]F|[L]C|[L]AD|[L]D|[L/M]F|[M-REAL]W|[L]M|[L/M]Y|[L/M]Z|[L/M]X|[L]M|[L/M]E|[M-REAL]M|[L/M]Q|[M-REAL]N|[L]AB|[L/M]F|[L/M]W|[L/M]Z|[L]E|[L]W|[L/M]Y|[M-REAL]X|[L]I|[L]F|[L]D|[L]AB|[L]AL|[L]AO|[L]AP|[L]W|[L/M]E|[M-REAL]M|[L/M]O|[L/M]N|[M-REAL]F|[M-REAL]t5t3|[L/M]D|[L/M]B
36,"instance_67",1,Yes,"2,349.00","58.00","245.00","69.00","1,716.00","0.64","0.27","79.00","0.36","69.00","1,828.00",[M-REAL]A|[L/M]C|[L/M]AA|[M-REAL]t26t31|[L/M]AF|[L]D|[L/M]AI|[L/M]AG|[L/M]AJ|[L/M]AF|[M-REAL]AH|[L]AR|[L]M|[L/M]AG|[M-REAL]t32t27|[L/M]AB|[L]N|[L]P|[L/M]D|[L]H|[L]X|[L]Z|[L]AO|[L]AC|[L]AI|[L]E|[L]AP|[L]E|[L]E|[L]K|[L]AK|[L]W|[L]F|[L]Y|[L]C|[L]O|[L]P|[L]E|[L]D|[L/M]AK|[L/M]AN|[L/M]AL|[M-REAL]AO|[L]C|[L]F|[L/M]AQ|[L/M]AP|[L/M]C|[M-REAL]t2t4|[M-REAL]E|[L]B|[L]AP|[L]AB|[L]X|[L/M]M|[M-REAL]O|[L]AK|[L]AM|[L]AL|[L]AO|[L]AQ|[L]AD|[L]G|[L/M]N|[L]A|[L]AO|[L/M]F|[M-REAL]W|[L]AL|[L/M]Y|[L]AN|[L/M]Z|[M-REAL]X|[M-REAL]E|[L]W|[L/M]M|[M-REAL]O|[L/M]N|[L/M]F|[M-REAL]t5t3|[L/M]D|[M-REAL]B|[L]AA
37,"instance_217",1,Yes,"2,536.00","66.00","255.00","72.00","2,076.00","0.61","0.20","82.00","0.24","72.00","2,160.00",[M-REAL]A|[L]G|[L]AA|[L]AD|[L]E|[L]AB|[L]D|[L]H|[L]H|[L]AL|[L]L|[L]T|[L]Z|[L]L|[L]AP|[L/M]C|[M-REAL]t2t4|[L]G|[L]G|[L]W|[L]AR|[L/M]E|[M-REAL]t4t6|[L]L|[L]J|[L]F|[L/M]G|[L]C|[L/M]K|[M-REAL]H|[M-REAL]t7t5|[L]AK|[L/M]F|[L]G|[L/M]W|[L]Y|[L]E|[L/M]Y|[L]J|[L]G|[L]K|[L]H|[L]K|[L]F|[L/M]Z|[L]X|[L]Z|[L]F|[L]H|[L]AO|[L]X|[L/M]X|[L]S|[L]A|[L]K|[L]AM|[L]G|[L]G|[L]L|[L/M]E|[M-REAL]t4t6|[M-REAL]G|[L]R|[L/M]I|[L]H|[L/M]H|[L/M]L|[M-REAL]G|[L]AC|[L/M]K|[L]H|[L/M]H|[M-REAL]t7t5|[M-REAL]F|[M-REAL]t5t3|[L]H|[L]G|[L]L|[L]J|[L]W|[L]Y|[L/M]D|[L/M]B
38,"instance_74",1,Yes,"2,317.00","61.00","214.00","68.00","1,810.00","0.60","0.22","78.00","0.31","68.00","1,875.00",[L/M]A|[L/M]C|[M-REAL]t2t4|[L]B|[L/M]E|[M-REAL]M|[L]AL|[L/M]P|[L/M]N|[L]N|[L]E|[L]X|[L]N|[L]AL|[L]H|[L]AC|[L]E|[L/M]F|[M-REAL]t5t3|[L/M]D|[M-REAL]AK|[L]AC|[L]AB|[L]G|[L]AE|[L]AO|[L]AD|[L]AD|[L]Z|[L]F|[L/M]AM|[M-REAL]AL|[L]L|[L]M|[L/M]AO|[M-REAL]AQ|[L]AM|[L]N|[L]W|[L/M]AP|[L/M]C|[M-REAL]t2t4|[M-REAL]E|[L]F|[L]G|[L/M]M|[L/M]O|[M-REAL]N|[L]O|[L/M]F|[L/M]W|[L/M]Y|[L/M]Z|[L]D|[L]E|[L/M]X|[M-REAL]E|[L/M]M|[M-REAL]O|[M-REAL]N|[L]Y|[L]AK|[L/M]F|[M-REAL]t5t3|[L]Z|[L]Y|[L]AP|[L/M]D|[M-REAL]B|[L]W|[L]M|[L]I|[L]H|[L]J|[L]AR|[L]AR|[L]AK|[L]X|[L]O|[L]C|[L]AA|[L]E
39,"instance_332",1,Yes,"2,605.00","65.00","218.00","73.00","2,109.00","0.68","0.22","83.00","0.21","73.00","2,192.00",[L/M]A|[M-REAL]C|[L]D|[L]AC|[L]AQ|[L]G|[L/M]AA|[M-REAL]t26t28|[L/M]AC|[L]AB|[L/M]AD|[L]C|[L/M]AE|[M-REAL]AC|[L]AM|[L/M]AD|[L]AL|[L]AK|[L]L|[L]E|[L]AL|[L]AO|[L]AR|[L]F|[L]AB|[L]G|[L]H|[L]G|[L]I|[L]H|[L]L|[L]F|[L]I|[L]H|[L]L|[L]B|[L]E|[L/M]AE|[L]H|[L]C|[L]C|[L]AK|[L]AM|[L]AP|[L/M]AC|[L]AQ|[L]AP|[L]C|[L/M]AD|[L]J|[L]AL|[L]N|[L]D|[L]D|[L]AK|[L]AN|[L]P|[L]AO|[L]D|[L]AP|[L]AO|[L]AD|[L/M]AE|[L/M]AC|[L/M]AD|[L]G|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B|[L]AD|[L]AC|[L]AC|[L]I|[L]M|[L]AE|[L]AA
40,"instance_103",1,Yes,"2,500.00","65.00","229.00","72.00","2,010.00","0.68","0.21","82.00","0.18","72.00","2,097.00",[L/M]A|[L/M]C|[L/M]AA|[M-REAL]t26t28|[M-REAL]AC|[L]D|[L/M]AD|[L/M]AE|[L]AD|[L]B|[L]AM|[L/M]AC|[L/M]AD|[L]AJ|[L]AC|[L]D|[L/M]AE|[L]W|[L]F|[L/M]AC|[L]AF|[L]AB|[L]AG|[L]D|[L]T|[L]S|[L]AG|[L]X|[L]AQ|[L]Q|[L]E|[L]C|[L]AO|[L]AG|[L]AO|[L]M|[L]Z|[L]AP|[L]X|[L]E|[L]AH|[L]H|[L]F|[L]Z|[L]W|[L]E|[L]R|[L]AP|[L]AK|[L]F|[L]AC|[L]AK|[L]AA|[L]AM|[L]N|[L]AR|[L]Y|[L]Y|[L]AE|[L]C|[L]AF|[L]AH|[L]AJ|[L/M]AD|[L]G|[L/M]AE|[M-REAL]AC|[L]AL|[L]AF|[L]I|[L]AL|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AH|[L]AC
41,"instance_220",1,Yes,"2,182.00","50.00","176.00","62.00","1,645.00","0.64","0.31","72.00","0.45","62.00","1,760.00",[L/M]A|[L/M]C|[M-REAL]t2t4|[L]R|[L]M|[L]H|[L]Z|[L/M]E|[M-REAL]t4t6|[M-REAL]G|[L]Y|[L/M]K|[L]K|[L]E|[L]N|[L]L|[L]G|[L/M]H|[L/M]L|[L/M]G|[M-REAL]I|[L]F|[L]W|[L/M]H|[M-REAL]t7t5|[L/M]F|[L/M]W|[L/M]Y|[L/M]Z|[L]R|[L]E|[L]B|[L]Q|[L]Y|[L]Z|[L]X|[L]W|[L]J|[L]Y|[L]F|[L]X|[L/M]X|[M-REAL]E|[L]O|[L]S|[L/M]M|[M-REAL]O|[L/M]N|[L]N|[L/M]F|[L]U|[L/M]W|[M-REAL]Y|[M-REAL]Z|[L/M]X|[L]E|[L]F|[L]W|[L]Z|[L/M]E|[L]G|[L/M]M|[L/M]Q|[M-REAL]N|[L]X|[L/M]F|[M-REAL]W|[L/M]Y|[L/M]Z|[M-REAL]X|[L/M]E|[M-REAL]R|[L/M]U|[L/M]S|[M-REAL]F|[M-REAL]t5t3|[L/M]D|[M-REAL]B
42,"instance_281",1,Yes,"2,441.00","49.00","196.00","64.00","1,716.00","0.67","0.34","74.00","0.45","64.00","1,839.00",[M-REAL]A|[M-REAL]C|[M-REAL]AA|[M-REAL]t26t28|[L]F|[L]F|[L]D|[L/M]AC|[L]R|[L/M]AD|[L/M]AE|[L]F|[L]AD|[L/M]AC|[L]N|[L/M]AD|[L]C|[L/M]AE|[L]AA|[L]Z|[L]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]AK|[L/M]AN|[L]C|[L/M]AL|[L/M]AO|[L/M]AQ|[M-REAL]AP|[M-REAL]C|[M-REAL]t2t4|[L]N|[L/M]E|[L/M]M|[L/M]P|[M-REAL]N|[M-REAL]F|[L]B|[L/M]W|[L/M]Y|[L/M]Z|[L]O|[L]E|[L]M|[L]X|[L]AP|[L]W|[L]Y|[L]AO|[L/M]X|[L/M]E|[L]AC|[L]AD|[L]AK|[L]C|[L]D|[L]AN|[L]AL|[L]AQ|[L/M]R|[L]U|[L]E|[L]AP|[L/M]V|[L/M]S|[L/M]F|[M-REAL]t5t3|[M-REAL]D|[M-REAL]B|[L]S|[L]A
43,"instance_466",1,Yes,"2,144.00","58.00","161.00","67.00","1,669.00","0.67","0.25","77.00","0.27","67.00","1,760.00",[L/M]A|[L/M]C|[L]AL|[L]E|[L]AE|[L]G|[L]AQ|[L]AB|[L/M]AA|[M-REAL]t26t28|[L]Y|[L]H|[L]E|[L]G|[L]J|[L]X|[L]F|[L]W|[L]Z|[L]AO|[L]AE|[L]E|[L/M]AC|[L]G|[L]I|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L]AK|[L]L|[L]G|[L]B|[L]H|[L]Y|[L/M]D|[M-REAL]AK|[L]AC|[L/M]AN|[L]AB|[L/M]AL|[L]D|[L/M]AO|[L/M]AR|[L/M]AP|[L/M]C|[L]W|[L]D|[L]AD|[L]X|[L]I|[L]AD|[L]AE|[L]AC|[L]Z|[L]AK|[L]AM|[L/M]AA|[M-REAL]t26t28|[L]F|[L]AD|[L/M]AC|[L]C|[L]H|[L]AP|[L/M]AD|[L]H|[L/M]AE|[L]F|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B|[L]I|[L]AC
44,"instance_421",1,Yes,"2,127.00","44.00","155.00","63.00","1,533.00","0.71","0.40","73.00","0.51","63.00","1,645.00",[L/M]A|[L/M]C|[M-REAL]t2t4|[L/M]E|[M-REAL]t4t6|[L]I|[L]J|[L/M]G|[L]L|[L]G|[L]G|[L]H|[L/M]I|[L/M]H|[M-REAL]t7t5|[L/M]F|[L]H|[L/M]W|[L/M]Y|[L]H|[L/M]Z|[M-REAL]X|[L/M]E|[M-REAL]t4t6|[L/M]G|[L/M]J|[L/M]H|[L/M]L|[L]D|[L/M]G|[L]G|[L]G|[L]L|[L]G|[L/M]I|[L/M]H|[L]I|[L]K|[L/M]L|[M-REAL]G|[L/M]K|[L/M]H|[L/M]L|[L/M]G|[M-REAL]I|[L]W|[L]F|[L/M]H|[M-REAL]t7t5|[L]H|[L]E|[L]H|[L]G|[L]J|[L]L|[L]G|[L]L|[L/M]F|[M-REAL]W|[L]H|[L]L|[L]L|[L]K|[L/M]Z|[L]J|[L/M]Y|[L/M]X|[M-REAL]E|[L/M]R|[L/M]U|[L/M]S|[M-REAL]F|[M-REAL]t5t3|[M-REAL]D|[L]X|[L/M]B
45,"instance_261",1,Yes,"2,307.00","51.00","216.00","64.00","1,693.00","0.72","0.31","74.00","0.33","64.00","1,779.00",[M-REAL]A|[L/M]C|[M-REAL]t2t4|[L]AQ|[L/M]E|[L]S|[L/M]R|[L/M]T|[L/M]S|[L]Y|[L]AN|[L/M]F|[M-REAL]W|[L]D|[L]AL|[L/M]Y|[L]AP|[L]AP|[L]C|[L]E|[L]T|[L]G|[L]W|[L]F|[L/M]Z|[L/M]X|[L/M]E|[L]AC|[L]X|[L]AR|[L]T|[L]AK|[L]W|[L]AO|[L]H|[L]R|[L]E|[L/M]M|[L/M]Q|[M-REAL]N|[L]F|[L/M]F|[L/M]W|[L/M]Y|[L/M]Z|[L/M]X|[L]D|[L/M]E|[L]N|[L]AL|[L]K|[L]Z|[L]B|[L]AK|[L]AN|[L]AO|[L]AE|[L/M]R|[M-REAL]T|[L]A|[L]C|[L]AA|[L]AD|[L/M]S|[L]AC|[L]AD|[L]AB|[L]D|[L/M]F|[M-REAL]t5t3|[M-REAL]D|[M-REAL]B
46,"instance_468",1,Yes,"2,147.00","50.00","153.00","61.00","1,592.00","0.68","0.30","71.00","0.34","61.00","1,730.00",[M-REAL]A|[L]H|[L/M]C|[M-REAL]t2t4|[L/M]E|[M-REAL]R|[L]Y|[L/M]U|[L/M]S|[L/M]F|[L]F|[L/M]W|[L/M]Y|[M-REAL]Z|[L/M]X|[L/M]E|[M-REAL]t4t6|[L]F|[L]D|[L/M]G|[L/M]K|[L/M]H|[M-REAL]t7t5|[L/M]F|[M-REAL]W|[L]G|[L]H|[L/M]Y|[L/M]Z|[L]H|[L/M]X|[L]I|[L/M]E|[M-REAL]M|[L]G|[L/M]P|[L]T|[L/M]N|[L]Z|[L]W|[L]R|[L]Z|[L]X|[L]S|[L/M]F|[M-REAL]t5t3|[M-REAL]D|[L]Z|[L]H|[L]A|[L]L|[L]G|[L]K|[L]L|[L]I|[L]H|[L]L|[L]M|[L]K|[L]L|[L]G|[L]G|[L]Y|[L]W|[L]W|[L/M]B|[L]E|[L]R|[L]X|[L]E|[L]J
47,"instance_383",1,Yes,"2,551.00","44.00","224.00","61.00","1,754.00","0.74","0.38","71.00","0.43","61.00","1,863.00",[L/M]A|[L]AC|[L/M]C|[M-REAL]t2t4|[L]X|[L]AO|[L/M]E|[L/M]R|[L/M]T|[L/M]S|[L]Z|[L/M]F|[L]C|[L/M]W|[L]AR|[L/M]Y|[L/M]Z|[L/M]X|[L/M]E|[L/M]R|[L]M|[L]O|[L]AP|[L]N|[L]E|[L]E|[L/M]T|[L]D|[L]C|[L]AO|[L]AL|[L]AA|[L]AD|[L/M]S|[L]AB|[L]W|[L/M]F|[M-REAL]t5t3|[M-REAL]D|[L/M]AK|[L/M]AM|[L/M]AL|[M-REAL]AO|[L]W|[L/M]AR|[L/M]AP|[M-REAL]C|[M-REAL]t2t4|[M-REAL]E|[M-REAL]M|[L/M]P|[L]F|[L]AK|[L]X|[L]D|[L]S|[L]F|[L]Z|[L/M]N|[L]E|[L/M]F|[M-REAL]t5t3|[L]Y|[L]Y|[L]M|[L/M]D|[L]V|[L]R|[L]AN|[L/M]B
48,"instance_423",1,Yes,"2,134.00","44.00","176.00","62.00","1,557.00","0.76","0.39","72.00","0.42","62.00","1,647.00",[L/M]A|[L]H|[L]AA|[L]AC|[L]AD|[L]AE|[L]AC|[L/M]C|[M-REAL]t2t4|[L]J|[L]AB|[L/M]E|[L]AP|[L]AK|[L]I|[L]H|[L]AL|[L]G|[L]AQ|[L]G|[L]D|[L]AD|[L/M]M|[L/M]P|[L/M]N|[L/M]F|[L/M]W|[L]L|[L/M]Y|[L/M]Z|[L/M]X|[M-REAL]E|[M-REAL]t4t6|[L/M]G|[M-REAL]I|[L]AM|[L]D|[L/M]H|[L/M]L|[L/M]G|[L/M]J|[L]L|[L]E|[L]C|[L/M]H|[M-REAL]L|[L]F|[L]AO|[L]Y|[L/M]G|[L]X|[L]E|[L]Z|[L/M]I|[L]L|[L/M]H|[L/M]L|[L/M]G|[L]K|[L/M]J|[L/M]H|[M-REAL]t7t5|[L]W|[L]J|[L]G|[L/M]F|[M-REAL]t5t3|[M-REAL]D|[L]H|[L/M]B
49,"instance_448",1,Yes,"1,791.00","50.00","130.00","62.00","1,395.00","0.71","0.31","72.00","0.32","62.00","1,477.00",[M-REAL]A|[L]AR|[L]AA|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L]AF|[L]AH|[L]AL|[L]AJ|[L]AE|[L]AN|[L]AA|[L]AG|[L/M]AC|[L/M]AD|[M-REAL]AE|[L]D|[L]AH|[L/M]AC|[L]AH|[L]AL|[L]D|[L]AE|[L]AQ|[L]C|[L/M]AD|[L]AK|[L]AG|[L]D|[L]AO|[L]AK|[L]AN|[L]AG|[L]AF|[L/M]AE|[L]B|[L]A|[L]C|[L]AP|[L/M]AC|[L/M]AD|[L/M]AE|[L]AB|[L]AB|[L]AE|[L/M]AC|[L/M]AD|[L]AD|[L]AO|[L]AC|[L/M]AE|[L/M]AC|[L/M]AD|[L]AD|[L]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[L]AC|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[L]AF|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AP|[L]AC
50,"instance_4",1,Yes,"1,797.00","53.00","171.00","57.00","1,429.00","0.57","0.21","67.00","0.30","57.00","1,505.00",[M-REAL]A|[L]AD|[L/M]C|[M-REAL]AA|[M-REAL]t26t28|[L]Y|[L/M]AC|[M-REAL]AD|[L]AP|[L]D|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[L]AR|[L]R|[L/M]AB|[L/M]D|[M-REAL]AK|[L]R|[L]W|[L/M]AM|[M-REAL]AL|[L]AC|[L/M]AO|[L/M]AQ|[L]E|[L]AK|[L]U|[L]W|[L]AA|[L]AD|[L]F|[L]Z|[L]Z|[L/M]AP|[L]E|[L]AO|[L]AL|[L]F|[L]AB|[L]Y|[L]X|[L]U|[L]R|[L]D|[L]F|[L]C|[L]S|[L]X|[L]S|[L]T|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]AL|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[L]E|[L]AK|[L]A|[L]S|[L]AM|[L/M]B
51,"instance_54",1,Yes,"1,936.00","51.00","163.00","60.00","1,500.00","0.67","0.27","70.00","0.30","60.00","1,584.00",[L/M]A|[L]AQ|[L]H|[L]AO|[L]AC|[L]D|[L]AN|[L]AB|[L]AL|[L]AK|[L]AL|[L]D|[L]AK|[L]AN|[L]AD|[L]AP|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L]D|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L]AA|[L/M]D|[L/M]AK|[L]AP|[L]C|[L]AQ|[L]AD|[L]C|[L]E|[L]G|[L]J|[L]AB|[L]F|[L]AL|[L]AD|[L/M]AM|[L/M]AL|[L]AD|[L]C|[L]AC|[L]AK|[L]AO|[L/M]AO|[L/M]AQ|[M-REAL]AP|[M-REAL]C|[M-REAL]AA|[M-REAL]t26t28|[L/M]AC|[M-REAL]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[L]AP|[L/M]AB|[L]AM|[L/M]D|[L]AO|[L]AQ|[L]AP|[L]C|[L]AA|[L]AA|[L/M]B
