Result of replaying M9.tpn on Process 6 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
160,"instance_153",1,Yes,"1,144.00","29.00","101.00","50.00","704.00","0.74","0.56","66.00","0.64","50.00","860.00",[M-REAL]A|[L/M]C|[M-REAL]G|[L]D|[L/M]J|[L/M]I|[L]J|[L/M]H|[L/M]D|[L]M|[L]K|[L]L|[L]A|[L]G|[L]F|[L]AW|[L/M]K|[L/M]N|[L/M]L|[L]H|[L/M]C|[L/M]G|[L/M]J|[M-REAL]I|[M-REAL]H|[M-REAL]D|[L]AX|[L/M]K|[L/M]N|[L/M]L|[L]F|[L/M]C|[L]AV|[L/M]G|[M-REAL]J|[L]I|[L]L|[L/M]I|[L/M]H|[L/M]D|[L/M]K|[L/M]M|[M-REAL]L|[L/M]C|[L/M]E|[M-REAL]F|[L/M]D|[L]C|[L/M]O|[L/M]Q|[L/M]R|[L/M]P|[L/M]X|[L/M]AU|[M-REAL]AW|[M-REAL]AX|[M-REAL]AV|[L]D|[L]E|[L/M]Y|[L/M]B
161,"instance_155",1,Yes,"1,790.00","34.00","154.00","51.00","1,134.00","0.74","0.49","67.00","0.51","51.00","1,277.00",[L/M]A|[L/M]C|[L/M]G|[L]D|[L/M]J|[L/M]I|[L/M]H|[L/M]D|[M-REAL]K|[L]C|[L]E|[L]F|[L/M]N|[L/M]L|[M-REAL]C|[L/M]E|[L/M]F|[M-REAL]D|[L]J|[L]B|[L]F|[L]L|[L]C|[L]AC|[L]G|[L/M]K|[L]Z|[L]H|[L]E|[L]I|[L/M]N|[L/M]L|[L/M]C|[M-REAL]E|[M-REAL]F|[L/M]D|[L]N|[L]N|[L]L|[L]C|[L]K|[L]K|[L]AA|[L/M]O|[L/M]S|[L/M]V|[L/M]T|[L/M]P|[L/M]X|[M-REAL]Z|[M-REAL]AC|[L/M]AB|[M-REAL]AA|[L]D|[L/M]AD|[L]D|[L/M]AE|[L/M]Y|[M-REAL]B|[L]K
162,"instance_107",1,Yes,"1,635.00","32.00","145.00","44.00","995.00","0.64","0.47","60.00","0.64","44.00","1,171.00",[L/M]A|[M-REAL]C|[L]B|[L]N|[L/M]E|[L]AQ|[L/M]F|[M-REAL]D|[L]X|[L/M]K|[L/M]N|[L]O|[L/M]L|[L]J|[L]R|[L]K|[L/M]C|[L/M]G|[M-REAL]J|[L/M]I|[L/M]H|[L/M]D|[M-REAL]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[M-REAL]M|[M-REAL]L|[L]I|[L]G|[L]D|[L]C|[L/M]C|[M-REAL]G|[M-REAL]I|[L/M]J|[L/M]H|[L/M]D|[M-REAL]O|[M-REAL]Q|[M-REAL]R|[M-REAL]P|[M-REAL]X|[L/M]AF|[L]P|[L]AT|[L/M]AP|[L]Q|[L/M]AS|[L]L|[L/M]AR|[M-REAL]AT|[M-REAL]AQ|[L/M]AG|[L/M]Y|[M-REAL]B
163,"instance_25",1,Yes,"787.00","16.00","75.00","52.00","425.00","0.85","0.76","68.00","0.85","52.00","570.00",[L/M]A|[L/M]C|[L/M]G|[M-REAL]I|[M-REAL]J|[L]C|[L]Q|[L/M]H|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[L]N|[L/M]D|[L]M|[L/M]K|[M-REAL]M|[L/M]L|[M-REAL]C|[L]J|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[M-REAL]M|[L/M]L|[L/M]C|[L/M]G|[L/M]J|[L/M]I|[L/M]H|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]O|[M-REAL]Q|[L]I|[L/M]R|[L/M]P|[L/M]X|[L/M]AF|[L/M]AH|[L/M]AK|[L/M]AJ|[L/M]AI|[L]B|[L]Y|[L/M]AG|[M-REAL]Y|[M-REAL]B
164,"instance_188",1,Yes,"1,160.00","30.00","106.00","44.00","720.00","0.66","0.50","60.00","0.66","44.00","871.00",[L/M]A|[M-REAL]C|[L]H|[L/M]G|[L]X|[L/M]I|[M-REAL]J|[M-REAL]H|[L/M]D|[L]D|[L]B|[L]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[M-REAL]I|[M-REAL]J|[L]O|[L]AL|[L/M]H|[M-REAL]D|[L]P|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[M-REAL]F|[L]AF|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[M-REAL]D|[M-REAL]O|[L]C|[L]I|[L/M]Q|[L/M]R|[M-REAL]P|[M-REAL]X|[M-REAL]AF|[M-REAL]AL|[L]J|[L]F|[L]Y|[L/M]AN|[L/M]AM|[L/M]AG|[M-REAL]Y|[M-REAL]B|[L]J
165,"instance_387",1,Yes,"1,008.00","26.00","100.00","46.00","603.00","0.72","0.58","62.00","0.72","46.00","751.00",[M-REAL]A|[L]P|[L/M]C|[L/M]G|[L/M]J|[L/M]I|[L/M]H|[L]G|[L/M]D|[L]AD|[L/M]K|[L/M]N|[M-REAL]L|[L/M]C|[L]B|[L/M]E|[M-REAL]F|[L/M]D|[L]F|[L]I|[L/M]K|[L/M]N|[L]L|[L/M]L|[M-REAL]C|[M-REAL]G|[M-REAL]I|[L]U|[L/M]J|[L/M]H|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L]S|[L/M]C|[M-REAL]G|[L/M]J|[L/M]I|[M-REAL]H|[L]C|[L/M]D|[L/M]O|[M-REAL]S|[M-REAL]U|[L]G|[L/M]T|[M-REAL]P|[L]A|[L/M]X|[L/M]Z|[L/M]AB|[L/M]AC|[L/M]AA|[M-REAL]AD|[L/M]AE|[L/M]Y|[M-REAL]B|[L]H
166,"instance_482",1,Yes,"749.00","23.00","71.00","51.00","440.00","0.82","0.66","67.00","0.71","51.00","570.00",[L/M]A|[L/M]C|[L/M]E|[L]N|[L/M]F|[L]C|[L]AX|[L]H|[L]I|[L]C|[L]E|[L]F|[L/M]D|[M-REAL]K|[L/M]N|[L]N|[L/M]L|[L/M]C|[L/M]G|[M-REAL]I|[L/M]J|[M-REAL]H|[L]D|[L]L|[L/M]D|[L/M]K|[M-REAL]M|[L/M]L|[M-REAL]C|[L]K|[L/M]G|[L]G|[L/M]J|[L/M]I|[L/M]H|[L]AW|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[M-REAL]G|[L/M]I|[L/M]J|[L/M]H|[L/M]D|[L/M]O|[L/M]S|[L/M]U|[L/M]T|[L/M]P|[L/M]X|[L/M]AU|[M-REAL]AW|[M-REAL]AX|[L]K|[L/M]AV|[L/M]Y|[L/M]B
167,"instance_208",1,Yes,"1,225.00","21.00","119.00","53.00","683.00","0.86","0.70","69.00","0.72","53.00","855.00",[L/M]A|[L]S|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L]H|[L/M]L|[L/M]C|[L/M]E|[L]K|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[M-REAL]G|[L/M]I|[L/M]J|[L/M]H|[L]I|[L]N|[L]L|[L]C|[L]J|[L/M]D|[L]P|[L/M]K|[L/M]M|[L/M]L|[L]I|[L/M]C|[L/M]G|[M-REAL]I|[L/M]J|[L/M]H|[L/M]D|[L/M]O|[M-REAL]S|[L]G|[L/M]W|[M-REAL]T|[M-REAL]P|[L/M]X|[L]T|[L]D|[L]G|[L]Y|[L/M]AF|[L/M]AH|[L/M]AJ|[L/M]AK|[L/M]AI|[L/M]AG|[M-REAL]Y|[L/M]B
168,"instance_321",1,Yes,"1,095.00","31.00","95.00","48.00","687.00","0.72","0.52","64.00","0.58","48.00","860.00",[M-REAL]A|[L]L|[L/M]C|[L]K|[L/M]E|[L]E|[L/M]F|[M-REAL]D|[L]L|[L/M]K|[L/M]N|[M-REAL]L|[L]D|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[M-REAL]K|[L/M]M|[L]K|[L]D|[L]I|[L/M]L|[L]O|[L]G|[L]T|[L]H|[L]D|[L]K|[L]A|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[M-REAL]K|[L/M]N|[L/M]L|[L/M]C|[M-REAL]E|[L]U|[L/M]F|[L/M]D|[M-REAL]O|[L]C|[L/M]S|[M-REAL]U|[M-REAL]T|[L]M|[L]X|[L/M]P|[M-REAL]X|[L]J|[L/M]AF|[L/M]AL|[L/M]AO|[L/M]AM|[L/M]AG|[L/M]Y|[L/M]B
169,"instance_7",1,Yes,"1,152.00","31.00","102.00","47.00","716.00","0.70","0.51","63.00","0.60","47.00","864.00",[M-REAL]A|[L]N|[L/M]C|[L/M]E|[L/M]F|[L]L|[L]L|[L]N|[L]L|[L]O|[L]F|[L]F|[L/M]D|[L/M]K|[L/M]M|[M-REAL]L|[L]K|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L]G|[L/M]K|[M-REAL]M|[L]AV|[L]D|[L/M]L|[M-REAL]C|[M-REAL]G|[L]S|[L/M]I|[M-REAL]J|[L/M]H|[L/M]D|[L/M]K|[L/M]M|[M-REAL]L|[L]J|[L]C|[L/M]C|[L]E|[L/M]E|[M-REAL]F|[L/M]D|[M-REAL]O|[M-REAL]S|[L]C|[L]P|[L/M]V|[L/M]T|[M-REAL]P|[L/M]X|[L/M]AU|[L/M]AW|[L/M]AX|[M-REAL]AV|[L]A|[L/M]Y|[L/M]B
170,"instance_384",1,Yes,"852.00","24.00","76.00","47.00","510.00","0.74","0.62","63.00","0.74","47.00","647.00",[L/M]A|[L/M]C|[L]K|[L/M]E|[L/M]F|[M-REAL]D|[M-REAL]K|[L/M]M|[L/M]L|[L]D|[L]AE|[L/M]C|[L]M|[L/M]E|[L]AD|[L/M]F|[L/M]D|[M-REAL]K|[M-REAL]M|[M-REAL]L|[L]W|[L]AA|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[M-REAL]M|[L]D|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[L]N|[L/M]K|[L/M]M|[L/M]L|[M-REAL]C|[L]K|[L/M]E|[L/M]F|[L/M]D|[L/M]O|[L/M]S|[M-REAL]U|[L]C|[L/M]T|[L/M]P|[L/M]X|[L/M]Z|[L/M]AC|[L/M]AB|[M-REAL]AA|[M-REAL]AD|[M-REAL]AE|[L]L|[L/M]Y|[L/M]B
171,"instance_399",1,Yes,"1,197.00","22.00","109.00","48.00","665.00","0.77","0.66","64.00","0.77","48.00","828.00",[L/M]A|[L/M]C|[L]AC|[L/M]E|[L/M]F|[L/M]D|[L]M|[L/M]K|[L/M]N|[L/M]L|[L]D|[L/M]C|[L/M]G|[L]Y|[L]Q|[L/M]I|[M-REAL]J|[L/M]H|[L/M]D|[L/M]K|[M-REAL]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[L/M]K|[L/M]N|[L]R|[L/M]L|[L/M]C|[L/M]E|[L]AB|[L/M]F|[L/M]D|[M-REAL]K|[M-REAL]M|[L/M]L|[L]F|[L/M]C|[L/M]E|[M-REAL]F|[L/M]D|[L/M]O|[M-REAL]Q|[M-REAL]R|[L]J|[L/M]P|[L/M]X|[L/M]Z|[M-REAL]AB|[M-REAL]AC|[L]K|[L/M]AA|[L/M]AD|[L/M]AE|[M-REAL]Y|[L]M|[L/M]B
172,"instance_76",1,Yes,"1,894.00","36.00","169.00","48.00","1,248.00","0.69","0.44","64.00","0.46","48.00","1,374.00",[M-REAL]A|[L]D|[L/M]C|[L/M]E|[L]C|[L/M]F|[L/M]D|[L]AC|[L]M|[L/M]K|[L]F|[L]G|[L]I|[L]H|[L]Q|[L]J|[L]E|[L]L|[L/M]N|[L/M]L|[M-REAL]C|[M-REAL]E|[L]O|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L]C|[L]D|[L/M]C|[L]D|[L]K|[L]B|[L]K|[L]AA|[L/M]E|[L/M]F|[M-REAL]D|[M-REAL]O|[M-REAL]Q|[L]A|[L]Z|[L]E|[L/M]R|[L/M]P|[L/M]X|[M-REAL]Z|[L]L|[L/M]AB|[M-REAL]AC|[M-REAL]AA|[L]C|[L/M]AD|[L/M]AE|[L/M]Y|[M-REAL]B|[L]M
173,"instance_175",1,Yes,"982.00","20.00","91.00","48.00","552.00","0.79","0.69","64.00","0.79","48.00","687.00",[L/M]A|[L/M]C|[L]H|[L/M]E|[L/M]F|[L]R|[L]I|[L/M]D|[L/M]K|[L]D|[L/M]M|[L/M]L|[L/M]C|[L/M]G|[L/M]J|[L/M]I|[M-REAL]H|[L/M]D|[L]B|[L/M]K|[L]L|[L/M]M|[M-REAL]L|[M-REAL]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[M-REAL]E|[M-REAL]F|[M-REAL]D|[L/M]K|[L]F|[L]E|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[M-REAL]I|[L/M]J|[L]C|[L]AX|[L/M]H|[L/M]D|[L/M]O|[L/M]Q|[M-REAL]R|[L/M]P|[L/M]X|[L/M]AU|[L/M]AW|[M-REAL]AX|[L/M]AV|[L/M]Y|[M-REAL]B
174,"instance_192",1,Yes,"1,059.00","27.00","91.00","48.00","615.00","0.76","0.58","64.00","0.65","48.00","761.00",[M-REAL]A|[L]D|[L/M]C|[L]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[M-REAL]C|[L/M]G|[L]K|[L/M]I|[M-REAL]J|[L]N|[L/M]H|[L/M]D|[L]L|[L/M]K|[L/M]N|[L]D|[L]AW|[L]C|[L]H|[L]F|[L]X|[L/M]L|[L]F|[L/M]C|[L/M]E|[M-REAL]F|[L/M]D|[L/M]K|[M-REAL]M|[L]AU|[L/M]L|[L/M]C|[L/M]G|[L/M]I|[L]E|[L]A|[L/M]J|[M-REAL]H|[M-REAL]D|[L/M]O|[L/M]Q|[L/M]R|[L/M]P|[M-REAL]X|[M-REAL]AU|[M-REAL]AW|[L]M|[L]J|[L/M]AX|[L/M]AV|[L/M]Y|[L/M]B
175,"instance_338",1,Yes,"1,491.00","26.00","136.00","46.00","858.00","0.73","0.58","62.00","0.70","46.00","1,036.00",[L/M]A|[L/M]C|[L/M]E|[L/M]F|[L]AI|[L/M]D|[M-REAL]K|[L/M]M|[M-REAL]L|[L/M]C|[L]AK|[L/M]G|[L/M]J|[L/M]I|[L/M]H|[L/M]D|[L]B|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L]O|[L/M]J|[L/M]I|[L/M]H|[L/M]D|[M-REAL]K|[L]AJ|[L/M]M|[L/M]L|[L/M]C|[L/M]G|[L/M]I|[L/M]J|[M-REAL]H|[M-REAL]D|[M-REAL]O|[L]AF|[L]X|[L/M]S|[L]K|[L]AG|[L/M]U|[L/M]T|[L/M]P|[M-REAL]X|[M-REAL]AU|[M-REAL]AW|[M-REAL]AX|[M-REAL]AV|[L/M]Y|[M-REAL]B|[L]D|[L]H|[L]AH|[L]L|[L]K
176,"instance_191",1,Yes,"1,007.00","21.00","98.00","52.00","574.00","0.86","0.69","68.00","0.71","52.00","722.00",[L/M]A|[L/M]C|[L/M]G|[L]D|[L/M]I|[L/M]J|[L/M]H|[M-REAL]D|[L]I|[L]N|[L/M]K|[L]E|[L/M]N|[M-REAL]L|[L]D|[L/M]C|[L/M]G|[L]H|[L/M]J|[L/M]I|[L/M]H|[M-REAL]D|[L]L|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[M-REAL]E|[L/M]F|[L/M]D|[L/M]K|[L]C|[L/M]M|[L/M]L|[L/M]C|[L]G|[L]J|[L]AG|[L]D|[L]K|[L/M]E|[L]L|[L]AL|[L/M]F|[L/M]D|[L/M]O|[L/M]S|[L/M]V|[L/M]T|[L/M]P|[L/M]X|[L/M]AF|[M-REAL]AL|[L/M]AN|[L/M]AM|[M-REAL]AG|[L/M]Y|[L/M]B
177,"instance_77",1,Yes,"757.00","18.00","76.00","48.00","421.00","0.81","0.72","64.00","0.81","48.00","554.00",[L/M]A|[M-REAL]C|[L]AK|[L/M]E|[L]AH|[L/M]F|[L/M]D|[M-REAL]K|[L]E|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L]J|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]G|[M-REAL]J|[L/M]I|[L/M]H|[L]K|[L/M]D|[M-REAL]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[M-REAL]E|[L]K|[L/M]F|[L/M]D|[L/M]O|[L/M]Q|[L/M]R|[L/M]P|[M-REAL]X|[L]Y|[L/M]AF|[M-REAL]AH|[L]C|[L/M]AJ|[M-REAL]AK|[L/M]AI|[L/M]AG|[M-REAL]Y|[L]X|[L/M]B
178,"instance_394",1,Yes,"1,002.00","26.00","97.00","44.00","610.00","0.70","0.57","60.00","0.70","44.00","740.00",[L/M]A|[M-REAL]C|[L]L|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[M-REAL]D|[M-REAL]K|[L]C|[L]F|[L]AU|[L/M]M|[L/M]L|[M-REAL]C|[L]D|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[L/M]D|[L/M]K|[L/M]M|[M-REAL]L|[L]C|[L/M]C|[L/M]E|[M-REAL]F|[L]K|[L/M]D|[L]P|[L/M]K|[M-REAL]M|[L/M]L|[M-REAL]C|[M-REAL]G|[L/M]J|[L]AV|[L]G|[L]M|[L/M]I|[L]S|[L/M]H|[L/M]D|[L/M]O|[M-REAL]S|[L/M]V|[L/M]T|[M-REAL]P|[L/M]X|[M-REAL]AU|[L/M]AW|[L/M]AX|[M-REAL]AV|[L]C|[L/M]Y|[L/M]B
179,"instance_400",1,Yes,"1,108.00","28.00","107.00","44.00","674.00","0.69","0.53","60.00","0.66","44.00","806.00",[L/M]A|[L]K|[L/M]C|[L/M]G|[L/M]J|[M-REAL]I|[L]AC|[L/M]H|[L/M]D|[M-REAL]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[L]Y|[L/M]K|[L/M]N|[M-REAL]L|[L]AD|[L/M]C|[L/M]E|[L]G|[L]AB|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[M-REAL]L|[L/M]C|[M-REAL]G|[L]AE|[L]X|[L]Z|[L/M]J|[M-REAL]I|[L/M]H|[L/M]D|[L/M]O|[L/M]S|[L/M]U|[L/M]T|[L/M]P|[M-REAL]X|[M-REAL]AU|[M-REAL]AW|[M-REAL]AX|[M-REAL]AV|[M-REAL]Y|[L]I|[L]I|[L]AA|[L]L|[L]L|[L]D|[L/M]B
180,"instance_383",1,Yes,"751.00","23.00","74.00","49.00","434.00","0.82","0.65","65.00","0.67","49.00","564.00",[L/M]A|[L/M]C|[M-REAL]E|[L]M|[L/M]F|[L/M]D|[L/M]K|[L]F|[L/M]N|[L]H|[L]K|[L]G|[L]I|[L]X|[L]N|[L]L|[L]D|[L]C|[L]M|[L/M]L|[L/M]C|[L/M]E|[M-REAL]F|[L/M]D|[L/M]K|[M-REAL]M|[L]J|[L/M]L|[L/M]C|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[L/M]D|[L/M]K|[M-REAL]M|[L]E|[L/M]L|[L/M]C|[L]AV|[L/M]E|[L/M]F|[L/M]D|[L/M]O|[L/M]Q|[L/M]R|[L/M]P|[M-REAL]X|[L]AY|[L/M]AU|[M-REAL]AY|[L/M]BA|[L/M]AZ|[M-REAL]AV|[L/M]Y|[L/M]B
181,"instance_124",1,Yes,"1,400.00","32.00","119.00","48.00","864.00","0.75","0.50","64.00","0.50","48.00","1,007.00",[L/M]A|[M-REAL]C|[L/M]E|[L/M]F|[L/M]D|[L]B|[L]N|[L]C|[L]J|[L]F|[L]BA|[L/M]K|[L/M]N|[L/M]L|[L]AU|[L]F|[L]D|[L/M]C|[L]M|[L]L|[L]P|[L/M]E|[M-REAL]F|[L/M]D|[L]F|[L]O|[L]L|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L]G|[L/M]E|[M-REAL]F|[L]I|[L/M]D|[M-REAL]O|[L]H|[L]C|[L/M]S|[L/M]U|[L/M]T|[M-REAL]P|[L/M]X|[M-REAL]AU|[L]C|[L]K|[L/M]AY|[M-REAL]BA|[L]D|[L/M]AZ|[L/M]AV|[L/M]Y|[M-REAL]B|[L]E|[L]K
182,"instance_48",1,Yes,"1,052.00","27.00","91.00","46.00","638.00","0.74","0.56","62.00","0.63","46.00","778.00",[L/M]A|[L/M]C|[M-REAL]E|[L]M|[L/M]F|[L/M]D|[L]X|[L/M]K|[L/M]N|[M-REAL]L|[M-REAL]C|[L]D|[L]E|[L/M]E|[L/M]F|[L/M]D|[M-REAL]K|[L]F|[L/M]M|[L/M]L|[L/M]C|[M-REAL]E|[M-REAL]F|[L]K|[L/M]D|[L/M]K|[L]O|[L/M]N|[L/M]L|[L/M]C|[L]Y|[L]L|[L]K|[L/M]E|[L]L|[L]C|[L]AV|[L/M]F|[L/M]D|[M-REAL]O|[L/M]S|[L/M]V|[L/M]T|[L/M]P|[M-REAL]X|[L]C|[L]F|[L/M]AU|[L/M]AY|[L/M]BA|[L/M]AZ|[M-REAL]AV|[M-REAL]Y|[L]E|[L]E|[L/M]B
183,"instance_358",1,Yes,"1,055.00","16.00","103.00","48.00","578.00","0.83","0.75","64.00","0.83","48.00","712.00",[L/M]A|[L/M]C|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[L/M]D|[L/M]K|[L]L|[L/M]M|[M-REAL]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[M-REAL]K|[M-REAL]M|[L]P|[L/M]L|[L]N|[L]K|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L]B|[L]AC|[L/M]C|[M-REAL]E|[L]AA|[L/M]F|[L/M]D|[L/M]O|[L/M]Q|[L/M]R|[M-REAL]P|[L/M]X|[L/M]Z|[M-REAL]AC|[L/M]AB|[M-REAL]AA|[L]E|[L/M]AD|[L/M]AE|[L/M]Y|[M-REAL]B
184,"instance_485",1,Yes,"1,357.00","29.00","136.00","42.00","815.00","0.66","0.50","58.00","0.64","42.00","963.00",[L/M]A|[L/M]C|[L]J|[L/M]E|[L/M]F|[M-REAL]D|[L]I|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]G|[M-REAL]I|[M-REAL]J|[L]B|[L]M|[L/M]H|[L/M]D|[L/M]K|[M-REAL]M|[M-REAL]L|[L]D|[L]D|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[L]AU|[L]X|[L]AY|[L/M]K|[M-REAL]M|[L]I|[L/M]L|[L/M]C|[L/M]G|[M-REAL]I|[L]AZ|[L]M|[L/M]J|[L/M]H|[M-REAL]D|[L]L|[L/M]O|[L/M]Q|[L/M]R|[L/M]P|[M-REAL]X|[M-REAL]AU|[M-REAL]AW|[M-REAL]AX|[L]D|[L/M]AV|[L]BA|[L/M]Y|[M-REAL]B
185,"instance_467",1,Yes,"930.00","29.00","85.00","46.00","596.00","0.73","0.53","62.00","0.59","46.00","734.00",[L]I|[L/M]A|[L]X|[L]D|[L]J|[L]D|[L]H|[L/M]C|[L]K|[L]N|[L]L|[L/M]G|[M-REAL]I|[M-REAL]J|[L]AG|[L/M]H|[M-REAL]D|[L]AP|[L]AQ|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[L/M]D|[L/M]K|[M-REAL]M|[L]AR|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]O|[L/M]Q|[L]N|[L/M]R|[L]C|[L]J|[L]AF|[L/M]P|[M-REAL]X|[M-REAL]AF|[M-REAL]AP|[M-REAL]AR|[L/M]AT|[L/M]AS|[M-REAL]AQ|[M-REAL]AG|[L]G|[L]I|[L/M]Y|[L/M]B
186,"instance_361",1,Yes,"789.00","18.00","80.00","46.00","439.00","0.80","0.71","62.00","0.80","46.00","559.00",[L/M]A|[L/M]C|[M-REAL]G|[L/M]J|[L/M]I|[M-REAL]H|[L/M]D|[L]H|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[M-REAL]G|[L]E|[L/M]J|[L/M]I|[L/M]H|[L/M]D|[L/M]K|[L/M]N|[M-REAL]L|[L]J|[L]G|[L/M]C|[M-REAL]E|[L]G|[L/M]F|[L/M]D|[L/M]K|[L]L|[L]O|[L/M]M|[M-REAL]L|[L/M]C|[L/M]G|[L]L|[L/M]I|[M-REAL]J|[L/M]H|[L/M]D|[M-REAL]O|[L/M]S|[L/M]W|[L/M]T|[L/M]P|[M-REAL]X|[L/M]AF|[L]X|[L/M]AH|[L/M]AK|[L/M]AJ|[L/M]AI|[L/M]AG|[L/M]Y|[L/M]B
187,"instance_434",1,Yes,"935.00","18.00","84.00","46.00","524.00","0.80","0.71","62.00","0.80","46.00","646.00",[L/M]A|[L/M]C|[L/M]G|[L]E|[L/M]I|[M-REAL]J|[L/M]H|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L]F|[L/M]D|[L/M]K|[L/M]M|[M-REAL]L|[L/M]C|[L]P|[L/M]E|[M-REAL]F|[L/M]D|[L/M]K|[L/M]N|[M-REAL]L|[L/M]C|[M-REAL]E|[L]J|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L]L|[L/M]L|[M-REAL]C|[L]O|[L/M]E|[L]Q|[L/M]F|[L/M]D|[M-REAL]O|[M-REAL]Q|[L]L|[L/M]R|[M-REAL]P|[L]C|[L/M]X|[L/M]AU|[L/M]AW|[L/M]AX|[L/M]AV|[L/M]Y|[L/M]B
188,"instance_449",1,Yes,"908.00","22.00","85.00","44.00","515.00","0.75","0.63","60.00","0.75","44.00","640.00",[L/M]A|[L/M]C|[M-REAL]E|[L]L|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L]D|[L]AD|[L/M]I|[L]D|[L/M]J|[L/M]H|[L/M]D|[L/M]K|[L]S|[L/M]N|[M-REAL]L|[L]AC|[L/M]C|[M-REAL]E|[L]J|[L/M]F|[M-REAL]D|[L/M]K|[L/M]M|[M-REAL]L|[L]E|[L/M]C|[L/M]G|[M-REAL]J|[L/M]I|[L]E|[L/M]H|[M-REAL]D|[L/M]O|[M-REAL]S|[L]P|[L/M]U|[L/M]T|[M-REAL]P|[L/M]X|[L/M]Z|[L]L|[L/M]AB|[M-REAL]AC|[L/M]AA|[M-REAL]AD|[L/M]AE|[L/M]Y|[L/M]B
