Result of replaying M1.tpn on Process 12 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
57,"instance_161",1,Yes,"119.00","3.00","8.00","22.00","39.00","0.91","0.90","30.00","0.95","22.00","111.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AJ|[L/M]AD|[L/M]AH|[L/M]AI|[L/M]AE|[L/M]AG|[L/M]AC|[L]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
58,"instance_376",1,Yes,"451.00","9.00","35.00","19.00","163.00","0.75","0.67","27.00","0.79","19.00","317.00",[M-REAL]A|[L]AI|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[M-REAL]AI|[L/M]AH|[L/M]AD|[L/M]AJ|[L]A|[L/M]AE|[L/M]AG|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]D|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[L]AC|[L/M]B
59,"instance_448",1,Yes,"126.00","6.00","6.00","22.00","43.00","0.90","0.80","30.00","0.82","22.00","117.00",[L]AC|[L/M]A|[L/M]C|[L]AE|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AI|[L/M]AJ|[L/M]AH|[L/M]AD|[L/M]AG|[M-REAL]AE|[L/M]AC|[L/M]AD|[L/M]AE|[L]AE|[L]AD|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
60,"instance_345",1,Yes,"272.00","12.00","14.00","19.00","96.00","0.71","0.56","27.00","0.63","19.00","200.00",[M-REAL]A|[L]B|[L/M]C|[L]AG|[L]AF|[L/M]AA|[M-REAL]AF|[L/M]AI|[L/M]AJ|[L]AD|[L/M]AH|[M-REAL]AG|[L/M]AC|[L]AE|[L]A|[L/M]AD|[L]AC|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[M-REAL]B
61,"instance_298",1,Yes,"543.00","7.00","45.00","19.00","184.00","0.80","0.74","27.00","0.84","19.00","326.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AD|[L]AB|[L/M]AE|[L/M]AI|[M-REAL]AH|[L]B|[L/M]AG|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L]AH|[L/M]D|[M-REAL]B
62,"instance_494",1,Yes,"96.00","7.00","7.00","19.00","32.00","0.80","0.74","27.00","0.84","19.00","92.00",[L]AE|[L]AB|[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[M-REAL]AF|[L/M]AH|[L]AF|[L/M]AJ|[L/M]AD|[L/M]AI|[L/M]AE|[L/M]AG|[L/M]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
63,"instance_248",1,Yes,"95.00","1.00","1.00","22.00","28.00","0.96","0.97","30.00","1.00","22.00","95.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AJ|[L/M]AI|[L/M]AD|[L/M]AH|[L/M]AE|[L/M]AG|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
64,"instance_230",1,Yes,"804.00","13.00","31.00","16.00","323.00","0.59","0.46","24.00","0.62","16.00","462.00",[L/M]A|[M-REAL]C|[L/M]AA|[L]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AJ|[L/M]AH|[M-REAL]AI|[L]B|[L]AF|[L]C|[L]D|[L/M]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AI
65,"instance_48",1,Yes,"200.00","13.00","13.00","16.00","80.00","0.59","0.46","24.00","0.62","16.00","168.00",[M-REAL]A|[M-REAL]C|[M-REAL]AA|[M-REAL]AC|[L/M]AD|[L]D|[L/M]AF|[L]AB|[L/M]AI|[L/M]AH|[L/M]AJ|[L]A|[L/M]AG|[L/M]AE|[L/M]AC|[L]AA|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[L]C|[L]AC|[L/M]B
66,"instance_459",1,Yes,"101.00","1.00","1.00","22.00","29.00","0.96","0.97","30.00","1.00","22.00","100.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AJ|[L/M]AD|[L/M]AI|[L/M]AH|[L/M]AE|[L/M]AG|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
67,"instance_211",1,Yes,"268.00","7.00","13.00","19.00","91.00","0.80","0.74","27.00","0.84","19.00","204.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L]AG|[L/M]AD|[M-REAL]AF|[L/M]AH|[L/M]AJ|[L/M]AE|[L]B|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AI|[M-REAL]AG|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]AF
68,"instance_146",1,Yes,"117.00","7.00","7.00","19.00","40.00","0.80","0.74","27.00","0.84","19.00","110.00",[L/M]A|[M-REAL]C|[L]AH|[L/M]AA|[L/M]AF|[M-REAL]AH|[L/M]AC|[L/M]AJ|[L]AC|[L/M]AI|[L/M]AD|[L/M]AE|[L/M]AG|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]C|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
69,"instance_436",1,Yes,"243.00","7.00","9.00","19.00","79.00","0.80","0.74","27.00","0.84","19.00","192.00",[L/M]A|[M-REAL]C|[L/M]AA|[L/M]AF|[L]C|[L/M]AC|[L]AC|[L/M]AD|[L/M]AH|[L]AG|[L/M]AJ|[L/M]AE|[L/M]AI|[M-REAL]AG|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
70,"instance_82",1,Yes,"275.00","5.00","16.00","19.00","92.00","0.85","0.81","27.00","0.89","19.00","203.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AD|[L/M]AF|[L/M]AH|[L]B|[L/M]AJ|[M-REAL]AE|[L/M]AC|[L/M]AI|[L/M]AG|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]AE
71,"instance_392",1,Yes,"738.00","14.00","34.00","16.00","281.00","0.57","0.42","24.00","0.50","16.00","412.00",[M-REAL]A|[L]D|[L]AI|[L/M]C|[L/M]AA|[L]AD|[L/M]AF|[M-REAL]AI|[L/M]AC|[L]A|[L/M]AD|[M-REAL]t29t27|[L]AB|[L]AC|[L]AG|[L/M]AH|[L/M]AJ|[M-REAL]AG|[M-REAL]AB|[M-REAL]D|[L]AE|[L/M]B
72,"instance_255",1,Yes,"239.00","8.00","12.00","19.00","81.00","0.82","0.70","27.00","0.74","19.00","189.00",[L]AE|[L/M]A|[L/M]C|[L/M]AA|[M-REAL]AF|[L/M]AH|[L/M]AC|[L]AB|[L]AF|[L/M]AJ|[L/M]AD|[L/M]AI|[L]AD|[L/M]AG|[L]AC|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
73,"instance_482",1,Yes,"537.00","11.00","28.00","16.00","191.00","0.65","0.54","24.00","0.69","16.00","327.00",[M-REAL]A|[L]D|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AD|[L/M]AJ|[L/M]AI|[L]AB|[L/M]AE|[M-REAL]AH|[L]A|[L]B|[L/M]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B|[L]AH
74,"instance_124",1,Yes,"254.00","11.00","13.00","16.00","93.00","0.65","0.54","24.00","0.69","16.00","199.00",[L/M]A|[M-REAL]C|[L]AD|[L/M]AA|[L]AB|[L]D|[L/M]AC|[M-REAL]AD|[M-REAL]AF|[L]C|[L/M]AH|[L/M]AI|[L/M]AJ|[L/M]AE|[L/M]AG|[L]AF|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]B
75,"instance_317",1,Yes,"84.00","5.00","5.00","19.00","27.00","0.85","0.81","27.00","0.89","19.00","85.00",[M-REAL]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AH|[L/M]AJ|[L/M]AI|[L/M]AD|[L/M]AE|[L]A|[L/M]AG|[L]AB|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
76,"instance_221",1,Yes,"87.00","5.00","7.00","19.00","27.00","0.85","0.81","27.00","0.89","19.00","87.00",[L]AI|[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L]B|[L/M]AF|[M-REAL]AI|[L/M]AD|[L/M]AH|[L/M]AE|[L/M]AJ|[L/M]AG|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[M-REAL]B
77,"instance_125",1,Yes,"270.00","5.00","9.00","19.00","88.00","0.85","0.81","27.00","0.89","19.00","201.00",[L/M]A|[L/M]C|[L/M]AA|[L]AD|[L/M]AF|[L/M]AC|[L/M]AH|[L/M]AI|[L/M]AD|[L/M]AJ|[L/M]AG|[L/M]AE|[L/M]AC|[L/M]AD|[L/M]AE|[L]D|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[L/M]B
78,"instance_331",1,Yes,"334.00","5.00","12.00","19.00","111.00","0.85","0.81","27.00","0.89","19.00","243.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AH|[L/M]AJ|[L/M]AD|[L/M]AI|[M-REAL]AE|[L/M]AC|[L]AB|[L/M]AG|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L]AE|[L/M]D|[L/M]B
79,"instance_263",1,Yes,"333.00","11.00","21.00","16.00","115.00","0.65","0.54","24.00","0.69","16.00","249.00",[M-REAL]A|[L]AG|[L/M]C|[L]B|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AH|[L/M]AD|[L/M]AI|[M-REAL]AG|[M-REAL]AE|[L/M]AC|[L]D|[L]A|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AE
80,"instance_357",1,Yes,"301.00","11.00","18.00","16.00","106.00","0.65","0.54","24.00","0.69","16.00","232.00",[L]AG|[L/M]A|[L/M]C|[M-REAL]AA|[L]D|[L/M]AC|[L/M]AF|[L/M]AH|[L/M]AJ|[L]AB|[L]AE|[L/M]AI|[M-REAL]AG|[L/M]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[L]AA|[L/M]B
81,"instance_292",1,Yes,"126.00","9.00","8.00","16.00","44.00","0.71","0.62","24.00","0.75","16.00","113.00",[M-REAL]A|[L]AH|[L/M]C|[L/M]AA|[L]AI|[L/M]AF|[M-REAL]AH|[M-REAL]AI|[L/M]AJ|[L]AD|[L/M]AG|[L/M]AC|[M-REAL]AD|[L/M]AE|[L]A|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
82,"instance_275",1,Yes,"154.00","9.00","10.00","16.00","56.00","0.71","0.62","24.00","0.75","16.00","135.00",[M-REAL]A|[L]AF|[L/M]C|[L/M]AA|[M-REAL]AF|[L]AB|[L/M]AC|[L/M]AH|[L/M]AI|[L/M]AJ|[L/M]AD|[L/M]AG|[L/M]AE|[L]AD|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[M-REAL]AB|[L]A|[L/M]D|[L/M]B
83,"instance_98",1,Yes,"125.00","3.00","5.00","19.00","38.00","0.90","0.89","27.00","0.95","19.00","114.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AD|[L/M]AJ|[L/M]AH|[L/M]AE|[L/M]AI|[L/M]AG|[L]D|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[L/M]B
84,"instance_6",1,Yes,"112.00","6.00","7.00","19.00","37.00","0.88","0.78","27.00","0.79","19.00","104.00",[L/M]A|[M-REAL]C|[L]AE|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AJ|[L/M]AD|[L/M]AH|[L/M]AI|[L/M]AG|[L/M]AE|[L/M]AC|[L]C|[L]AC|[L]AD|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
85,"instance_269",1,Yes,"175.00","12.00","10.00","14.00","106.00","0.56","0.45","22.00","0.64","14.00","141.00",[M-REAL]A|[M-REAL]C|[L]J|[L]J|[L/M]E|[M-REAL]t4t8|[L/M]I|[M-REAL]J|[L]C|[L/M]K|[L/M]I|[M-REAL]J|[L]A|[L/M]K|[L/M]I|[L]B|[L/M]J|[M-REAL]t9t5|[L/M]F|[L/M]D|[M-REAL]B
86,"instance_417",1,Yes,"588.00","12.00","29.00","16.00","218.00","0.64","0.50","24.00","0.56","16.00","357.00",[L/M]A|[M-REAL]C|[L]AB|[L/M]AA|[L/M]AF|[L]AD|[L/M]AH|[L]D|[L/M]AI|[L]AG|[L/M]AC|[L/M]AD|[L]C|[L/M]AJ|[M-REAL]AG|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[L]AC|[L]AE|[L/M]B
87,"instance_445",1,Yes,"1,087.00","12.00","42.00","15.00","336.00","0.60","0.48","23.00","0.60","15.00","604.00",[L/M]A|[L]U|[L]W|[L/M]C|[M-REAL]P|[M-REAL]W|[L/M]R|[M-REAL]U|[L/M]X|[L]P|[L]Z|[L/M]Y|[M-REAL]Z|[L]S|[L/M]T|[L]B|[L/M]V|[M-REAL]S|[L/M]Q|[L/M]D|[M-REAL]B
88,"instance_102",1,Yes,"735.00","12.00","37.00","15.00","219.00","0.60","0.48","23.00","0.60","15.00","444.00",[L/M]A|[M-REAL]C|[M-REAL]P|[M-REAL]R|[L/M]U|[L]X|[L/M]Y|[L]R|[L/M]W|[M-REAL]X|[L/M]Z|[L/M]V|[L]B|[L]P|[L]S|[L/M]T|[M-REAL]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]C
89,"instance_107",1,Yes,"259.00","9.00","15.00","16.00","92.00","0.71","0.62","24.00","0.75","16.00","191.00",[L/M]A|[M-REAL]C|[L]B|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AD|[L]D|[L]AB|[L/M]AE|[L/M]AJ|[L/M]AH|[L/M]AI|[L/M]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B|[L]C
90,"instance_343",1,Yes,"699.00","12.00","32.00","16.00","266.00","0.64","0.50","24.00","0.56","16.00","417.00",[L/M]A|[L]D|[L/M]C|[L/M]AA|[M-REAL]AF|[L/M]AH|[L]AG|[L/M]AC|[L/M]AJ|[L]B|[L/M]AI|[L]AF|[L/M]AD|[M-REAL]AG|[M-REAL]t29t27|[L]AC|[L]AE|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AD
91,"instance_431",1,Yes,"528.00","12.00","25.00","15.00","155.00","0.60","0.48","23.00","0.60","15.00","355.00",[M-REAL]A|[L]W|[L]T|[L/M]C|[L/M]P|[M-REAL]W|[L]D|[L/M]R|[M-REAL]T|[M-REAL]Y|[L/M]Z|[L]A|[L/M]V|[L]S|[L/M]U|[M-REAL]S|[L/M]X|[L/M]Q|[M-REAL]D|[L]Y|[L/M]B
92,"instance_471",1,Yes,"533.00","12.00","28.00","15.00","152.00","0.60","0.48","23.00","0.60","15.00","361.00",[M-REAL]A|[L]Q|[L/M]C|[L]X|[L/M]P|[M-REAL]Y|[L/M]Z|[L/M]R|[L]Y|[L/M]W|[M-REAL]X|[L]B|[L/M]T|[L]A|[L/M]V|[M-REAL]U|[L/M]S|[M-REAL]Q|[L]U|[L/M]D|[M-REAL]B
93,"instance_335",1,Yes,"235.00","9.00","14.00","16.00","79.00","0.71","0.62","24.00","0.75","16.00","184.00",[L/M]A|[L/M]C|[M-REAL]AA|[L]B|[L/M]AF|[L/M]AJ|[M-REAL]AC|[L/M]AD|[L/M]AI|[L/M]AE|[L]AC|[L/M]AC|[L/M]AH|[L/M]AG|[L]D|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AA
94,"instance_473",1,Yes,"157.00","6.00","7.00","17.00","81.00","0.79","0.76","25.00","0.88","17.00","122.00",[L/M]A|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[L/M]K|[L]B|[L/M]I|[M-REAL]J|[L/M]K|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[L/M]D|[M-REAL]B|[L]J
95,"instance_143",1,Yes,"1,180.00","12.00","38.00","15.00","351.00","0.60","0.48","23.00","0.60","15.00","602.00",[L]C|[L/M]A|[M-REAL]C|[L]U|[L/M]P|[L/M]W|[L/M]R|[M-REAL]U|[L]Q|[L/M]X|[L]S|[L/M]T|[M-REAL]Y|[L]D|[L/M]Z|[L/M]V|[M-REAL]S|[M-REAL]Q|[M-REAL]D|[L]Y|[L/M]B
96,"instance_429",1,Yes,"492.00","12.00","18.00","15.00","167.00","0.60","0.48","23.00","0.60","15.00","310.00",[M-REAL]A|[L/M]C|[M-REAL]P|[M-REAL]W|[L/M]X|[L]A|[L]W|[L/M]Y|[M-REAL]R|[L]D|[L]S|[L/M]U|[L/M]Z|[L/M]V|[L/M]T|[M-REAL]S|[L]P|[L/M]Q|[M-REAL]D|[L]R|[L/M]B
97,"instance_15",1,Yes,"253.00","9.00","14.00","16.00","92.00","0.71","0.62","24.00","0.75","16.00","201.00",[L/M]A|[L/M]C|[M-REAL]AA|[L]AB|[L]AD|[L/M]AF|[L/M]AC|[L/M]AH|[L/M]AD|[L/M]AI|[L]AG|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[L/M]AJ|[M-REAL]AG|[M-REAL]AB|[L]AA|[L/M]D|[L/M]B
98,"instance_71",1,Yes,"180.00","7.00","17.00","16.00","66.00","0.76","0.71","24.00","0.81","16.00","152.00",[L/M]A|[L/M]C|[L/M]AA|[L]D|[L/M]AC|[M-REAL]AF|[L/M]AJ|[L/M]AH|[L/M]AD|[L/M]AE|[L/M]AI|[L]AB|[L/M]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[L]AF|[L/M]B
99,"instance_64",1,Yes,"107.00","7.00","9.00","17.00","47.00","0.81","0.72","25.00","0.76","17.00","93.00",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]t4t8|[L/M]I|[L]K|[L/M]J|[L/M]K|[L]E|[L]J|[L]I|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[L/M]D|[L/M]B
100,"instance_169",1,Yes,"529.00","10.00","30.00","15.00","156.00","0.67","0.57","23.00","0.67","15.00","345.00",[L/M]A|[L/M]C|[M-REAL]P|[L]S|[L]Z|[L/M]W|[L/M]R|[L/M]X|[L/M]Y|[M-REAL]Z|[L/M]U|[L]D|[L/M]T|[M-REAL]V|[M-REAL]S|[L]P|[L/M]Q|[M-REAL]D|[L/M]B|[L]V
101,"instance_286",1,Yes,"196.00","10.00","12.00","14.00","112.00","0.62","0.55","22.00","0.71","14.00","156.00",[M-REAL]A|[L/M]C|[L]J|[L]A|[L/M]E|[M-REAL]t4t8|[L]F|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L]D|[L/M]J|[L/M]K|[L/M]I|[M-REAL]J|[M-REAL]t9t5|[M-REAL]F|[M-REAL]D|[L/M]B
102,"instance_62",1,Yes,"814.00","10.00","40.00","15.00","225.00","0.67","0.57","23.00","0.67","15.00","451.00",[L]Q|[L/M]A|[L/M]C|[L/M]P|[L]V|[L/M]R|[M-REAL]V|[L/M]Y|[L/M]U|[M-REAL]W|[L/M]X|[L]D|[L]W|[L]S|[L/M]T|[M-REAL]S|[L/M]Z|[M-REAL]Q|[M-REAL]D|[L/M]B
103,"instance_190",1,Yes,"643.00","10.00","28.00","15.00","162.00","0.67","0.57","23.00","0.67","15.00","383.00",[L]R|[L/M]A|[L]W|[L/M]C|[L]Y|[L/M]P|[M-REAL]R|[M-REAL]W|[M-REAL]Y|[L/M]X|[L/M]U|[L]D|[L/M]V|[L/M]T|[L/M]S|[M-REAL]Z|[L/M]Q|[M-REAL]D|[L]Z|[L/M]B
104,"instance_94",1,Yes,"640.00","10.00","31.00","15.00","186.00","0.67","0.57","23.00","0.67","15.00","375.00",[M-REAL]A|[L]R|[L/M]C|[L/M]P|[M-REAL]R|[L/M]W|[L/M]Y|[L]B|[L]A|[L/M]X|[L/M]Z|[L/M]U|[L]D|[L/M]T|[M-REAL]V|[L/M]S|[L/M]Q|[M-REAL]D|[M-REAL]B|[L]V
105,"instance_398",1,Yes,"624.00","10.00","33.00","15.00","192.00","0.67","0.57","23.00","0.67","15.00","410.00",[M-REAL]A|[L]Y|[L/M]C|[L]X|[L/M]P|[M-REAL]Y|[L/M]W|[M-REAL]X|[L/M]R|[L]A|[L/M]U|[L/M]V|[L/M]T|[L/M]Z|[M-REAL]S|[L]B|[L/M]Q|[L/M]D|[M-REAL]B|[L]S
106,"instance_377",1,Yes,"370.00","10.00","11.00","15.00","118.00","0.67","0.57","23.00","0.67","15.00","266.00",[M-REAL]A|[M-REAL]C|[M-REAL]P|[L/M]Y|[L]P|[L/M]R|[L]C|[L]A|[L/M]W|[L/M]Z|[L/M]X|[L/M]U|[L]B|[L/M]T|[M-REAL]V|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]V
107,"instance_27",1,Yes,"842.00","10.00","32.00","16.00","312.00","0.71","0.58","24.00","0.62","16.00","448.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L]AD|[L/M]AC|[L]B|[L/M]AH|[L/M]AJ|[M-REAL]AI|[L/M]AG|[L]AE|[L/M]AD|[M-REAL]t29t27|[L]AC|[L]D|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AI
108,"instance_148",1,Yes,"148.00","7.00","11.00","16.00","55.00","0.76","0.71","24.00","0.81","16.00","131.00",[L]AD|[L/M]A|[L/M]C|[L/M]AA|[L]B|[L/M]AF|[L/M]AI|[L/M]AH|[L/M]AC|[M-REAL]AD|[L/M]AJ|[L/M]AG|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]AD
109,"instance_127",1,Yes,"466.00","10.00","18.00","15.00","135.00","0.67","0.57","23.00","0.67","15.00","296.00",[L/M]A|[M-REAL]C|[L/M]P|[M-REAL]R|[L/M]T|[L]X|[L/M]W|[M-REAL]X|[L]B|[L/M]Y|[L]R|[L]S|[L/M]U|[L]C|[L/M]V|[M-REAL]S|[L/M]Z|[L/M]Q|[L/M]D|[M-REAL]B
110,"instance_128",1,Yes,"133.00","10.00","7.00","15.00","44.00","0.67","0.57","23.00","0.67","15.00","122.00",[M-REAL]A|[L]T|[L/M]C|[M-REAL]P|[L]Z|[L/M]Y|[M-REAL]Z|[L/M]R|[M-REAL]T|[M-REAL]W|[L/M]X|[L]P|[L/M]V|[L/M]U|[L]W|[L]A|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
111,"instance_272",1,Yes,"87.00","7.00","7.00","16.00","29.00","0.76","0.71","24.00","0.81","16.00","85.00",[M-REAL]A|[L]B|[L/M]C|[L/M]AA|[L]AH|[L/M]AC|[L/M]AF|[M-REAL]AH|[L/M]AD|[L/M]AJ|[L/M]AI|[L/M]AG|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]A
112,"instance_434",1,Yes,"405.00","13.00","25.00","13.00","151.00","0.50","0.38","21.00","0.54","13.00","279.00",[M-REAL]A|[L]AC|[L/M]C|[M-REAL]AA|[M-REAL]AC|[L/M]AD|[M-REAL]t29t27|[L]AH|[L]A|[L/M]AF|[M-REAL]AH|[L]AA|[L]B|[L/M]AI|[M-REAL]AJ|[L/M]AG|[L/M]AB|[L/M]D|[M-REAL]B|[L]AJ
113,"instance_413",1,Yes,"523.00","10.00","27.00","15.00","150.00","0.67","0.57","23.00","0.67","15.00","331.00",[L/M]A|[M-REAL]C|[L]S|[L/M]P|[L/M]W|[L/M]R|[L/M]V|[L]Q|[L/M]U|[L/M]X|[M-REAL]Y|[L/M]Z|[L/M]T|[M-REAL]S|[M-REAL]Q|[L]C|[L]B|[L]Y|[L/M]D|[M-REAL]B
114,"instance_349",1,Yes,"162.00","7.00","5.00","16.00","60.00","0.76","0.71","24.00","0.81","16.00","137.00",[L/M]A|[L/M]C|[L/M]AA|[M-REAL]AF|[L]D|[L/M]AI|[L/M]AC|[L/M]AJ|[L/M]AH|[L/M]AD|[L/M]AG|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]t29t27|[L]AC|[L/M]AB|[M-REAL]D|[L]AF|[L/M]B
115,"instance_422",1,Yes,"125.00","7.00","7.00","16.00","43.00","0.76","0.71","24.00","0.81","16.00","116.00",[L/M]A|[L/M]C|[M-REAL]AA|[L]D|[L]AJ|[L/M]AC|[L/M]AD|[L/M]AF|[M-REAL]AJ|[L/M]AH|[L/M]AE|[L/M]AI|[L/M]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L]AA|[L/M]AB|[M-REAL]D|[L/M]B
116,"instance_468",1,Yes,"144.00","7.00","8.00","16.00","51.00","0.76","0.71","24.00","0.81","16.00","132.00",[L/M]A|[L/M]C|[L]AG|[L/M]AA|[L]AB|[L/M]AC|[L/M]AD|[M-REAL]AF|[L/M]AI|[L/M]AJ|[L/M]AH|[L]AF|[L/M]AE|[M-REAL]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
117,"instance_142",1,Yes,"473.00","10.00","11.00","15.00","134.00","0.67","0.57","23.00","0.67","15.00","284.00",[L/M]A|[L]P|[L/M]C|[M-REAL]P|[M-REAL]R|[L]S|[L/M]T|[M-REAL]W|[L]R|[L/M]X|[L]Q|[L/M]V|[L/M]Y|[L/M]U|[M-REAL]S|[L/M]Z|[M-REAL]Q|[L]W|[L/M]D|[L/M]B
